cell,method,recipe_variant,training_seed,validation_status,checkpoint,intervention_state,model_mode,train_set,train_n,train_ce_nats,train_error,test_n,test_ce_nats,test_error,gap_error,recorded_final_test_acc_training_log,probe_test_acc_minus_recorded,jac_images,jac_split,jac_frobenius_mean_logit_per_unit_intensity,jac_spectral_mean,jac_participation_mean,jac_freq_mean_radius_cycles_per_image,jac_freq_fraction_above_k8,S_logit_displacement_eps0.05,acc_under_perturbation_eps0.05,S_logit_displacement_eps0.1,acc_under_perturbation_eps0.1,S_logit_displacement_eps0.25,acc_under_perturbation_eps0.25,S_logit_displacement_eps0.5,acc_under_perturbation_eps0.5,S_logit_displacement_eps1,acc_under_perturbation_eps1,S_logit_displacement_eps2,acc_under_perturbation_eps2,S_logit_displacement_eps3,acc_under_perturbation_eps3,S_logit_displacement_eps6,acc_under_perturbation_eps6,S_logit_displacement_eps12,acc_under_perturbation_eps12,linearity_ratio_eps0.05,linearity_ratio_eps0.1,linearity_ratio_eps0.25,linearity_ratio_eps0.5,linearity_ratio_eps1,linearity_ratio_eps2,linearity_ratio_eps3,linearity_ratio_eps6,linearity_ratio_eps12,hess_images,hess_parameters,hess_objective,hutchinson_draws,trace_H_deflated_mean,trace_H_deflated_sd_over_draws,trace_H_deflated_sem_over_draws,trace_H_raw_mean,trace_H_raw_sem,top5_eigen_sum,top_share_of_trace,power_eig1,power_eig1_iters,power_eig1_converged_tol1e-4,power_eig2,power_eig2_iters,power_eig2_converged_tol1e-4,power_eig3,power_eig3_iters,power_eig3_converged_tol1e-4,power_eig4,power_eig4_iters,power_eig4_converged_tol1e-4,power_eig5,power_eig5_iters,power_eig5_converged_tol1e-4,trace_block_stem_mean,trace_block_stem_sem,trace_block_block0_mean,trace_block_block0_sem,trace_block_block1_mean,trace_block_block1_sem,trace_block_block2_mean,trace_block_block2_sem,trace_block_block3_mean,trace_block_block3_sem,trace_block_block4_mean,trace_block_block4_sem,trace_block_block5_mean,trace_block_block5_sem,trace_block_block6_mean,trace_block_block6_sem,trace_block_block7_mean,trace_block_block7_sem,trace_block_block8_mean,trace_block_block8_sem,trace_block_fc_mean,trace_block_fc_sem,source_probe_file,source_run_summary
plain__reference__seed1,plain,reference,1,reference,epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.21322293853759766,0.05879999999999996,10000,0.7440108459472656,0.2349,0.17610000000000003,,,1000,train (first n images of the pinned subset order),145.2502404707389,80.7190239556664,5.32281326376063,12.029982956732935,0.8582131563429575,3.4530327320098877,0.8590000569820404,5.962764501571655,0.7460000365972519,10.290233850479126,0.588000014424324,13.065435886383057,0.49800001829862595,14.11588191986084,0.4570000320672989,13.587845087051392,0.43000001460313797,13.011678457260132,0.3890000134706497,12.918662786483765,0.28700001537799835,17.769208431243896,0.16700000688433647,0.8555685048685447,0.7387062193475735,0.5099285569226342,0.3237263100098691,0.17487676669150207,0.08416755072827871,0.05373239095163234,0.026674138993510642,0.018344713509960326,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,14701.080228814482,1757.2439945269673,219.6554993158709,14994.957418007358,765.8344388717974,8207.238361935775,0.5582745100492265,2171.580171717221,16,True,2061.1234635214732,14,True,1490.4038346366262,40,True,1328.1694838902504,37,True,1155.9614081702034,11,True,300.86194747180815,44.56857019346704,592.3450071490539,64.29758446676209,931.9352757165587,122.40197902375387,709.9099579998707,140.51280698458166,1086.356741708011,116.06361372426556,2239.126187970605,180.59031816531052,2242.7511306195033,185.39814934959483,3243.792028815325,357.030441173221,3272.0227692784683,280.9432751891847,373.5847087849791,75.7182651698194,2.271662493173608,22.450909063362893,results/kaggle_outputs/cc-probe-s2-20260915-115507/probe_shard2.json,
plain__reference__seed2,plain,reference,2,reference,epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.18521403228759767,0.04735999999999996,10000,0.7507784790039063,0.23440000000000005,0.1870400000000001,,,1000,train (first n images of the pinned subset order),141.9803396732969,76.26012519382162,5.525581129573275,11.767981382269456,0.8419516870576031,3.29138046503067,0.8750000298023224,5.728490710258484,0.726000040769577,10.062703609466553,0.5480000376701355,12.943013191223145,0.46000002324581146,14.132052183151245,0.4230000153183937,13.534960508346558,0.3830000162124634,12.885035991668701,0.3570000231266022,12.735345125198364,0.2500000149011612,16.984500885009766,0.13200000673532486,0.8631982852546716,0.7511777217384623,0.5278094460973586,0.3394437960422271,0.18531378157632744,0.08874205539229249,0.0563205474198575,0.02783312400119634,0.018559831499797792,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,15095.763124974335,1472.6688513566767,184.08360641958458,15669.003890291811,801.5552188756046,8704.284722165608,0.5766044849872674,2404.478665826048,15,True,1952.707944114295,19,True,1745.1278851476266,16,True,1434.8414909741784,20,True,1167.1287361034597,13,True,221.06815133682858,28.89257199655793,666.8732368761802,57.62507698952893,660.7418629244305,111.02844353646309,724.5806511116278,107.22732287089383,1423.943589759458,141.4158345186602,2203.1622400590763,229.34919090609773,2369.207048486758,246.40052538399678,3295.1214348333397,361.83195608746837,3666.7603002077517,323.5296312929815,431.6404853778717,87.85954876906249,5.904889318487903,18.251905967342847,results/kaggle_outputs/cc-probe-s3-20260915-115519/probe_shard3.json,
plain__wd_high__seed0,plain,wd_high,0,"unvalidated (recipe variant, 1 seed)",epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.14649345794677734,0.030340000000000034,10000,0.6970271423339843,0.2277,0.19735999999999998,,,1000,train (first n images of the pinned subset order),132.23349278197696,75.3865676131351,5.005891235225314,12.586087150718457,0.8912123593773986,3.1181328892707825,0.852000042796135,5.231667637825012,0.7170000225305557,8.483091115951538,0.5230000242590904,10.148488759994507,0.46000003069639206,10.448085308074951,0.4190000221133232,10.185956001281738,0.38100001215934753,10.162089109420776,0.35100001841783524,11.235164880752563,0.27000001072883606,16.29376482963562,0.16200000792741776,0.8272383232175408,0.6939787555619475,0.45011154557319166,0.26923864771437794,0.13859346086284094,0.06755816270581187,0.044933243994562624,0.024839006993059656,0.01801134842444249,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,22647.916662436735,2805.2255735857248,350.6531966982156,20651.18708130019,821.5810646189141,12242.09412285438,0.5405395253488727,3385.896129050994,17,True,2707.8715127934975,31,True,2200.9200394600953,25,True,2092.630097577933,23,True,1854.7763439718597,10,True,328.03234777098396,32.433981279757084,1020.0116133581193,96.92842342249017,1598.2765640658035,174.18935866439563,1334.7116934032995,161.38845440259288,1839.3269616917373,169.30362945979832,3000.1917674026645,245.3604237253699,2906.7088528175054,256.9548027180337,4903.237013650902,411.30179225838845,3517.7034624922303,351.3539289940778,212.85868490931884,102.58269510938969,-9.871880262374816,15.49862425069635,results/kaggle_outputs/cc-probe-s0-20260915-115443/probe_shard0.json,
plain__wd_low__seed0,plain,wd_low,0,"unvalidated (recipe variant, 1 seed)",epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.25604540588378905,0.07562000000000002,10000,0.7928233764648438,0.2642,0.18857999999999997,,,1000,train (first n images of the pinned subset order),147.58822908037806,81.41332194901685,5.272866865779904,12.510809678476456,0.8841242178665929,3.4525891542434692,0.8570000529289246,5.927121520042419,0.753000020980835,9.996681690216064,0.5250000283122063,12.247208833694458,0.4110000282526016,12.842051982879639,0.33900001645088196,12.551521062850952,0.2890000119805336,12.551647901535034,0.2550000101327896,14.178792715072632,0.19500000774860382,22.307581901550293,0.14500000700354576,0.8481631928508141,0.7280284575237131,0.491157046581455,0.30086498230262565,0.15773895076928157,0.07708517944219892,0.05139063894807128,0.0290263566527678,0.02283367284320688,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,12535.704784975074,1257.2759814030874,157.15949767538592,11677.060120904947,499.24052502063023,6978.271615190515,0.5566716618561779,1899.707706245317,13,True,1456.7521205715498,23,True,1343.1023573089692,20,True,1187.2836193339206,6,True,1091.4258117307581,10,True,200.7701335694203,18.450321811588417,770.462681739777,61.59262200488311,862.2888816295108,105.54659321240925,684.8415069362469,84.73507310296534,958.8295577306615,100.4836680969798,1790.112740566218,139.4442064022374,1380.5679788690761,144.7152863010232,2409.030645184759,183.65594682508313,2201.056709272921,207.06665596770202,421.4437487067416,77.14640945135703,-2.3444633003844046,19.05882339578348,results/kaggle_outputs/cc-probe-s1-20260915-115455/probe_shard1.json,
resolution_max_b1__lr_high__seed0,resolution_max_b1,lr_high,0,"unvalidated (recipe variant, 1 seed)",epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.09241971984863281,0.016680000000000028,10000,0.54591806640625,0.17049999999999998,0.15381999999999996,,,1000,train (first n images of the pinned subset order),135.5660221517128,69.1027277715932,6.286574772410685,12.80394273391967,0.9046153465814161,2.886535406112671,0.9260000437498093,4.875533103942871,0.8150000423192978,8.07976484298706,0.6380000412464142,9.949401378631592,0.5580000281333923,10.764641761779785,0.5040000155568123,11.05767822265625,0.4450000301003456,11.357248067855835,0.38600001484155655,12.364974021911621,0.27900001406669617,15.278972864151001,0.15400000661611557,0.8354331295440612,0.7055485740097092,0.46769585534703,0.2879597289275634,0.1557773782441758,0.08000898502303298,0.05478436927215186,0.029822686746370442,0.01842543383942447,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,7355.761062852306,859.995278478868,107.4994098098585,7116.518891446289,274.298847299714,3743.0325079272675,0.5088572720000575,1054.6142226784198,28,True,911.2280448669159,16,True,664.3465073256222,18,True,586.5261978592006,34,True,526.317535197109,17,True,108.17219139461702,10.969960105808015,323.71398823730914,32.22152526835603,358.6877090867057,35.92260735690632,262.1506016271345,40.25460057717733,446.2659801244354,45.066858508281115,592.0313581455397,61.04448774626443,629.9093974429142,67.79427726029888,1900.2081051328546,129.68750158587315,2153.2624552502834,145.04869753111393,339.7465321020412,59.07507166300852,2.3705729024541853,9.782456909687369,results/kaggle_outputs/cc-probe-s2-20260915-115507/probe_shard2.json,
resolution_max_b1__lr_low__seed0,resolution_max_b1,lr_low,0,"unvalidated (recipe variant, 1 seed)",epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.6062364221191406,0.21075999999999995,10000,0.740841796875,0.2592,0.04844000000000004,,,1000,train (first n images of the pinned subset order),69.88010984396098,41.384995551453805,4.67502523670412,12.627662803870823,0.8829662648499133,1.8310499489307404,0.773000031709671,3.261981785297394,0.7080000191926956,6.009863615036011,0.5840000212192535,8.051550149917603,0.4870000183582306,9.217705488204956,0.43700002133846283,9.665510654449463,0.3660000115633011,10.061895608901978,0.3110000193119049,11.990631341934204,0.24400001391768456,17.584020137786865,0.16800001077353954,0.884885898636477,0.7882039714712025,0.5808736751042025,0.3891047971677146,0.22273061445046233,0.1167755429915701,0.08104302436851428,0.0482889639194085,0.035407398066779866,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,9863.427402697545,1122.4542035570225,140.30677544462782,9744.03772375184,469.5841464704675,5712.85446665018,0.5791956723975861,1717.5888536595185,13,True,1237.2991630072177,21,True,1024.6897837802123,22,True,879.6892204222031,9,True,853.5874457810284,13,True,299.6483504443147,30.88818842183093,1409.210195041457,142.31070833527414,1035.4472943620076,154.88400636804604,711.6568767805868,99.55072202587313,891.7004587506586,112.18613354322929,1867.1951163375393,171.08844991379735,1230.382037582583,132.3279049716248,1172.9094694692878,128.81065881828752,874.6876186123259,97.79450664197304,221.53711685883673,53.0405407704932,29.663189512242752,21.424120997344836,results/kaggle_outputs/cc-probe-s3-20260915-115519/probe_shard3.json,
resolution_max_b1__reference__seed0,resolution_max_b1,reference,0,reference,epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.3092252258300781,0.09963999999999995,10000,0.580770166015625,0.19789999999999996,0.09826000000000001,,,1000,train (first n images of the pinned subset order),96.63043068571537,51.80498948070107,5.6818022140801965,12.591795059810874,0.8878000888186417,2.246166169643402,0.8610000461339951,3.924191415309906,0.783000037074089,6.938193202018738,0.6160000413656235,8.990829467773438,0.5090000331401825,10.045677185058594,0.4310000240802765,10.41656756401062,0.37300001829862595,10.665935277938843,0.3360000178217888,11.729123830795288,0.2640000097453594,16.18068218231201,0.18300000950694084,0.867162098538855,0.7574929470397415,0.5357162135591921,0.347102839239946,0.19391331386720798,0.10053633509462546,0.06862875168881966,0.03773485896619007,0.026028191403487316,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,9934.692677900768,1438.3231390919473,179.7903923864934,9865.097519153858,428.5352621494847,5046.488190447997,0.5079662103361949,1349.873147814144,13,True,1125.166652198346,24,True,999.7736112971328,27,True,840.9156111670578,26,True,730.7591679713165,29,True,211.4064850751722,20.97543996364083,755.9662756542182,80.55957906641902,670.6461171280143,90.11392338670899,441.8265009279454,63.60998319129304,920.7017053362713,92.86674395990345,1485.3493767445298,135.2524834150244,1256.5939341295698,122.37684841230703,1755.9180077668598,137.78322272774074,2068.8927372626467,189.29374356108752,294.5654563919203,60.08027358459315,3.2309227367095312,17.56585982504966,results/kaggle_outputs/cc-probe-s0-20260915-115443/probe_shard0.json,
resolution_max_b1__reference__seed1,resolution_max_b1,reference,1,reference,epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.29465602783203126,0.09426000000000001,10000,0.578819287109375,0.19779999999999998,0.10353999999999997,,,1000,train (first n images of the pinned subset order),103.73352769231256,55.787130445276276,5.701094872653419,12.490093716707776,0.8878424207082559,2.466131031513214,0.8640000522136688,4.375785708427429,0.7750000357627869,7.974141597747803,0.5990000218153,10.487260103225708,0.49000001698732376,11.581705808639526,0.41700001806020737,11.324872255325317,0.3750000149011612,10.978293418884277,0.35200001299381256,11.34587836265564,0.3020000159740448,16.702791690826416,0.14100000634789467,0.8841218438121086,0.7843718924958515,0.5717549215455663,0.37597417252041887,0.20760533327664996,0.10150075980726699,0.06559633217230572,0.03389634333252196,0.02495018647596931,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,10313.489045832926,1589.3972718069847,198.6746589758731,9767.244234931068,448.8708208704917,5200.2832507647345,0.504221532369384,1351.4985126898173,13,True,1206.6010239676364,15,True,977.1782962915692,11,True,909.3605025905632,14,True,755.6449152251487,17,True,216.6409796886923,22.53162309729164,509.29015167245643,45.05136250519403,950.282139296792,92.33368898640354,676.3992793873108,75.30695590477183,769.5128454339746,81.18493299478773,1389.9256767460752,136.93183292742236,1173.5423345569102,146.13151516618024,1646.5601246230274,146.48011142533304,2006.4512615618298,154.71296609349474,414.18369501925065,61.07552595528572,14.455746944748853,15.118093701974809,results/kaggle_outputs/cc-probe-s1-20260915-115455/probe_shard1.json,
resolution_max_b1__reference__seed2,resolution_max_b1,reference,2,reference,epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.29615408599853515,0.09394000000000002,10000,0.5721982604980469,0.19779999999999998,0.10385999999999995,,,1000,train (first n images of the pinned subset order),99.55892657337995,53.160231663327785,5.721110250171183,12.816555820896033,0.9020471844311075,2.309214234352112,0.8660000264644623,4.0368510484695435,0.7740000337362289,7.081399440765381,0.5930000245571136,9.07260775566101,0.5140000209212303,10.031440019607544,0.4560000151395798,10.29238772392273,0.3790000155568123,10.368424654006958,0.33900001645088196,10.822597742080688,0.281000018119812,13.973053693771362,0.1940000057220459,0.8687750832151121,0.7593742393817174,0.5328343552460802,0.34133063276019115,0.1887019620820739,0.09680533174785674,0.06501366610333731,0.033930745482268036,0.021903989217392394,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,10076.5320662779,1243.149239438607,155.39365492982589,9389.55915090573,386.0079323249019,5155.707542497349,0.5116549531709852,1403.48888918346,14,True,1116.0323741046966,35,True,1080.4868980211775,17,True,873.8497838343669,31,True,681.849597353648,24,True,188.19891838265116,16.15776557799513,585.7519049822846,57.477270467996505,742.7626137760567,85.16574959412259,758.8275755773118,78.65342022465593,758.7238074646962,84.07891189465967,1460.060234769313,117.05014111348329,1304.5836921862126,117.35999111616012,1289.915922762255,118.20666131139272,1864.9467965652477,143.0173286643513,425.185596905467,61.26532625199184,10.60208753423467,15.914633440677676,results/kaggle_outputs/cc-probe-s2-20260915-115507/probe_shard2.json,
resolution_max_b1__wd_high__seed0,resolution_max_b1,wd_high,0,"unvalidated (recipe variant, 1 seed)",epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.2133996810913086,0.058699999999999974,10000,0.5374179138183593,0.18059999999999998,0.12190000000000001,,,1000,train (first n images of the pinned subset order),91.19823420225185,49.870559763087485,5.49852914806927,12.614051890145664,0.8884017466453692,2.13406503200531,0.8810000419616699,3.6771554946899414,0.7580000162124634,6.278247594833374,0.5970000326633453,7.859228491783142,0.5060000121593475,8.554898500442505,0.4620000272989273,8.855869054794312,0.4140000194311142,9.22645354270935,0.3720000237226486,10.774933099746704,0.2630000114440918,15.307321310043335,0.18700001016259193,0.8558416196422456,0.7373399280373926,0.5035634349931899,0.31518509233178005,0.17154205890374935,0.08878854675849386,0.06166934016475229,0.03600966565890293,0.025578419717567354,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,17583.571475917037,2310.2099423160716,288.77624278950896,17113.618535362046,890.6992342106277,9126.445414962298,0.51903252006921,2434.40004446335,14,True,1970.3740812001556,18,True,1793.0147211656415,26,True,1655.6848090903254,14,True,1272.9717590428247,23,True,260.38512963796416,24.940526614664158,1085.764555820608,106.43188009010721,1071.7812593734498,131.18878235026492,864.6424952121633,109.36636182638581,1678.8398738875478,171.42156290071253,2399.571483387767,198.48858031721645,2392.1947214007055,246.77999484024886,3977.632731977489,349.7488632014524,3164.435684936895,320.8815106395171,209.3711728808347,77.34365876637722,8.9994268466221,17.80659136371994,results/kaggle_outputs/cc-probe-s3-20260915-115519/probe_shard3.json,
resolution_max_b1__wd_low__seed0,resolution_max_b1,wd_low,0,"unvalidated (recipe variant, 1 seed)",epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.3317924725341797,0.10792000000000002,10000,0.5904032653808594,0.1997,0.09177999999999997,,,1000,train (first n images of the pinned subset order),102.62076233070769,54.951498444151206,5.706334144451849,12.748075990499466,0.8947662365482902,2.3667004704475403,0.8440000414848328,4.122102379798889,0.7770000249147415,7.219862699508667,0.6310000121593475,9.299242973327637,0.5150000154972076,10.40863847732544,0.445000022649765,10.92363953590393,0.372000016272068,11.332879304885864,0.3270000144839287,12.750693321228027,0.2670000158250332,17.70016050338745,0.16700001060962677,0.86137795599983,0.7501346635685104,0.525544373050822,0.3384527533049431,0.18941500727053037,0.09939346373789917,0.06874473930499395,0.038672567877249445,0.026842095612395107,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,8700.988775521524,1261.1265315649975,157.6408164456247,8295.735757985085,364.75703527225403,4438.320246893457,0.5100937791552812,1290.4326974739301,17,True,998.2444452337303,17,True,845.8095229660084,23,True,674.3228662622582,22,True,629.5107149575298,19,True,191.40979551201565,20.885948872480267,736.6207059344306,68.44860474484366,595.64342045782,74.81233050656822,422.57093444598866,54.10030683004504,808.301760586701,86.92382353447609,1238.110186240068,115.86055534176207,1061.2378167598733,101.11454828709388,1398.376258751386,111.32352582874519,1576.4678582175711,149.63383746366148,250.62525795921877,59.56740074424444,16.371763120012474,17.26174861684672,results/kaggle_outputs/cc-probe-s0-20260915-115443/probe_shard0.json,
resolution_max_b1_gaussian_conv__lr_high__seed0,resolution_max_b1_gaussian_conv,lr_high,0,"unvalidated (recipe variant, 1 seed)",epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.1582950961303711,0.04349999999999998,10000,0.4865122589111328,0.1612,0.11770000000000003,,,1000,train (first n images of the pinned subset order),100.10778567244404,51.515737920438426,6.261050838769107,12.044895163612189,0.8799049626533697,2.236684560775757,0.9340000450611115,3.895821690559387,0.8580000549554825,6.836363077163696,0.6820000261068344,8.910130500793457,0.5830000340938568,10.181870460510254,0.507000021636486,10.569761991500854,0.46000002324581146,10.679283857345581,0.4320000186562538,11.745504379272461,0.333000011742115,15.167553186416626,0.2070000059902668,0.868350003732887,0.7562391315399858,0.530817443610872,0.34591877591094117,0.19764582381087634,0.10258769861576021,0.06910046190699241,0.03799972867001139,0.02453546851035696,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,6525.2345892743515,772.5718218266463,96.57147772833079,6436.163229620894,242.34833394672006,3130.353470114806,0.4797304108054944,804.6675429514713,19,True,716.738832482295,15,True,603.4254728043669,32,True,532.6761538996241,27,True,472.8454679770487,19,True,88.82372803556302,9.69508363257074,414.21837080687396,36.36672499402453,333.4181587902154,38.28451925541012,345.6928020557858,37.80402230311221,489.28698312192216,46.80224679085738,788.1936196498006,64.82484846744293,908.0190091497218,75.52049312663101,1349.209613341745,112.60841505885362,1368.4043417556156,106.03917802373235,343.1016725095822,53.148064731711735,7.7949304040685945,8.794816241742184,results/kaggle_outputs/cc-probe-s1-20260915-115455/probe_shard1.json,
resolution_max_b1_gaussian_conv__lr_low__seed0,resolution_max_b1_gaussian_conv,lr_low,0,"unvalidated (recipe variant, 1 seed)",epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.5327144055175781,0.18216,10000,0.6681428833007812,0.23240000000000005,0.05024000000000006,,,1000,train (first n images of the pinned subset order),63.82675541121968,35.817319099566674,5.172327234329858,11.710106076625667,0.8487409974571509,1.615554392337799,0.7880000472068787,2.9310242533683777,0.7510000467300415,5.631587624549866,0.6220000386238098,7.954810738563538,0.5220000147819519,9.742284536361694,0.45000001788139343,10.525943994522095,0.3980000242590904,10.760768175125122,0.37700001895427704,12.178242921829224,0.28300000727176666,17.858256340026855,0.181000005453825,0.9021079371389046,0.8183259738733035,0.6289234109225107,0.44418794809574547,0.2719992668708574,0.14693930560885335,0.10014492472400321,0.056668315905942825,0.041549397491158845,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,9472.707762826558,1237.4361139201415,154.67951424001768,8964.66114399951,428.1639118748448,5367.7398868964865,0.5666531704863667,1616.2731919656649,13,True,1271.8965251492357,14,True,964.4310782544555,21,True,869.5614069054843,12,True,645.5776846216456,19,True,270.7208139194888,25.87354113694239,853.5632906674438,75.62767142097016,1138.8162577348746,131.29226379126774,641.9178158816609,82.6739519939076,941.0872710232413,105.01547503616825,1519.0963222707474,164.14298183457853,1116.491090388544,120.65868812701633,1032.7852577387032,96.58094264108561,1093.4470360304886,108.42620251387831,332.0310754094578,56.62673934246715,24.70491293485952,22.34055805401813,results/kaggle_outputs/cc-probe-s2-20260915-115507/probe_shard2.json,
resolution_max_b1_gaussian_conv__reference__seed0,resolution_max_b1_gaussian_conv,reference,0,reference,epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.3131214483642578,0.10162000000000004,10000,0.552578857421875,0.18700000000000006,0.08538000000000001,,,1000,train (first n images of the pinned subset order),79.6994129750449,42.5493600529798,5.810528091728661,11.576847711454345,0.8465752355724152,1.906926542520523,0.8760000318288803,3.4349716901779175,0.8110000491142273,6.476103663444519,0.6580000221729279,8.844534158706665,0.542000025510788,10.250691652297974,0.4740000218153,10.411251068115234,0.440000019967556,10.337192058563232,0.41700002551078796,11.462972640991211,0.32500001788139343,17.637741088867188,0.24900001287460327,0.8963361799783297,0.8072910346714746,0.6088085607286108,0.41573053731919846,0.24091294533065724,0.12234321568117354,0.08098196264050354,0.044900685645715296,0.03454368656956254,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,8559.604735288263,999.154524359924,124.8943155449905,8726.426317797219,423.7062659656728,4459.152507275006,0.520953086640961,1253.4978728848678,16,True,932.0563145752295,31,True,817.6659792991456,37,True,728.7938624231994,40,False,727.1384780925641,12,True,126.57669924044049,15.599255996077055,602.5872006669445,53.612464532542475,573.1305495472444,64.87757743368103,535.0749223020375,55.23570988226834,757.3557966136859,88.80957096957576,1126.6911244033797,114.46257028924624,1474.307639703018,135.2564074637108,1500.3042818310441,123.55807993860648,1656.2308014882356,149.38938484123582,364.0569031614413,55.091063006199356,10.11039883974638,14.103408463187474,results/kaggle_outputs/cc-probe-s3-20260915-115519/probe_shard3.json,
resolution_max_b1_gaussian_conv__reference__seed1,resolution_max_b1_gaussian_conv,reference,1,reference,epoch_030.pt (last epoch),"target (full resolution, no filter)","eval, BatchNorm running statistics from checkpoint","pinned training subset = all 50,000 CIFAR-10 training images",50000,0.31146599975585937,0.10148000000000001,10000,0.5586176025390625,0.18700000000000006,0.08552000000000004,,,1000,train (first n images of the pinned subset order),77.6716903454281,41.01147570963901,5.904200337544427,11.547922039422792,0.8407185715658526,1.8570422530174255,0.8810000419616699,3.377329409122467,0.8260000348091125,6.4903929233551025,0.6460000425577164,9.056257486343384,0.537000022828579,10.610871076583862,0.44300002604722977,10.790238857269287,0.4020000174641609,10.704627990722656,0.37300001084804535,11.623215198516846,0.2840000167489052,15.576103925704956,0.18200000748038292,0.905620790710031,0.8235083841005717,0.6330318830082627,0.4416450434732771,0.25872931644081193,0.13155145810484986,0.08700514352382209,0.04723562123932147,0.031649889159446644,5000,269722,"mean CE over first 5,000 training images, eval-mode BN (checkpoint running stats), no weight decay, all learnable params incl. BN affine and biases",64,8700.864913048368,1259.9930806540103,157.4991350817513,8640.978697242484,371.18677090023345,4291.311374390178,0.4932051488300497,1162.5910600038258,12,True,969.8764219647869,14,True,797.1515214688445,24,True,725.946952354924,14,True,635.7454185977961,31,True,185.17040670344477,18.634599182054465,373.4265596851618,43.004240544812134,622.0872641869798,84.34349262466304,578.3147159244779,70.37948797004434,707.9989328558023,78.13913064978685,1181.7163169667833,99.41940837758136,1388.412519731116,160.32015345294403,1347.048646070679,115.71820190135088,1840.1168025303207,151.17132898936464,407.0237303169983,50.789527225811504,9.662802270721272,15.381643727795918,results/kaggle_outputs/cc-probe-s0-20260915-115443/probe_shard0.json,
