seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,test_loss,test_acc,test_acc_at_s1,ratio_mean,ratio_last_block,grad_norm_mean,grad_norm_total
1,10,0.09571360426140235,0.9808265138895084,0.65625,4.149709939956665,1202.9756470285079,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.3271591552734374,0.5571,0.5571,nan,nan,2.799921587635332,8.299198389350435
1,11,0.0941893285006889,0.920812386732835,0.6736778846153846,4.150182247161865,1202.838743627179,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.2962882934570312,0.5759,0.5759,,,,
1,12,0.09244976677341583,0.8511506960942194,0.6993189102564102,4.152813196182251,1202.0767041939732,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.3106212158203125,0.5913,0.5913,,,,
1,13,0.09050339404945834,0.8204918519044534,0.7073317307692307,4.151318073272705,1202.509639562391,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.1720834106445313,0.6075,0.6075,,,,
1,14,0.08835969286107881,0.7700531375713837,0.7295673076923077,4.15332818031311,1201.927654949642,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.0636983276367187,0.646,0.646,,,,
1,15,0.08602910710498296,0.7091102156883631,0.7602163461538461,4.152801990509033,1202.0799478060599,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.0034197448730469,0.6701,0.6701,,,,
1,16,0.08352299116070482,0.6750990748405457,0.7582131410256411,4.152261018753052,1202.236559179299,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.3963599975585939,0.5795,0.5795,,,,
1,17,0.08085355457321099,0.6370076055710132,0.7814503205128205,4.150881052017212,1202.63624455681,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.3399846313476562,0.6145,0.6145,,,,
1,18,0.07803380256922494,0.6102906366189321,0.7858573717948718,4.150959014892578,1202.6136567694314,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.1096551879882812,0.6394,0.6394,,,,
1,19,0.07507747269706962,0.5600150143488859,0.8084935897435898,4.152812957763672,1202.076773206814,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.05421181640625,0.6657,0.6657,,,,
1,20,0.0719989678987129,0.5078062254648942,0.8249198717948718,4.1512770652771,1202.5215184394785,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.3148714965820312,0.6223,0.6223,nan,nan,4.839166443884569,14.314025073288281
1,21,0.0688132863400822,0.47630255497418916,0.8333333333333334,4.169673919677734,1197.215920516351,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9582888671875,0.7092,0.7092,,,,
1,22,0.06553594834150754,0.4433623437698071,0.8473557692307693,4.162872791290283,1199.1718820821159,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9972622375488281,0.6974,0.6974,,,,
1,23,0.06218292076428109,0.4047340949376424,0.8541666666666666,4.155193090438843,1201.3882126168003,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.2068746459960937,0.6718,0.6718,,,,
