seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,alpha_mean,alpha_min_group,alpha_max_group,alpha_groups,test_loss,test_acc,test_acc_at_s1,test_acc_at_a0,test_loss_at_a0,ratio_mean,ratio_last_block,grad_norm_mean,grad_norm_total,linear_gap_mean,neg_frac_mean,dead_frac_mean
0,14,0.01870079900469392,1.4684880589827514,0.45713141025641024,10.557234764099121,945.7021865187218,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,0.6666666666666667,0.6666666666666667,0.6666666666666667,[0.6666666666666667],1.4212673095703126,0.4757,0.4757,0.3193,1.805208642578125,,,,,,,
0,15,1.2498819918843608e-05,1.3986252026680188,0.48768028846153844,10.520620584487915,948.9934476603848,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,0.6666666666666667,0.6666666666666667,0.6666666666666667,[0.6666666666666667],1.3649233764648439,0.5019,0.5019,0.339,1.75032802734375,0.21204893466877903,0.24411245324475336,0.6191688786261177,2.582139122709419,0.2180676921280873,0.49614230324240294,0.0
0,16,0.09353230514177552,1.4438252112804315,0.4736578525641026,10.469347476959229,953.6410957772322,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],1.4887396606445313,0.4518,0.4518,0.3841,1.613796484375,,,,,,,
0,17,0.05972024739849622,1.401183965878609,0.4811698717948718,10.494579076766968,951.3483034400784,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],1.376715478515625,0.4974,0.4974,0.4273,1.525358447265625,,,,,,,
0,18,0.01870079900469392,1.2888854986582048,0.5365584935897436,10.492032289505005,951.579229315451,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],1.2556966552734374,0.5446,0.5446,0.4482,1.4708260498046875,,,,,,,
0,19,1.2498819918843608e-05,1.194607063745841,0.5676081730769231,10.505010843276978,950.4035882447075,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],1.1706829467773439,0.5747,0.5747,0.4559,1.4444334350585937,,,,,,,
0,20,0.09380455756570981,1.2480576619123802,0.5484775641025641,10.477062940597534,952.9388204124491,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],1.321860888671875,0.5253,0.5253,0.4996,1.3829133178710937,0.31327516563109903,0.36758287620564395,0.6325573962584782,2.467028502676053,0.3470090149928806,0.4897402665194343,0.0
0,21,0.05972024739849622,1.1956323866660779,0.5673076923076923,10.540560245513916,947.1982292638772,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],1.1536400390625,0.5867,0.5867,0.5475,1.2472387573242187,,,,,,,
0,22,0.01870079900469392,1.0662744175165126,0.6162860576923077,10.553948402404785,945.9966658284098,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],1.018976727294922,0.6361,0.6361,0.5778,1.1921899169921875,,,,,,,
0,23,1.2498819918843608e-05,0.9610427923691578,0.6580528846153846,10.517926692962646,949.2365074839429,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],0.9722354553222656,0.6565,0.6565,0.5792,1.18247783203125,,,,,,,
0,24,0.09380455756570981,1.0590822138847449,0.6173878205128205,10.495712518692017,951.2455664367047,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],1.2309116088867187,0.572,0.572,0.5857,1.1668276977539063,,,,,,,
0,25,0.05972024739849622,1.0197270864095442,0.6313100961538461,10.48829698562622,951.9181249046114,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],1.0126650207519532,0.6475,0.6475,0.6216,1.0783088623046875,0.42474137226949826,0.47000888512385386,0.7640766951730483,2.6570662797355977,0.4159674210523394,0.49033186014960795,0.0
0,26,0.01870079900469392,0.8954834173887204,0.6801883012820513,10.499899625778198,950.8662326150607,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],0.8982214904785156,0.6797,0.6797,0.6432,1.0206914489746093,,,,,,,
0,27,1.2498819918843608e-05,0.7952635028423407,0.7197516025641025,10.508612394332886,950.0778623621326,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],0.8428300659179687,0.7021,0.7021,0.6525,1.00039384765625,,,,,,,
0,28,0.09380455756570981,0.9147362426305429,0.6707732371794872,10.513160467147827,949.6668514856802,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],1.0476855590820313,0.6346,0.6346,0.6547,0.9844038269042968,,,,,,,
0,29,0.05972024739849622,0.8659603611016885,0.6936097756410257,10.526364803314209,948.4755835990553,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],0.9778841674804688,0.6637,0.6637,0.6862,0.8904426513671875,,,,,,,
0,30,0.018266834147258576,0.7303886314233144,0.7409855769230769,10.53977370262146,947.2689150353174,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],0.7938252380371094,0.7219,0.7219,0.7075,0.8256448425292969,0.5152080758003864,0.5473535675367094,1.03085468118685,3.351553364950515,0.48722224558341554,0.49534669343162985,0.0
0,31,1.2498819918843608e-05,0.6233338958177811,0.7814503205128205,10.548250198364258,946.5076967503333,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],0.7294494567871094,0.7445,0.7445,0.7059,0.8282515686035157,,,,,,,
0,32,0.09380455756570981,0.752501035347963,0.734375,10.52605390548706,948.5035978008343,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],1.15444033203125,0.6225,0.6225,0.6838,0.8952814697265625,,,,,,,
0,33,0.05972024739849622,0.7276937396098406,0.7353766025641025,10.53872013092041,947.3636149333854,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],0.9178102600097656,0.6953,0.6953,0.7265,0.7826007568359375,,,,,,,
0,34,0.018266834147258576,0.6118513712516198,0.7864583333333334,10.521873235702515,948.8804679876375,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],0.7064138488769531,0.7637,0.7637,0.7457,0.7285304382324219,,,,,,,
0,35,3.124802623627465e-06,0.49698863961757755,0.8306290064102564,10.489305019378662,951.8266445255308,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],0.64542626953125,0.7778,0.7778,0.7568,0.6926607116699218,0.5935345885332451,0.6246361760546192,0.4720917929410642,1.5295546612317348,0.5578373674487022,0.49752621790942025,0.0
0,36,0.07155963302752294,0.5339712557884363,0.8145032051282052,10.464197158813477,954.1104633709018,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.9168443420410156,0.6989,0.6989,0.6989,0.9168443420410156,,,,,,,
0,37,0.0994606557509014,0.6636394839256238,0.7668269230769231,10.48668360710144,952.0645777125353,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],1.0217237243652344,0.6747,0.6747,0.6747,1.0217237243652344,,,,,,,
0,38,0.09618632902142589,0.6525680823968008,0.7699318910256411,10.467017889022827,953.853342552382,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.8116621704101562,0.7212,0.7212,0.7212,0.8116621704101562,,,,,,,
0,39,0.08993765165783014,0.5842221570320618,0.7969751602564102,10.442551851272583,956.0881422660399,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.9345164916992188,0.7105,0.7105,0.7105,0.9345164916992188,,,,,,,
0,40,0.08128145899745182,0.5491566650378399,0.8062900641025641,10.425166368484497,957.6825584464385,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.817226220703125,0.7362,0.7362,0.7362,0.817226220703125,0.7132411959782494,0.7321570119707221,1.0591809062884,3.356067108756141,0.6408857129288764,0.5018069814233219,0.0
0,41,0.0706914341996814,0.4944137449447925,0.8288261217948718,10.389306783676147,960.9880820621283,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.8201798889160157,0.7412,0.7412,0.7412,0.8201798889160157,,,,,,,
0,42,0.058822256775835025,0.438662337187009,0.8470552884615384,10.407579898834229,959.3008266137189,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.7729947509765625,0.7582,0.7582,0.7582,0.7729947509765625,,,,,,,
0,43,0.04640768395726542,0.37978457105465424,0.8690905448717948,10.412623643875122,958.8361532564134,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.7827915222167968,0.7611,0.7611,0.7611,0.7827915222167968,,,,,,,
0,44,0.03436689413044008,0.3175581695559697,0.8903245192307693,10.417465448379517,958.3905076981134,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.6984133422851563,0.7889,0.7889,0.7889,0.6984133422851563,,,,,,,
0,45,0.023133147793558996,0.2638646622116749,0.9081530448717948,10.401956558227539,959.8194285961566,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.6382425842285157,0.8075,0.8075,0.8075,0.6382425842285157,0.8007464572379932,0.8312114692635024,0.5682907046055673,1.8350524221000526,0.6657748589453266,0.5119426881565767,0.0
0,46,0.013451089359686204,0.20011074468493462,0.9350961538461539,10.39970350265503,960.0273697659841,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.6008439514160157,0.8223,0.8223,0.8223,0.6008439514160157,,,,,,,
0,47,0.006163128474296603,0.16454989998004374,0.9481169871794872,10.462562322616577,954.2595486784261,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.596908837890625,0.8295,0.8295,0.8295,0.596908837890625,,,,,,,
0,48,0.0015851802825616935,0.14035536367923784,0.9574318910256411,10.481112003326416,952.5706811291925,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.5878804962158203,0.8327,0.8327,0.8327,0.5878804962158203,,,,,,,
0,49,2.55347934224881e-07,0.13607559759074297,0.9564302884615384,10.439394235610962,956.3773313534308,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.58735986328125,0.8335,0.8335,0.8335,0.58735986328125,0.813646184307796,0.8538596614300468,0.4465628046523077,1.4410207120220568,0.6699917504455212,0.5129870526930865,0.0
