seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,alpha_mean,alpha_min_group,alpha_max_group,alpha_groups,test_loss,test_acc,test_acc_at_s1,test_acc_at_a0,test_loss_at_a0,grad_norm_total,linear_gap_mean,neg_frac_mean,dead_frac_mean
0,49,0.0993042884001143,0.49018822541603674,0.8315304487179487,16.434603452682495,3037.4934292589783,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.5891855895996094,0.7981,0.7981,0.7981,0.5891855895996094,,,,
0,50,0.09752861245950463,0.4614211964301574,0.8412259615384615,16.416961669921875,3040.7575411143393,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.6886474792480469,0.7664,0.7664,0.7664,0.6886474792480469,4.362998471279229,0.8189282599306488,0.622063621878624,0.0009765625
0,51,0.0947037937629282,0.4542368093362221,0.8443309294871795,16.4513099193573,3034.408824871875,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.6736794921875,0.7834,0.7834,0.7834,0.6736794921875,,,,
0,52,0.09089218713033599,0.4368527070069924,0.8508413461538461,16.477376461029053,3029.6085131068476,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.6346243896484375,0.7909,0.7909,0.7909,0.6346243896484375,,,,
0,53,0.08617792965894679,0.4236382408783986,0.8530248397435898,16.441080331802368,3036.2968243296377,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.7510069030761719,0.7571,0.7571,0.7571,0.7510069030761719,,,,
0,54,0.08066508348775286,0.399278691640267,0.8622596153846154,16.41478681564331,3041.160422042532,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.6854017822265625,0.7817,0.7817,0.7817,0.6854017822265625,,,,
0,55,0.0744753387382614,0.3809867700705161,0.8691105769230769,16.43025803565979,3038.296774868354,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.4771665924072266,0.8386,0.8386,0.8386,0.4771665924072266,2.88820545983522,0.8261926528790662,0.6344492137432098,0.0009765625
0,56,0.06774532733657265,0.36580662521032187,0.8740785256410256,16.419726610183716,3040.245503785611,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.47833054809570313,0.8444,0.8444,0.8444,0.47833054809570313,,,,
0,57,0.06062360701126897,0.3491939853399228,0.8805288461538462,16.414841175079346,3041.1503509267854,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.5203096984863281,0.8282,0.8282,0.8282,0.5203096984863281,,,,
0,58,0.053267382042102455,0.32154003171584544,0.8879206730769231,16.408725261688232,3042.2838583662115,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.41611983947753906,0.8596,0.8596,0.8596,0.41611983947753906,,,,
0,59,0.04583903314540979,0.29074917343946605,0.9002003205128205,16.39118194580078,3045.5399839417246,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.5231322082519532,0.8296,0.8296,0.8296,0.5231322082519532,,,,
0,60,0.0385025330952836,0.26074051320170744,0.9105568910256411,16.391603708267212,3045.4616209896853,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.3861863922119141,0.8719,0.8719,0.8719,0.3861863922119141,1.9108250807102516,0.8376866522592709,0.650969460606575,0.001220703125
0,61,0.03141982720178946,0.22905739769339561,0.9209935897435897,16.390321493148804,3045.699867502092,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.3681211700439453,0.8788,0.8788,0.8788,0.3681211700439453,,,,
0,62,0.024747258543260094,0.19203617272850795,0.9336338141025641,16.373804807662964,3048.772144678149,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.3745242492675781,0.8761,0.8761,0.8761,0.3745242492675781,,,,
0,63,0.018632116861800857,0.16017486307865533,0.9441506410256411,16.385127782821655,3046.6652846208904,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.35654483947753907,0.8904,0.8904,0.8904,0.35654483947753907,,,,
0,64,0.013209387301408566,0.12734888931497548,0.9569511217948717,16.362732410430908,3050.8351996379906,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.30867008056640627,0.9016,0.9016,0.9016,0.30867008056640627,,,,
0,65,0.008598770756795816,0.09292194795054504,0.9681891025641025,16.37988781929016,3047.6399198052222,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.2996194885253906,0.9077,0.9077,0.9077,0.2996194885253906,1.3461099536712025,0.8457620672990904,0.6616133749485016,0.001220703125
0,66,0.004902041605500829,0.06913533319647495,0.9770633012820513,16.391735553741455,3045.437125088663,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.2894147216796875,0.9097,0.9097,0.9097,0.2894147216796875,,,,
0,67,0.002200801148490622,0.05460341041907668,0.9823116987179488,16.36822748184204,3049.8109862768183,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.2859377655029297,0.9128,0.9128,0.9128,0.2859377655029297,,,,
0,68,0.0005546763496285079,0.04589348673724975,0.9862580128205128,16.379426956176758,3047.725670352279,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.2814404815673828,0.9155,0.9155,0.9155,0.2814404815673828,,,,
0,69,3.634885570313884e-09,0.04217081186719812,0.9875600961538461,16.394360065460205,3044.9495924621015,1.0,1.0,1.0,[1.0],9,0.0,0.0,0.0,[0.0],0.2811639068603516,0.9153,0.9153,0.9153,0.2811639068603516,0.7085865212125295,0.8478454959921208,0.6621530503034592,0.001220703125
