seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,test_loss,test_acc,test_acc_at_s1,ratio_mean,ratio_last_block,grad_norm_mean,grad_norm_total
0,0,0.020000000000000004,1.9774928676776398,0.26893028846153844,45.53497385978699,1096.300179148352,0.033247863247863246,0.033247863247863246,0.033247863247863246,"[0.033247863247863246, 0.033247863247863246, 0.033247863247863246, 0.033247863247863246, 0.033247863247863246, 0.033247863247863246, 0.033247863247863246, 0.033247863247863246]",0,1.7978567749023437,0.341,0.341,2.828775627033917e-05,4.804396879963149e-06,0.004485930510262804,2.246508758540509
0,1,0.04000000000000001,1.7861053448456985,0.3401642628205128,45.27504205703735,1102.5942270160886,0.06658119658119659,0.06658119658119659,0.06658119658119659,"[0.06658119658119659, 0.06658119658119659, 0.06658119658119659, 0.06658119658119659, 0.06658119658119659, 0.06658119658119659, 0.06658119658119659, 0.06658119658119659]",0,1.6998686889648438,0.3785,0.3777,,,,
0,2,0.06,1.7209724597441844,0.37053285256410257,44.90644598007202,1111.644417867155,0.09991452991452991,0.09991452991452991,0.09991452991452991,"[0.09991452991452991, 0.09991452991452991, 0.09991452991452991, 0.09991452991452991, 0.09991452991452991, 0.09991452991452991, 0.09991452991452991, 0.09991452991452991]",0,1.7133807495117188,0.3685,0.3311,,,,
0,3,0.08000000000000002,1.5696510531963446,0.42213541666666665,44.74379634857178,1115.6853926989913,0.13324786324786325,0.13324786324786325,0.13324786324786325,"[0.13324786324786325, 0.13324786324786325, 0.13324786324786325, 0.13324786324786325, 0.13324786324786325, 0.13324786324786325, 0.13324786324786325, 0.13324786324786325]",0,1.4510876586914063,0.4655,0.1835,,,,
0,4,0.1,1.310396275917689,0.5238782051282052,44.92462515830994,1111.1945803462322,0.16658119658119658,0.16658119658119658,0.16658119658119658,"[0.16658119658119658, 0.16658119658119658, 0.16658119658119658, 0.16658119658119658, 0.16658119658119658, 0.16658119658119658, 0.16658119658119658, 0.16658119658119658]",0,1.298017724609375,0.5313,0.1669,,,,
0,5,0.09991887272568363,1.0734897236029306,0.6158453525641026,45.159024238586426,1105.426896211489,0.1999145299145299,0.1999145299145299,0.1999145299145299,"[0.1999145299145299, 0.1999145299145299, 0.1999145299145299, 0.1999145299145299, 0.1999145299145299, 0.1999145299145299, 0.1999145299145299, 0.1999145299145299]",0,1.3383106689453126,0.5785,0.1204,0.23141227652398003,0.011302837276153596,1.6230525737902395,7.2509170886073555
0,6,0.09967492100055919,0.9179748324247506,0.6733173076923077,45.098429918289185,1106.9121495015834,0.23324786324786326,0.23324786324786326,0.23324786324786326,"[0.23324786324786326, 0.23324786324786326, 0.23324786324786326, 0.23324786324786326, 0.23324786324786326, 0.23324786324786326, 0.23324786324786326, 0.23324786324786326]",0,0.8960124816894531,0.6876,0.1152,,,,
0,7,0.0992689400081761,0.8023007719944685,0.71796875,44.74050498008728,1115.767468923696,0.26658119658119656,0.26658119658119656,0.26658119658119656,"[0.26658119658119656, 0.26658119658119656, 0.26658119658119656, 0.26658119658119656, 0.26658119658119656, 0.26658119658119656, 0.26658119658119656, 0.26658119658119656]",0,0.8211172180175781,0.7177,0.1559,,,,
0,8,0.09870225397414743,0.7070443683709854,0.7547876602564103,44.8285231590271,1113.5767248657985,0.29991452991452994,0.29991452991452994,0.29991452991452994,"[0.29991452991452994, 0.29991452991452994, 0.29991452991452994, 0.29991452991452994, 0.29991452991452994, 0.29991452991452994, 0.29991452991452994, 0.29991452991452994]",0,0.9517421752929688,0.6946,0.1307,,,,
0,9,0.0979767113105292,0.6375731576711704,0.7804286858974359,44.91002917289734,1111.5557241749939,0.33324786324786326,0.33324786324786326,0.33324786324786326,"[0.33324786324786326, 0.33324786324786326, 0.33324786324786326, 0.33324786324786326, 0.33324786324786326, 0.33324786324786326, 0.33324786324786326, 0.33324786324786326]",0,0.7872195434570313,0.7489,0.1144,,,,
