method,epoch,update,joint_change,state_label,state,seed,split,centre_ce_saved,centre_acc_saved,centre_ce_recalibrated,centre_acc_recalibrated,S_recalibrated_eps0.025,S_recalibrated_eps0.05,S_recalibrated_eps0.1,S_recalibrated_eps0.2,S_recalibrated_eps0.25,S_saved_eps0.1,S_saved_eps0.25
gaussian_postrelu,6,2346,False,after,G=0.7,4,train_probe,0.9358324890136719,0.662,0.7813603515625,0.716,0.010264849853515556,0.04218179779052731,0.16778622436523433,0.5498191406249999,0.7623504974365234,0.45458152923583983,2.4822284851074214
gaussian_postrelu,6,2346,False,after,G=0.7,4,test_probe,1.005743377685547,0.657,0.8678651733398437,0.703,0.007785501098632852,0.033343946838378956,0.14669292449951182,0.5094570205688478,0.7178359771728515,0.4438426681518555,2.4329970977783204
gaussian_postrelu,6,2346,False,final,G=0,0,train_probe,6.469176025390625,0.107,1.8571983642578125,0.3,0.003982760620117221,0.0153098937988281,0.05676694641113282,0.18829996337890625,0.26750670776367186,0.5348172851562504,3.910172241210938
gaussian_postrelu,6,2346,False,final,G=0,0,test_probe,6.309432861328125,0.107,1.8444750366210938,0.3,0.0036303283691405896,0.015039794921874971,0.058006637573242134,0.19259971313476557,0.2727421569824218,0.5178015991210931,3.8287362182617186
gaussian_postrelu,6,2346,False,final,G=0,1,train_probe,4.75966748046875,0.153,1.7759315185546876,0.345,0.00652666625976559,0.025083670043945294,0.09284990844726557,0.28714463806152335,0.3902082946777344,0.35960614624023385,2.8890236999511716
gaussian_postrelu,6,2346,False,final,G=0,1,test_probe,4.86284765625,0.151,1.7646602783203125,0.341,0.007689382934570332,0.029608114624023442,0.10051870117187509,0.29468313903808596,0.3970709259033202,0.32081906738281285,2.7844721618652346
gaussian_postrelu,6,2346,False,final,G=0,2,train_probe,8.7274990234375,0.102,1.816596435546875,0.32,0.0037770843505858577,0.015385723876953005,0.060253128051757684,0.20057715759277334,0.2826749572753905,0.8538717285156243,5.69457724609375
gaussian_postrelu,6,2346,False,final,G=0,2,test_probe,8.527697265625,0.103,1.805586181640625,0.353,0.0048086425781251,0.018085623168945374,0.06796642761230476,0.2154671386718751,0.29732476806640645,0.8516646606445324,5.690052026367189
gaussian_postrelu,6,2346,False,final,G=0,3,train_probe,5.822989501953125,0.158,1.8031046142578124,0.343,0.0062017059326172404,0.02279515686035165,0.0796133331298829,0.244546615600586,0.3343909118652344,0.6122581787109376,4.300230017089843
gaussian_postrelu,6,2346,False,final,G=0,3,test_probe,5.844593994140625,0.16,1.8113722534179688,0.332,0.006856076049804649,0.02403167724609372,0.07954185791015618,0.2391819824218749,0.3276621612548827,0.5876269775390627,4.233380676269531
gaussian_postrelu,6,2346,False,final,G=0,4,train_probe,3.39092724609375,0.213,1.7671166381835937,0.317,0.003493206787109493,0.016439126586914175,0.06863260803222666,0.2272086791992189,0.31273276062011723,0.43869287719726585,3.2894745849609373
gaussian_postrelu,6,2346,False,final,G=0,4,test_probe,3.406789794921875,0.199,1.769307373046875,0.332,0.004812637329101666,0.01922868347167974,0.0710096252441407,0.23308043212890633,0.3211193298339844,0.43597783813476587,3.2728401367187496
gaussian_postrelu,9,3519,False,before,G=0.7,0,train_probe,0.6468930358886719,0.765,0.635450439453125,0.771,0.008531149291992234,0.035583857727050805,0.15012376708984382,0.5633392730712892,0.8187383911132813,0.4758531692504883,3.0695138183593746
gaussian_postrelu,9,3519,False,before,G=0.7,0,test_probe,0.7501575012207031,0.753,0.7438485412597656,0.741,0.0065136459350585985,0.02936468811035159,0.129689909362793,0.5039541046142577,0.7428320892333984,0.44591090545654294,2.9671601318359375
gaussian_postrelu,9,3519,False,before,G=0.7,1,train_probe,0.6395989379882813,0.766,0.6265969543457032,0.769,0.007815702819824178,0.03447893981933592,0.15722823028564448,0.5975848785400389,0.8737298370361328,0.5053018508911132,3.5150672729492194
gaussian_postrelu,9,3519,False,before,G=0.7,1,test_probe,0.696563232421875,0.746,0.6772927551269531,0.742,0.008486338806152372,0.035819215393066484,0.16230393218994146,0.6026207565307617,0.8769354339599611,0.5192965698242187,3.4745987670898435
gaussian_postrelu,9,3519,False,before,G=0.7,2,train_probe,0.6179811401367188,0.793,0.5998367309570313,0.797,0.010686097717285148,0.04545060729980467,0.1847059936523437,0.6351104354858399,0.8980522064208983,0.4064605606079102,2.945225344848633
gaussian_postrelu,9,3519,False,before,G=0.7,2,test_probe,0.7506407470703125,0.737,0.7341978454589844,0.74,0.008104875183105487,0.03747352905273439,0.166970426940918,0.5919715454101563,0.8410145385742188,0.3845913101196289,2.868518377685547
gaussian_postrelu,9,3519,False,before,G=0.7,3,train_probe,0.6470383605957031,0.764,0.62059326171875,0.771,0.013059201049804759,0.0475736923217774,0.17195466461181647,0.6053830673217774,0.874565414428711,0.529137535095215,2.8530799377441407
gaussian_postrelu,9,3519,False,before,G=0.7,3,test_probe,0.7689994201660156,0.718,0.7433252258300781,0.73,0.01188488769531255,0.0445701370239258,0.16492954711914068,0.5789337463378906,0.8330774444580078,0.5105235656738281,2.777080938720703
gaussian_postrelu,9,3519,False,before,G=0.7,4,train_probe,0.6588937072753906,0.771,0.63043994140625,0.775,0.011875349426269489,0.047065837097167926,0.18114518280029293,0.6191637756347655,0.8710536804199218,0.4953149124145507,2.7782536682128907
gaussian_postrelu,9,3519,False,before,G=0.7,4,test_probe,0.7872762451171875,0.736,0.7450202331542969,0.737,0.009642935180664036,0.038895826721191386,0.16571371154785153,0.5881233489990234,0.8316365692138673,0.46864078216552735,2.683086499023438
gaussian_postrelu,9,3519,False,after,G=0.6,0,train_probe,0.728359619140625,0.744,0.6574605102539063,0.753,0.008048043823242146,0.033366992187499965,0.14041301574707027,0.5227702026367187,0.7589739349365234,0.4437122695922852,2.9120225402832034
gaussian_postrelu,9,3519,False,after,G=0.6,0,test_probe,0.8003150024414063,0.719,0.751110595703125,0.742,0.006267958068847656,0.028072630310058598,0.12336777496337895,0.47197183227539063,0.6928237731933593,0.41857275238037106,2.8444814453125
gaussian_postrelu,9,3519,False,after,G=0.6,1,train_probe,0.7329975891113282,0.74,0.6439085388183594,0.776,0.006863040161132783,0.031437014770507775,0.14681006164550778,0.5547543746948242,0.81078017578125,0.4811256225585937,3.4707579467773435
gaussian_postrelu,9,3519,False,after,G=0.6,1,test_probe,0.7900924072265625,0.719,0.6890432434082031,0.745,0.007994271850585988,0.03427500762939454,0.15280533142089844,0.5616594833374023,0.8165459381103515,0.49213503417968757,3.4242457458496096
gaussian_postrelu,9,3519,False,after,G=0.6,2,train_probe,0.69307861328125,0.752,0.6326952209472656,0.786,0.009860780334472685,0.041604138183593785,0.16953626861572266,0.5780490371704101,0.8180740844726563,0.3665782592773438,2.907632626342773
gaussian_postrelu,9,3519,False,after,G=0.6,2,test_probe,0.8007426147460938,0.728,0.7492064819335937,0.738,0.007884216308593772,0.03524669342041018,0.15511087341308594,0.540575469970703,0.7683632843017578,0.3583656646728515,2.8537820709228514
gaussian_postrelu,9,3519,False,after,G=0.6,3,train_probe,0.7059200744628906,0.756,0.6448847351074218,0.765,0.011497966003418004,0.04330614624023441,0.15968348846435548,0.5653209991455078,0.8154106536865235,0.49659671325683596,2.7579472961425777
gaussian_postrelu,9,3519,False,after,G=0.6,3,test_probe,0.8058244934082032,0.705,0.7479888000488282,0.733,0.011256935119628863,0.04348691711425777,0.1589165222167968,0.5511212020874023,0.7882708038330077,0.4884798675537108,2.6980787292480466
gaussian_postrelu,9,3519,False,after,G=0.6,4,train_probe,0.7101962280273437,0.748,0.6604485168457032,0.774,0.010857754516601537,0.04176171264648434,0.16175033264160157,0.5610565795898437,0.7922335418701171,0.4526643112182617,2.7330030883789065
gaussian_postrelu,9,3519,False,after,G=0.6,4,test_probe,0.8066506042480469,0.724,0.7560571899414062,0.732,0.008693386840820338,0.036080781555175766,0.1532824676513672,0.5426026550292968,0.7669930328369141,0.43433310241699213,2.667343853759765
gaussian_postrelu,9,3519,False,final,G=0,0,train_probe,4.12554931640625,0.203,1.734211669921875,0.36,0.005434866333007804,0.022516098022460927,0.08367265014648433,0.2649450775146484,0.36890410766601556,0.5115523742675782,3.4685303955078126
gaussian_postrelu,9,3519,False,final,G=0,0,test_probe,4.044810424804687,0.214,1.7085941162109375,0.366,0.006053039550781292,0.024417126464843775,0.09036408386230477,0.27768504943847655,0.3830285736083984,0.5044126586914063,3.4394175170898444
gaussian_postrelu,9,3519,False,final,G=0,1,train_probe,4.9787060546875,0.139,1.613794189453125,0.435,0.005522256469726617,0.024157412719726667,0.09784497375488292,0.3272377319335938,0.45666587219238297,0.2697757629394536,2.714718017578125
gaussian_postrelu,9,3519,False,final,G=0,1,test_probe,5.01886083984375,0.133,1.6136061401367188,0.434,0.007122711181640628,0.02725133666992181,0.10513000183105463,0.3349309844970703,0.4610909973144531,0.25705159301757785,2.6564043334960936
gaussian_postrelu,9,3519,False,final,G=0,2,train_probe,5.391477294921875,0.126,1.6866677856445313,0.392,0.005043151855468664,0.02077067260742178,0.08324110107421863,0.27260462341308583,0.3821364685058592,0.6676475463867181,4.944338330078125
gaussian_postrelu,9,3519,False,final,G=0,2,test_probe,5.24279248046875,0.127,1.7015108032226562,0.373,0.004998092651367236,0.021100640869140607,0.08466223144531251,0.2715811126708984,0.3782561462402344,0.7006671997070315,4.963718530273437
gaussian_postrelu,9,3519,False,final,G=0,3,train_probe,2.8118736572265624,0.341,1.64642822265625,0.406,0.0048231750488279875,0.021744723510742102,0.09362225952148422,0.3187089599609373,0.43848254699707034,0.49469168701171895,3.395923889160156
gaussian_postrelu,9,3519,False,final,G=0,3,test_probe,2.8505343017578126,0.302,1.66648828125,0.408,0.005996160888671919,0.02373885498046884,0.09730835266113289,0.3182605377197266,0.4344951110839845,0.47967474365234375,3.347491589355468
gaussian_postrelu,9,3519,False,final,G=0,4,train_probe,3.4503331298828126,0.241,1.5729859008789062,0.439,0.005700738525390636,0.02356634216308593,0.08795156860351568,0.29547091064453124,0.4129273681640625,0.4094960510253907,3.0674438842773433
gaussian_postrelu,9,3519,False,final,G=0,4,test_probe,3.483870361328125,0.245,1.6075555419921874,0.42,0.005411434936523496,0.023023614501953206,0.08685984802246101,0.2922361450195313,0.4068787780761719,0.3967392028808592,3.038517712402343
gaussian_postrelu,12,4692,False,before,G=0.6,0,train_probe,0.5234802703857422,0.814,0.5247357177734375,0.812,0.01129057159423823,0.04260333862304684,0.16127397766113277,0.5872757873535155,0.8552349853515624,0.4954913864135742,3.762998587036133
gaussian_postrelu,12,4692,False,before,G=0.6,0,test_probe,0.6444937744140625,0.794,0.6402193908691406,0.789,0.00851821899414067,0.03449207153320316,0.13832744598388674,0.52823719329834,0.7753209564208985,0.46474698944091797,3.667785266113282
gaussian_postrelu,12,4692,False,before,G=0.6,1,train_probe,0.5579021606445312,0.811,0.5567105102539063,0.817,0.012200467681884708,0.049444062805175756,0.1927770248413086,0.6731367782592772,0.968742172241211,0.6139770904541015,3.796065551757812
gaussian_postrelu,12,4692,False,before,G=0.6,1,test_probe,0.6389143676757812,0.767,0.6424846496582032,0.77,0.012079104614257763,0.052071427917480415,0.19869345703124994,0.6636032653808593,0.9520153991699217,0.6460130798339843,3.732524127197266
gaussian_postrelu,12,4692,False,before,G=0.6,2,train_probe,0.5269605102539062,0.816,0.4978752136230469,0.822,0.012369664764404298,0.04888701248168946,0.1903432083129883,0.6518501434326172,0.9329520721435547,0.4537896423339844,3.3514730773925785
gaussian_postrelu,12,4692,False,before,G=0.6,2,test_probe,0.6779613647460937,0.784,0.6490350036621094,0.783,0.01084427490234371,0.043462173461914,0.17466408691406246,0.6102928924560548,0.8786565521240235,0.4261320770263672,3.2665989135742195
gaussian_postrelu,12,4692,False,before,G=0.6,3,train_probe,0.49740155029296873,0.822,0.4795313262939453,0.831,0.01377052764892579,0.05058569335937504,0.19188189849853515,0.6651822708129883,0.9571184753417967,0.5762369857788088,3.0997765625000007
gaussian_postrelu,12,4692,False,before,G=0.6,3,test_probe,0.6751841735839844,0.765,0.656010498046875,0.778,0.011037103271484428,0.04251809692382817,0.1670723037719727,0.6035060684204103,0.8742048278808593,0.5436892761230468,2.9815173522949214
gaussian_postrelu,12,4692,False,before,G=0.6,4,train_probe,0.5225440673828124,0.817,0.49932135009765627,0.824,0.016112699127197226,0.058628907012939435,0.21886770324707028,0.6967763488769532,0.9643448562622071,0.5695107757568361,3.152009869384765
gaussian_postrelu,12,4692,False,before,G=0.6,4,test_probe,0.6840399169921875,0.765,0.6711195983886719,0.775,0.010055102539062544,0.04260576171874998,0.18810262145996098,0.6359254852294922,0.8868809783935546,0.5349952560424805,3.0153540283203126
gaussian_postrelu,12,4692,False,after,G=0.5,0,train_probe,0.6520215454101562,0.77,0.5839668579101562,0.801,0.01064299316406253,0.039566383361816435,0.14876151580810548,0.5333649505615234,0.7743540618896485,0.47671652374267576,3.5581068420410156
gaussian_postrelu,12,4692,False,after,G=0.5,0,test_probe,0.7314706115722657,0.745,0.6758897705078125,0.779,0.008216542053222642,0.03255314025878904,0.1305962646484375,0.4892940399169922,0.7143222900390624,0.4424210037231445,3.496686883544922
gaussian_postrelu,12,4692,False,after,G=0.5,1,train_probe,0.7988090209960937,0.725,0.6045130920410157,0.791,0.010967909240722606,0.045047013854980424,0.1735792175292968,0.6022226501464842,0.8688944793701172,0.5287676422119141,3.5487283508300775
gaussian_postrelu,12,4692,False,after,G=0.5,1,test_probe,0.8718997497558594,0.708,0.679531494140625,0.754,0.011165155029296936,0.04748418273925785,0.1798721160888672,0.5989944335937499,0.8594614257812501,0.5452258148193361,3.4895334960937503
gaussian_postrelu,12,4692,False,after,G=0.5,2,train_probe,0.6758320922851563,0.763,0.5650575103759765,0.81,0.011509465789794959,0.04480879821777347,0.1738632461547852,0.5852504562377929,0.8354390167236329,0.40637976379394536,3.153637786865235
gaussian_postrelu,12,4692,False,after,G=0.5,2,test_probe,0.7899376220703125,0.738,0.6928750610351563,0.767,0.009027836608886685,0.038445112609863254,0.1580563125610351,0.5460986953735352,0.784730484008789,0.39182363586425784,3.0911800842285153
gaussian_postrelu,12,4692,False,after,G=0.5,3,train_probe,0.6213564758300781,0.783,0.5327943115234375,0.827,0.012564446258544915,0.04616491699218751,0.17529209594726564,0.6140754013061525,0.8772332183837891,0.5270887130737305,2.9273281738281254
gaussian_postrelu,12,4692,False,after,G=0.5,3,test_probe,0.7686496276855469,0.727,0.6854840087890625,0.762,0.010309301757812528,0.040476538085937507,0.15514602508544925,0.5559064971923828,0.8020502990722657,0.49363069152832023,2.8197638549804687
gaussian_postrelu,12,4692,False,after,G=0.5,4,train_probe,0.7316979675292968,0.754,0.5638710632324219,0.812,0.013447756958007817,0.05116303710937501,0.19303580474853516,0.6202131484985351,0.8583390197753905,0.528070933532715,3.0926229064941406
gaussian_postrelu,12,4692,False,after,G=0.5,4,test_probe,0.86246923828125,0.7,0.7050281677246094,0.752,0.010461264038085893,0.04224703826904293,0.17619711608886718,0.578164582824707,0.8026522338867188,0.4969984741210938,2.9903791198730474
gaussian_postrelu,12,4692,False,final,G=0,0,train_probe,3.3423629150390624,0.247,1.4762122192382812,0.455,0.008467861938476595,0.02867028198242194,0.10442352600097664,0.3395659423828126,0.4753523681640626,0.5955173095703126,3.954968060302734
gaussian_postrelu,12,4692,False,final,G=0,0,test_probe,3.261137939453125,0.251,1.4376556396484375,0.489,0.00714772338867189,0.029435900878906286,0.11304954833984385,0.35728403625488286,0.49674013366699227,0.579151727294922,3.9244893676757813
gaussian_postrelu,12,4692,False,final,G=0,1,train_probe,3.355128662109375,0.23,1.42261083984375,0.505,0.010533392333984381,0.03966679992675774,0.1408430358886719,0.43818479003906247,0.6043598571777344,0.42279645996093757,3.0073985656738285
gaussian_postrelu,12,4692,False,final,G=0,1,test_probe,3.4210791015625,0.212,1.4714373779296874,0.476,0.008905197143554778,0.03609835815429694,0.13425848693847658,0.4214151489257813,0.5817794525146486,0.4202691528320314,2.949980944824219
gaussian_postrelu,12,4692,False,final,G=0,2,train_probe,2.863837890625,0.303,1.4923316040039063,0.466,0.006941754150390578,0.029527703857421872,0.11575247192382807,0.3732347595214843,0.5171146240234374,0.540334991455078,4.036067315673828
gaussian_postrelu,12,4692,False,final,G=0,2,test_probe,2.9300628662109376,0.269,1.536966064453125,0.448,0.005855450439453192,0.024521197509765714,0.10308093872070326,0.34579303894042984,0.48795805664062514,0.4958101745605468,3.902918206787109
gaussian_postrelu,12,4692,False,final,G=0,3,train_probe,2.2034171142578125,0.385,1.3292809448242187,0.55,0.00957349243164074,0.036185586547851645,0.13668088684082036,0.4376784179687501,0.599369403076172,0.39270818481445313,2.877590045166016
gaussian_postrelu,12,4692,False,final,G=0,3,test_probe,2.2866463623046873,0.365,1.36735546875,0.525,0.009897024536132814,0.03639656677246093,0.13477132568359368,0.4286521850585938,0.5837763061523438,0.3823069824218752,2.8265992065429684
gaussian_postrelu,12,4692,False,final,G=0,4,train_probe,3.200923583984375,0.299,1.3749830322265626,0.516,0.009718728637695273,0.03629387817382805,0.128836212158203,0.3978835845947265,0.5423865020751953,0.4279369506835936,3.031041809082031
gaussian_postrelu,12,4692,False,final,G=0,4,test_probe,3.26462353515625,0.278,1.4377897338867187,0.477,0.008359848022460948,0.03252533569335947,0.11997602233886721,0.37424447631835944,0.5119839569091797,0.3977362609863283,2.946418731689453
gaussian_postrelu,15,5865,False,before,G=0.5,0,train_probe,0.44153652954101563,0.834,0.43338703918457033,0.844,0.010035460662841778,0.041462710571289044,0.1761559150695801,0.6467329483032227,0.9321003219604492,0.5536561935424805,3.6627877319335935
gaussian_postrelu,15,5865,False,before,G=0.5,0,test_probe,0.6017966613769531,0.79,0.5912542724609375,0.791,0.0074401992797851315,0.03317225646972651,0.15149284515380856,0.5697513244628906,0.8340310989379882,0.5200893417358398,3.5677958679199215
gaussian_postrelu,15,5865,False,before,G=0.5,1,train_probe,0.4440664978027344,0.851,0.436293701171875,0.856,0.011630409240722667,0.050246859741210945,0.21125559692382812,0.7393564834594726,1.0573474456787106,0.5943882888793945,3.9432024963378907
gaussian_postrelu,15,5865,False,before,G=0.5,1,test_probe,0.5761275024414062,0.792,0.5652366027832031,0.79,0.009840489196777357,0.044885856628418,0.2027784042358399,0.7151531372070312,1.0187839324951171,0.5936298538208009,3.846754174804687
gaussian_postrelu,15,5865,False,before,G=0.5,2,train_probe,0.42824459838867185,0.852,0.41901702880859376,0.858,0.011045919799804672,0.04665400695800781,0.19882939834594723,0.6992368728637695,1.0006815048217774,0.514260661315918,3.6987582031249993
gaussian_postrelu,15,5865,False,before,G=0.5,2,test_probe,0.6076287536621093,0.795,0.59979345703125,0.802,0.009450196838378933,0.04052276458740236,0.1744268020629883,0.633756379699707,0.9150545104980468,0.48454865417480475,3.6126497253417966
gaussian_postrelu,15,5865,False,before,G=0.5,3,train_probe,0.44517388916015627,0.839,0.42131159973144533,0.855,0.013895519256591788,0.053372745513916006,0.21565602951049803,0.7490691650390625,1.0643930877685546,0.5659301589965822,3.4307359008789065
gaussian_postrelu,15,5865,False,before,G=0.5,3,test_probe,0.6394109497070313,0.786,0.6127482604980469,0.797,0.016331986999511727,0.05662144317626951,0.21012315826416011,0.7043162139892579,0.999670083618164,0.5630094680786133,3.3032296630859377
gaussian_postrelu,15,5865,False,before,G=0.5,4,train_probe,0.500481216430664,0.825,0.46113330078125,0.836,0.014668431854248081,0.0633471267700196,0.24749288711547854,0.7698794036865235,1.067344856262207,0.6514457214355469,3.402160775756836
gaussian_postrelu,15,5865,False,before,G=0.5,4,test_probe,0.6389811401367187,0.779,0.6006497802734375,0.788,0.012585308837890597,0.055503506469726537,0.22199911651611326,0.7108037826538085,0.9908820831298828,0.6139937454223634,3.272810174560547
gaussian_postrelu,15,5865,False,after,G=0.4,0,train_probe,0.869898193359375,0.681,0.6274827270507812,0.775,0.010005642700195327,0.03977696990966797,0.16241545715332031,0.5740311813354493,0.8209726165771485,0.5542924102783203,3.419606011962891
gaussian_postrelu,15,5865,False,after,G=0.4,0,test_probe,0.9268833312988282,0.667,0.7074209289550781,0.761,0.007785314941406251,0.034208561706542975,0.14908212890625,0.5397226654052736,0.7758380615234375,0.5457788070678711,3.4005065002441404
gaussian_postrelu,15,5865,False,after,G=0.4,1,train_probe,0.9661622619628907,0.685,0.5854526062011719,0.808,0.009713424682617188,0.045696690368652336,0.19175594787597658,0.6652357391357422,0.9454595245361327,0.5894360763549804,3.7507253173828117
gaussian_postrelu,15,5865,False,after,G=0.4,1,test_probe,1.08993017578125,0.638,0.6989841918945312,0.753,0.009116299438476616,0.04100698394775396,0.18253945007324224,0.6385246871948242,0.9065170196533202,0.5747089965820311,3.6537549987792963
gaussian_postrelu,15,5865,False,after,G=0.4,2,train_probe,0.7488047180175781,0.739,0.5755089721679687,0.815,0.01031398925781254,0.044376109313964886,0.1859527954101563,0.6299224960327149,0.8902843963623047,0.5004588531494141,3.599023681640625
gaussian_postrelu,15,5865,False,after,G=0.4,2,test_probe,0.8819286804199219,0.692,0.7040362854003906,0.75,0.009824012756347667,0.040199575805664065,0.16821888885498043,0.5849135803222657,0.8319609283447263,0.4908066619873047,3.5383198181152347
gaussian_postrelu,15,5865,False,after,G=0.4,3,train_probe,0.8159054565429688,0.708,0.5628244018554688,0.822,0.014218704223632772,0.05523251953124997,0.21577018585205074,0.7033006805419922,0.9781342498779297,0.498642593383789,3.0925495300292973
gaussian_postrelu,15,5865,False,after,G=0.4,3,test_probe,0.9493394775390624,0.681,0.7074136962890625,0.774,0.013960351562500039,0.05190869293212892,0.20196968994140624,0.6574988403320312,0.9178876800537109,0.4876493194580078,2.9917359497070306
gaussian_postrelu,15,5865,False,after,G=0.4,4,train_probe,0.9075687255859375,0.687,0.6373769836425781,0.77,0.011695785522460932,0.05352890777587891,0.21344150238037107,0.663326564025879,0.9144754943847657,0.5998781951904297,3.2932275878906254
gaussian_postrelu,15,5865,False,after,G=0.4,4,test_probe,1.0033404541015625,0.656,0.7147549133300781,0.751,0.013838456726074245,0.05714829101562502,0.21180061645507814,0.6462536346435546,0.890158187866211,0.5700634674072266,3.212752520751953
gaussian_postrelu,15,5865,False,final,G=0,0,train_probe,1.8812943115234375,0.435,1.1291337890625,0.61,0.00990756835937503,0.03910509948730476,0.1516167266845704,0.48846871643066414,0.6808388092041017,0.5470482940673829,3.2571345031738277
gaussian_postrelu,15,5865,False,final,G=0,0,test_probe,1.880383544921875,0.416,1.13111865234375,0.613,0.009194143676757794,0.03917980041503906,0.15316690368652347,0.4897045623779297,0.6799278137207031,0.548693472290039,3.252786737060547
gaussian_postrelu,15,5865,False,final,G=0,1,train_probe,2.27008544921875,0.401,1.0231693115234375,0.676,0.009682034301757824,0.045281411743164066,0.1815864013671875,0.5910300842285157,0.8178050140380859,0.5466350219726561,3.4416341857910155
gaussian_postrelu,15,5865,False,final,G=0,1,test_probe,2.3771746826171873,0.376,1.1044981079101563,0.624,0.011414051818847559,0.047270104980468644,0.18471738586425773,0.5786300994873045,0.7943176483154295,0.5387200500488283,3.3545633178710945
gaussian_postrelu,15,5865,False,final,G=0,2,train_probe,1.7381777954101563,0.465,1.0479302368164063,0.65,0.009989599609374978,0.04186432800292965,0.1683850830078125,0.5441281677246093,0.7491170318603515,0.5277312072753908,3.6896185729980466
gaussian_postrelu,15,5865,False,final,G=0,2,test_probe,1.8689169921875,0.439,1.1287081298828125,0.621,0.008577978515624984,0.03609648132324219,0.1500446655273437,0.5052982604980467,0.7043321624755859,0.5164409912109376,3.6117812255859385
gaussian_postrelu,15,5865,False,final,G=0,3,train_probe,1.65146875,0.505,1.0266630554199219,0.664,0.01164260253906244,0.04987354736328122,0.19132761840820317,0.5943603424072266,0.811591635131836,0.4096486633300781,2.7982959350585936
gaussian_postrelu,15,5865,False,final,G=0,3,test_probe,1.7278025512695312,0.474,1.1065670166015624,0.638,0.011915554809570406,0.04963207397460947,0.1869590393066407,0.5705110809326173,0.7782697418212892,0.4081590759277344,2.754328790283203
gaussian_postrelu,15,5865,False,final,G=0,4,train_probe,2.0646094970703124,0.427,1.0912817993164063,0.608,0.011082675170898271,0.04850101013183587,0.18259685058593741,0.5487327880859374,0.7463471313476562,0.5219881408691407,3.0840596374511717
gaussian_postrelu,15,5865,False,final,G=0,4,test_probe,2.108813720703125,0.424,1.126439697265625,0.588,0.014567984008789048,0.05514686889648444,0.18982846984863283,0.5521453887939453,0.7473111419677735,0.5109131713867189,3.041348834228516
gaussian_postrelu,18,7038,False,before,G=0.4,0,train_probe,0.407974853515625,0.855,0.3928581848144531,0.865,0.011750035858154307,0.047611093139648446,0.197687100982666,0.6941504852294922,0.9932547821044923,0.5985276168823243,3.979191882324219
gaussian_postrelu,18,7038,False,before,G=0.4,0,test_probe,0.6097490539550782,0.794,0.5914911804199219,0.787,0.0083107635498047,0.03366998138427735,0.15234845428466798,0.5853101654052735,0.8594827209472656,0.5378985168457031,3.843535354614258
gaussian_postrelu,18,7038,False,before,G=0.4,1,train_probe,0.4191714324951172,0.861,0.4003194885253906,0.872,0.011416228485107444,0.05214008255004884,0.21884488754272463,0.7655236099243163,1.1004162658691405,0.5884602767944336,3.8620048553466795
gaussian_postrelu,18,7038,False,before,G=0.4,1,test_probe,0.6003974609375,0.785,0.5883115234375,0.79,0.007749754333496073,0.03981017913818356,0.18993938446044917,0.706462126159668,1.021877655029297,0.5576086502075196,3.730098229980469
gaussian_postrelu,18,7038,False,before,G=0.4,2,train_probe,0.35983738708496094,0.874,0.3588972473144531,0.88,0.01374369430541993,0.05242065734863281,0.20319163284301758,0.7183504974365235,1.034630960083008,0.5117196731567383,3.630037170410156
gaussian_postrelu,18,7038,False,before,G=0.4,2,test_probe,0.6006561889648437,0.797,0.5920137939453125,0.797,0.01088113098144532,0.04202299499511719,0.17219756164550779,0.6386731643676757,0.9263854095458985,0.47189398345947275,3.493841979980469
gaussian_postrelu,18,7038,False,before,G=0.4,3,train_probe,0.3741895141601562,0.863,0.35932211303710937,0.879,0.014679566955566409,0.06309122695922852,0.25233497848510744,0.817658573913574,1.1380779922485353,0.6318485046386719,3.712352130126953
gaussian_postrelu,18,7038,False,before,G=0.4,3,test_probe,0.5609466400146484,0.802,0.5576505126953125,0.807,0.013918810272216753,0.06137827911376953,0.23908956909179685,0.7591211227416992,1.0605348907470704,0.6238978439331054,3.5929304840087894
gaussian_postrelu,18,7038,False,before,G=0.4,4,train_probe,0.36939077758789063,0.865,0.3626091766357422,0.874,0.01500955963134763,0.06371882476806638,0.2487453254699707,0.7859256637573242,1.0909947036743164,0.6656238662719727,3.6865723083496094
gaussian_postrelu,18,7038,False,before,G=0.4,4,test_probe,0.6118854675292968,0.791,0.6017619323730469,0.795,0.01080519866943359,0.04657596740722656,0.2021684371948242,0.678069206237793,0.9593774490356445,0.609493162536621,3.5035937255859375
gaussian_postrelu,18,7038,False,after,G=0.3,0,train_probe,0.6535693359375,0.768,0.5507817993164063,0.813,0.011560601806640624,0.04622814788818359,0.19057945861816408,0.6532788482666015,0.9266250061035157,0.582922200012207,3.7315086242675783
gaussian_postrelu,18,7038,False,after,G=0.3,0,test_probe,0.7835354309082031,0.715,0.6873313903808593,0.759,0.00889672698974614,0.03527194976806645,0.1546916778564454,0.5802660949707033,0.8406669158935548,0.552869386291504,3.65968744506836
gaussian_postrelu,18,7038,False,after,G=0.3,1,train_probe,0.6612657775878906,0.789,0.5179533081054688,0.829,0.012236569976806588,0.053369296264648404,0.21980976409912106,0.7466378524780273,1.0554677154541015,0.6146477737426759,3.830705169677734
gaussian_postrelu,18,7038,False,after,G=0.3,1,test_probe,0.8488420715332031,0.711,0.694626953125,0.75,0.010765539550781267,0.045692481994628886,0.19423260345458981,0.6858593749999999,0.975243167114258,0.5803529907226563,3.6916490600585936
