seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,test_loss,test_acc,test_acc_at_s1
1,0,0.09363299794378072,2.132924932699937,0.20833333333333334,4.227224111557007,1180.9168069306136,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,2.2517816650390623,0.2049,0.2049
1,1,0.0755790754323405,1.7857482616718,0.32872596153846156,4.173861742019653,1196.0147001861314,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.7633837036132813,0.3354,0.3354
1,2,0.050671260315669875,1.6500262847313514,0.3786057692307692,4.168426990509033,1197.5740516425346,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.6387088500976563,0.3954,0.3954
1,3,0.025583581539504463,1.5214650294719598,0.43048878205128205,4.170557975769043,1196.9621400789865,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.5180018432617188,0.4397,0.4397
1,4,0.007038262371889159,1.398883336629623,0.47576121794871795,4.175606966018677,1195.5148175163936,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.4250453247070312,0.4735,0.4735
1,5,4.506107163948503e-06,1.3180805230752015,0.522636217948718,4.173527002334595,1196.110627104501,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.41957158203125,0.484,0.484
