seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,test_loss,test_acc,test_acc_at_s1,ratio_mean,ratio_last_block,grad_norm_mean,grad_norm_total
0,36,0.06142277179578533,0.2474932490633084,0.9159455128205128,52.96458172798157,942.5166473773342,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.45352079772949216,0.8532,0.8532,,,,
0,37,0.059374340797305636,0.23978061767724845,0.9174278846153846,53.07026147842407,940.6397973052229,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.38429432373046873,0.8765,0.8765,,,,
0,38,0.057309464019645075,0.23364370142420132,0.9204527243589744,53.12468457221985,939.6761675288016,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.4472571990966797,0.8587,0.8587,,,,
0,39,0.05523176395832147,0.22556721633061386,0.9219150641025641,53.15595293045044,939.1234141793229,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.37209053955078125,0.88,0.88,,,,
0,40,0.05314488560524965,0.2165516089934569,0.9256410256410257,53.20233988761902,938.3045953513998,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.390406591796875,0.8776,0.8776,1.196232530660928,0.29026113997162123,0.7488312725363713,2.3879658444118896
0,41,0.05105249005418691,0.21359836745720642,0.9270432692307692,53.1746928691864,938.7924463016047,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.37459498596191404,0.885,0.885,,,,
0,42,0.0489582480779306,0.20620084213904846,0.9295072115384615,53.212085247039795,938.1327525174756,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.35758212890625,0.8889,0.8889,,,,
0,43,0.04686583368853528,0.19657175986048503,0.9322315705128205,53.168967723846436,938.8935338989238,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.36763096923828126,0.8838,0.8838,,,,
0,44,0.04477891769184713,0.19342705360971965,0.9337740384615385,53.14586663246155,939.3016458877127,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.38008401489257815,0.8753,0.8753,,,,
0,45,0.04270116124766318,0.18379296112136964,0.9365584935897436,53.17562747001648,938.775946332703,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.3408276153564453,0.8919,0.8919,1.2319503371002742,0.3127954348396586,1.1319281750325263,3.614150890782821
0,46,0.040636209446812906,0.17267866557798325,0.9409254807692308,53.09125828742981,940.267788149586,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.30773319396972654,0.9046,0.9046,,,,
0,47,0.03858768491643033,0.1673579378769948,0.941786858974359,53.13719320297241,939.4549653632731,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.45035289001464845,0.8696,0.8696,,,,
0,48,0.03655918146463507,0.15739028258965565,0.9466546474358974,53.16927790641785,938.8880565175846,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.3445981506347656,0.8994,0.8994,,,,
0,49,0.03455425777577164,0.15115978436974378,0.9482772435897436,52.97405695915222,942.3480636661984,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.30728498229980467,0.9032,0.9032,,,,
0,50,0.032576431167267994,0.14159540358262185,0.9507011217948718,52.790688037872314,945.6213179905352,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.3593986114501953,0.8933,0.8933,1.2715512116542478,0.3458399949210875,1.6729080815058652,5.288935184443142
0,51,0.03062917141906544,0.1362856138497591,0.9533453525641026,52.71592378616333,946.9624435018021,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.31118926696777344,0.8983,0.8983,,,,
0,52,0.02871589468644562,0.12608335703993456,0.9569911858974359,52.81122422218323,945.2536034760434,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2928432373046875,0.9078,0.9078,,,,
0,53,0.026839957506933354,0.11767423030180045,0.9592748397435897,52.95204424858093,942.7398074690536,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2711210006713867,0.914,0.914,,,,
0,54,0.02500465091178925,0.10738924418886503,0.9636418269230769,53.07068204879761,940.6323429968244,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2837154937744141,0.9161,0.9161,,,,
0,55,0.023213194652422567,0.09533961633077034,0.9673677884615385,53.08212327957153,940.4296006978217,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.29478632202148436,0.913,0.913,1.300074945594854,0.39022536494978177,0.678534209597732,2.1618664298264263
0,56,0.02146873155185316,0.09079851591243193,0.9684294871794872,53.10563349723816,940.0132662497316,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.27681221923828125,0.919,0.919,,,,
0,57,0.019774321991131955,0.08471861009796461,0.9703725961538462,53.148547410964966,939.2542681176101,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.3195568359375,0.9097,0.9097,,,,
0,58,0.0181329385403927,0.07756536071164868,0.9731971153846154,53.17738342285156,938.7449473218761,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.26229032135009767,0.9248,0.9248,,,,
0,59,0.016547460743953853,0.06778133948309681,0.9766626602564102,53.11981010437012,939.7623956470644,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2713016174316406,0.9239,0.9239,,,,
0,60,0.015020670068619325,0.05763398933534821,0.9806290064102564,53.15329599380493,939.1703574848533,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.259851350402832,0.9258,0.9258,1.3330979982919269,0.4294339394626946,1.0335902587945125,3.3550081629935415
0,61,0.013555245024040636,0.04728849393626054,0.9839543269230769,52.88603591918945,943.9164636252641,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.25395836181640624,0.9297,0.9297,,,,
0,62,0.0121537564637007,0.040305838354218464,0.9862980769230769,52.72794580459595,946.7465352243781,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.26107029724121095,0.9316,0.9316,,,,
0,63,0.010818663074763419,0.03193655510504658,0.9896233974358974,52.68878793716431,947.4501493474036,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2400448440551758,0.9341,0.9341,,,,
0,64,0.009552307064700767,0.027253854352956974,0.9913661858974359,52.85053277015686,944.5505538628809,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.24695567779541017,0.9346,0.9346,,,,
0,65,0.008356910052265033,0.021496047111204227,0.992988782051282,52.95022130012512,942.772263727669,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.23202286071777345,0.9389,0.9389,1.3740497142229642,0.45497877499124567,0.23295101635909243,0.7234388275840635
0,66,0.007234569170014671,0.015671983637954467,0.9955128205128205,53.04871988296509,941.0217647123701,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.22805497131347657,0.9392,0.9392,,,,
0,67,0.006187253385231146,0.01272851337159339,0.9964943910256411,53.043657302856445,941.1115774875457,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2167130859375,0.943,0.943,,,,
0,68,0.005216800045681258,0.010033557825954631,0.9974559294871795,53.14253211021423,939.3605840321852,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.22302201232910157,0.9436,0.9436,,,,
0,69,0.004324911656284853,0.007143639971334965,0.998477564102564,53.1424298286438,939.3623919900834,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2117216323852539,0.9464,0.9464,,,,
0,70,0.003513152892342636,0.005611440152950728,0.998858173076923,53.154672384262085,939.1460385480657,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2093136001586914,0.9467,0.9467,1.4043710334995676,0.46894287014636915,0.283689396407081,0.9569349687515324
0,71,0.002782947854564022,0.005089095230169522,0.9990785256410256,53.14828133583069,939.2589702866968,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2128844955444336,0.9453,0.9453,,,,
0,72,0.0021355775707106507,0.004038945491760014,0.9994190705128205,53.08927845954895,940.302853014592,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2091249542236328,0.9472,0.9472,,,,
0,73,0.0015721777482382794,0.004199827874962909,0.9994391025641025,53.1624391078949,939.0088347655708,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2080921401977539,0.9484,0.9484,,,,
0,74,0.001093736781880067,0.003955036486224391,0.9993790064102565,52.9853458404541,942.1472901265141,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2052055404663086,0.9491,0.9491,,,,
0,75,0.000701094019666354,0.003341944584658799,0.9995192307692308,52.87205767631531,944.1660149792559,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.20713824157714844,0.9484,0.9484,1.4092038081352898,0.47213429172277793,0.019788356154179166,0.061903037392412326
0,76,0.00039493829042295815,0.00334868973124032,0.9994791666666667,52.74158072471619,946.5017793182312,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.20801755065917968,0.9488,0.9488,,,,
0,77,0.00017580669533139305,0.0033042717234004673,0.9995993589743589,52.826427936553955,944.9815546861382,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.20672845153808594,0.9486,0.9486,,,,
0,78,4.4083665670868746e-05,0.003160792652171296,0.9995793269230769,53.014256715774536,941.6334980915835,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2070161834716797,0.9492,0.9492,,,,
0,79,2.883951910614968e-10,0.0034991468207385295,0.9995592948717948,53.090099811553955,940.2883056764559,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.2069710952758789,0.9485,0.9485,1.4097555345310626,0.47306332629467535,0.020713048164862552,0.06457790603088238
1,0,0.020000000000000004,1.9631975051684258,0.2671474358974359,53.60025763511658,931.3388069854084,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.7999666259765625,0.3267,0.3267,0.04465353526644183,0.005919692105638968,0.8486825603951678,6.261045960116885
1,1,0.04000000000000001,1.5845993286524063,0.4113581730769231,53.375638484954834,935.2581330539233,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.5056348510742188,0.445,0.445,,,,
1,2,0.06,1.2117468678034269,0.5623798076923077,53.21449542045593,938.090262917545,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.181177978515625,0.5774,0.5774,,,,
1,3,0.08000000000000002,0.9710689083123818,0.6523237179487179,53.12969446182251,939.5875603213019,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9472521240234375,0.6732,0.6732,,,,
1,4,0.1,0.8348482613380138,0.7042467948717949,53.20687913894653,938.22454554489,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.8027674377441406,0.7219,0.7219,,,,
1,5,0.09995636609927228,0.6992262480350641,0.7573717948717948,53.33621120452881,935.9494960857149,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.6609283264160156,0.7741,0.7741,0.6138892671495247,0.1897752147167446,0.7109285802241677,2.4698826396478806
1,6,0.09982509204551433,0.6022371575618402,0.7941306089743589,53.377779483795166,935.2206195680188,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.8984715515136719,0.7079,0.7079,,,,
1,7,0.09960640784962854,0.5448498858091159,0.814082532051282,53.34169840812683,935.8532159597393,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.6874807800292969,0.7686,0.7686,,,,
1,8,0.09930069715800383,0.505528997305112,0.8263822115384616,53.120315074920654,939.7534621094219,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.6213755187988281,0.7884,0.7884,,,,
1,9,0.09890849629107451,0.47577505310376483,0.8375801282051282,53.008551359176636,941.7348469259393,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.6583233459472656,0.788,0.788,,,,
1,10,0.09843049330243195,0.45345620585557744,0.8457932692307693,52.91432237625122,943.4118733495278,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.5678840637207031,0.8077,0.8077,0.8423550586672333,0.2428710528773921,1.0525790071622305,3.5503192316676735
1,11,0.0978675267717447,0.4350415819730514,0.8511418269230769,52.87207794189453,944.1656530855698,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.5591601745605469,0.816,0.816,,,,
1,12,0.09722058433360492,0.4160833573112121,0.8572115384615384,53.08604288101196,940.3601641940352,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.6570266723632813,0.7823,0.7823,,,,
1,13,0.09649080094488163,0.40822895627755384,0.8606169871794872,53.19879984855652,938.3670335065748,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.5890657165527343,0.8171,0.8171,,,,
1,14,0.09567945689362072,0.3972006088648087,0.8631810897435898,53.23721218109131,937.6899720104144,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.6225568542480469,0.8022,0.8022,,,,
1,15,0.09478797555298463,0.38702868142953284,0.8675480769230769,53.282737016677856,936.8888085530348,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.5403510803222656,0.8229,0.8229,0.9455536966854702,0.2589374301883867,1.3467297331509165,4.389868454463531
1,16,0.09381792088417225,0.3752507373308524,0.8720753205128206,53.113224506378174,939.8789183662778,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.46673331298828125,0.8473,0.8473,,,,
1,17,0.09277099469269945,0.3658830905571962,0.8728766025641026,52.92507576942444,943.2201895654061,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.4713343566894531,0.8497,0.8497,,,,
1,18,0.09164903364285402,0.3621755685179662,0.8756610576923077,52.81672787666321,945.1551053403459,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.49983240356445313,0.8358,0.8358,,,,
1,19,0.09045400603556229,0.3534267401083922,0.8792467948717949,52.797149658203125,945.5055873881612,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.43182915954589846,0.8555,0.8555,,,,
1,20,0.08918800835532056,0.34187855529479494,0.8828926282051283,52.99500393867493,941.9755880717873,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.5683415161132812,0.8227,0.8227,1.0239352813571543,0.2655894926067507,1.939891192522889,6.25548389287852
1,21,0.08785326159224889,0.33866422734199425,0.8841346153846154,53.114601135253906,939.8545585023033,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.43831893615722656,0.8569,0.8569,,,,
1,22,0.08645210734571969,0.33223523879662537,0.8856770833333333,53.1776487827301,938.7402629243726,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.49781636962890624,0.8481,0.8481,,,,
1,23,0.08498700371639678,0.3280088669214493,0.887900641025641,53.22133755683899,937.9696620117214,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.4124791259765625,0.8658,0.8658,,,,
