seed,method,checkpoint,update,used_in_fit,dist_to_mean,resid_2pc,resid_5pc,resid_10pc,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10
1,resolution_max_b1,epoch_030.pt,11730,True,9.216575449705319,6.679535902014584,1.280453243359183,0.49913410385253104,4.424181760945846,-4.555840087176321,-6.140030437409147,2.1043146947056393,-0.9211543036907093,0.7058886619717291,0.5977381471909444,0.5275596197353375,0.3452035491976111,-0.37063636672477557
1,resolution_max_b1,update_002296.pt,2296,False,5.998593032474068,5.516395550751125,2.862109044624333,1.425867727455738,1.7476935362693404,-1.5805270640460627,-2.512186363927372,-3.3588500777871086,2.155457611940764,-1.6097210257162078,-1.5017415360788688,-0.8070911455890183,0.5769865325058647,-0.572564764303515
1,resolution_max_b1,update_002336.pt,2336,False,6.0127826863011355,5.511651444841451,2.859330803748265,1.4249061867557085,1.7754930592409206,-1.6195302960570888,-2.5520947296271217,-3.309270161591443,2.1767113939999883,-1.6075844233147283,-1.505587974807682,-0.8285885868798261,0.5481997190241301,-0.5542654580557017
1,resolution_max_b1,update_002345.pt,2345,False,6.016316582285781,5.511413270000177,2.860194060532647,1.4251898864396075,1.7809572315591131,-1.6274459514557595,-2.5611675500063087,-3.2976856248494597,2.1818928638417776,-1.60815552208553,-1.5073847328874643,-0.8345208748314926,0.5433975296036961,-0.5472339258774213
1,resolution_max_b1,update_002347.pt,2347,False,6.016708789648775,5.510816211528301,2.8599589892078177,1.4246429918349937,1.7825594680878825,-1.6291626944303956,-2.5634273591474526,-3.2947977058439495,2.1824019220190634,-1.6085100056217176,-1.5077834522043574,-0.835477048135499,0.5420699651398588,-0.545142773749828
1,resolution_max_b1,update_002356.pt,2356,False,6.016325865632015,5.503147938580225,2.855942869916329,1.415462359377483,1.7950872467909122,-1.6398784906150556,-2.5753795929419763,-3.2769609909174937,2.1810947191575134,-1.6118689056322633,-1.5070644293834463,-0.8425221396794924,0.5335287910361122,-0.5376010560256681
1,resolution_max_b1,update_002396.pt,2396,False,6.017962135204754,5.468414690601465,2.824467572730733,1.3635487226147376,1.8532828585729135,-1.6963642528925813,-2.6435879355049163,-3.1962414438120588,2.1728841706565083,-1.6217648613860443,-1.4996463997972822,-0.8743038272945304,0.4856067347978279,-0.4889481333524625
1,resolution_max_b1,update_004642.pt,4642,False,7.261664213730709,5.406630826650514,2.1726545277820977,1.291951882690657,3.38486028852477,-3.470278243089081,-4.797741487864583,-0.39173833750825027,1.1573447581187877,-0.7331908899134643,-0.73836778363589,-0.8097589385965255,-0.7857689432375669,0.8339003502499307
1,resolution_max_b1,update_004682.pt,4682,False,7.285985726806935,5.419636839733175,2.1657320523185213,1.2960260410528628,3.400320032779094,-3.4858210239945495,-4.8218891568719275,-0.35751912683019293,1.1417675704559658,-0.7186428561283712,-0.7230736022663011,-0.8032219239666712,-0.7908200993547624,0.8371779653751807
1,resolution_max_b1,update_004691.pt,4691,False,7.290957294018401,5.421617987482935,2.164313127807604,1.297177024410586,3.4033605201853687,-3.4901653013353497,-4.826452253996298,-0.3491363004812531,1.137168752023521,-0.7148133885095309,-0.7211292766224916,-0.8019328407073163,-0.791235624981045,0.8375245508658358
1,resolution_max_b1,update_004693.pt,4693,False,7.291795137500585,5.421563193487301,2.163680410270337,1.2972111416028873,3.4043151005498156,-3.4910696874266924,-4.827243750068341,-0.3470859860339208,1.1353781920195787,-0.7144026950118626,-0.7204664090858086,-0.8013597349246451,-0.7910446584414698,0.8374867391311384
1,resolution_max_b1,update_004702.pt,4702,False,7.296727954475222,5.418430777707336,2.1550968770271135,1.293982116219262,3.4133860439541763,-3.4973765115801574,-4.832230493898583,-0.33326300948407495,1.1195685614469169,-0.7131891590554005,-0.7126590185439402,-0.7979187891163593,-0.7886423025859883,0.8336066839448477
1,resolution_max_b1,update_004742.pt,4742,False,7.333216803024635,5.421901256777018,2.1088631879237125,1.2659831367303775,3.4513865990220594,-3.530861932448423,-4.87296992913281,-0.2705964717241767,1.063320700503001,-0.6949195371650135,-0.679166947594505,-0.7836157788423265,-0.7787413341634811,0.8245713933130575
1,gaussian_postrelu,epoch_000.pt,0,True,7.672794839497705,7.510650841802814,2.4042471951747895,1.0542085642960513,-0.715716658283146,1.3963001993143491,0.20290720139635668,-7.052146454245752,-0.9249489431628073,0.2267951486828024,-0.6372726356916636,1.7996239544627197,-0.9777090210561331,0.13013500479377438
1,gaussian_postrelu,epoch_001.pt,391,True,6.902839913033432,6.612701031516095,2.2364042705038503,1.4902239470892964,-1.4289744744207071,1.370917898419593,0.08133878163852554,-6.163881054802685,-0.852211954816527,0.7099137767784205,-0.6441680150753273,1.0815579551236298,-0.19141669062342492,0.8095669748718326
1,gaussian_postrelu,epoch_002.pt,782,True,6.582200272772151,6.05835685496067,2.550141160474682,1.649098624812425,-2.1218823941748135,1.4557773710715365,-0.10115278971030481,-5.43331324631575,-0.8181339280614428,1.2736746590853716,-0.6895396931387549,0.30914839535181476,0.2019386578699391,1.2448411892638753
1,gaussian_postrelu,epoch_003.pt,1173,True,6.4505875035496505,5.582374785523758,2.873362972642115,1.5690796780891267,-2.829619000867662,1.5621866741294188,-0.29040175912075883,-4.711535760563878,-0.7898044496760878,1.7613785896259098,-0.7166159612851459,-0.42139731144079023,0.40783418743949745,1.354365661800136
1,gaussian_postrelu,epoch_004.pt,1564,True,6.427049067147661,5.078405435711911,3.064954847937811,1.3994099748998468,-3.5603784204109132,1.6853674511890122,-0.5086779310699909,-3.948668728211041,-0.7385902699477542,2.0637242415605135,-0.7291685923145744,-1.0256762434058846,0.4808661616977973,1.1669238788680973
1,gaussian_postrelu,epoch_005.pt,1955,True,6.49763164913697,4.609635625201188,3.133580204288349,1.255540356998556,-4.208023495753272,1.806381662310272,-0.6985109994625881,-3.2393152060012316,-0.669578285352266,2.2096525670761675,-0.6935638525231305,-1.4374041593731917,0.41370405270064314,0.80129037392095
1,gaussian_postrelu,epoch_006.pt,2346,True,6.647878943365205,4.215829140066092,3.1508825278574184,1.159610544438891,-4.771932982230549,1.9104278893766415,-0.8851395076462991,-2.590701916916759,-0.5915625609865535,2.2494544754678745,-0.6442804770725102,-1.6924053588265067,0.30235466196084426,0.39059836027542194
