seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,alpha_mean,alpha_min_group,alpha_max_group,alpha_groups,test_loss,test_acc,test_acc_at_s1,test_acc_at_a0,test_loss_at_a0,ratio_mean,ratio_last_block,grad_norm_mean,grad_norm_total,linear_gap_mean,neg_frac_mean,dead_frac_mean
0,10,0.020719458664831165,1.465656726482587,0.47041266025641026,54.024497509002686,924.0252533895626,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1,0.8888888888888888,0.8888888888888888,0.8888888888888888,[0.8888888888888888],1.353139794921875,0.5157,0.5157,0.2133,2.620054541015625,0.4520707335663598,0.47566601306732814,1.1435288610952004,5.016341304546617,0.0734474005633096,0.48041538631214814,0.0
0,11,0.004350071712579384,1.4022717344455229,0.49805689102564105,54.03734517097473,923.8055615436434,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1,0.8888888888888888,0.8888888888888888,0.8888888888888888,[0.8888888888888888],1.2783695434570312,0.5432,0.5432,0.2194,2.6555990478515623,,,,,,,
0,12,0.05,1.361871671065306,0.5167467948717949,54.02021789550781,924.0984569251658,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,0.7777777777777778,0.7777777777777778,0.7777777777777778,[0.7777777777777778],1.335249609375,0.515,0.515,0.2858,2.137017333984375,,,,,,,
0,13,0.09573171502671274,1.4074512441953024,0.49505208333333334,53.981770753860474,924.7566225202052,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,0.7777777777777778,0.7777777777777778,0.7777777777777778,[0.7777777777777778],1.447321337890625,0.4788,0.4788,0.3806,1.8408628662109374,,,,,,,
0,14,0.07949777200115615,1.30825951619026,0.5403846153846154,53.99487543106079,924.5321820167271,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,0.7777777777777778,0.7777777777777778,0.7777777777777778,[0.7777777777777778],1.2949896850585938,0.5391,0.5391,0.4104,1.8397577270507812,,,,,,,
0,15,0.0553599247893724,1.1944739812459702,0.5773036858974359,54.026936292648315,923.9835427572234,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,0.7777777777777778,0.7777777777777778,0.7777777777777778,[0.7777777777777778],1.1141332885742188,0.6089,0.6089,0.4318,1.815643603515625,0.7239997282847609,0.6836186866914565,1.5293787054181163,6.277908622700322,0.1393122775210822,0.4505644054973827,0.0009191176470588235
0,16,0.02978589005878476,1.1121106227238973,0.6090945512820513,54.01950788497925,924.1106029009353,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,0.7777777777777778,0.7777777777777778,0.7777777777777778,[0.7777777777777778],1.12354013671875,0.6033,0.6033,0.403,1.935911572265625,,,,,,,
0,17,0.009628209762659656,1.0251083341928628,0.6403044871794872,54.00297951698303,924.3934398897563,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,0.7777777777777778,0.7777777777777778,0.7777777777777778,[0.7777777777777778],0.929776904296875,0.6749,0.6749,0.3954,2.005315905761719,,,,,,,
0,18,0.0002881180576286058,0.9475213264807677,0.6683894230769231,54.00835466384888,924.3014402254053,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,0.7777777777777778,0.7777777777777778,0.7777777777777778,[0.7777777777777778],0.8865897888183594,0.6929,0.6929,0.3939,2.022239978027344,,,,,,,
0,19,0.09893511710707532,1.030324362944334,0.6377203525641025,53.98936629295349,924.6265223623377,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,0.6666666666666667,0.6666666666666667,0.6666666666666667,[0.6666666666666667],1.3290896240234376,0.5468,0.5468,0.4757,1.5534007446289062,,,,,,,
0,20,0.08724694207950906,1.036923383290951,0.6360777243589744,53.99874997138977,924.4658446065729,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,0.6666666666666667,0.6666666666666667,0.6666666666666667,[0.6666666666666667],0.9488649658203125,0.6602,0.6602,0.5109,1.5181839599609375,0.8688050512758809,0.8732803575847662,1.2717323127268851,4.797844327390865,0.21392750580325076,0.4733256943085614,0.003676470588235294
0,21,0.06557847900120953,0.9545911169969119,0.6653044871794872,53.999027252197266,924.4610975463213,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,0.6666666666666667,0.6666666666666667,0.6666666666666667,[0.6666666666666667],0.9147720520019531,0.6824,0.6824,0.5338,1.4199008544921874,,,,,,,
0,22,0.03973577505523072,0.865621205782279,0.6963541666666667,54.02465057373047,924.0226354055059,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,0.6666666666666667,0.6666666666666667,0.6666666666666667,[0.6666666666666667],0.8662157958984374,0.7028,0.7028,0.5292,1.4595313110351562,,,,,,,
0,23,0.016593385680891137,0.7804421788606888,0.727744391025641,54.00951147079468,924.2816430027134,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,0.6666666666666667,0.6666666666666667,0.6666666666666667,[0.6666666666666667],0.7197328125,0.7516,0.7516,0.5185,1.5485866088867188,,,,,,,
0,24,0.0024888329757216613,0.6874676626462203,0.7603365384615385,53.99147439002991,924.5904203204766,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,0.6666666666666667,0.6666666666666667,0.6666666666666667,[0.6666666666666667],0.6352699096679687,0.7786,0.7786,0.5114,1.5665639892578125,,,,,,,
0,25,0.09935897435897437,0.6785369672072239,0.7618589743589743,53.91873812675476,925.837690834783,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],1.6405388671875,0.5524,0.5524,0.5764,1.3106272705078126,1.0094759453090008,1.2703922877000373,6.476403930021238,23.70541503577569,0.2968486296951338,0.5099546769086052,0.0027573529411764708
0,26,0.09336824205832947,0.8357945336745336,0.7056891025641026,53.86268949508667,926.8011023577587,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],1.2345948364257813,0.6162,0.6162,0.5839,1.2962995971679687,,,,,,,
0,27,0.07505811204667234,0.7766322718216823,0.7287059294871795,54.1024112701416,922.6945496152069,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],0.8153310729980469,0.7214,0.7214,0.6093,1.204321240234375,,,,,,,
0,28,0.05006712802798759,0.7071307374880864,0.7533453525641025,54.0547776222229,923.507637916486,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],1.059065399169922,0.6664,0.6664,0.6124,1.2272040405273437,,,,,,,
0,29,0.02511635917374343,0.6325748344262441,0.7806089743589744,53.94423842430115,925.400032666171,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],0.6426545532226563,0.7788,0.7788,0.6105,1.2461056884765624,,,,,,,
0,30,0.006766013876649469,0.5488696389473402,0.8099959935897436,53.94924807548523,925.3141013226441,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],0.5158335083007812,0.8267,0.8267,0.6214,1.1945408447265624,1.1099214250268679,1.460073791509048,0.5777385058149304,1.8446435764374782,0.30556413731333043,0.5137204282424029,0.01011029411764706
0,31,1.8024688566153913e-07,0.4831777688020315,0.8326322115384616,53.926718950271606,925.700672537367,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],0.48594361877441405,0.8354,0.8354,0.6098,1.240672802734375,,,,,,,
0,32,0.09759414175528672,0.6641558624995061,0.7701923076923077,53.94301700592041,925.4209862700325,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],0.79660302734375,0.7342,0.7342,0.6789,0.9858400268554688,,,,,,,
0,33,0.08355618131260424,0.6708301764268142,0.7666666666666667,53.999027967453,924.4610853011731,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],0.7042932373046875,0.7572,0.7572,0.6634,1.0178502075195313,,,,,,,
0,34,0.060526869186137124,0.6140930809271641,0.7862179487179487,53.94208312034607,925.437007848349,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],0.6996846923828125,0.7668,0.7668,0.6734,1.0043011047363282,,,,,,,
0,35,0.034676890962416496,0.5432265453613722,0.8135216346153846,53.9762396812439,924.8513845129269,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],0.5993628295898438,0.7963,0.7963,0.6835,0.9858898071289063,1.1471917818465631,1.62522427678204,1.1386327998909413,3.7535784073468133,0.39024885555989297,0.5401291426490334,0.009191176470588236
0,36,0.0129327274308504,0.4625870018433302,0.8384014423076923,53.97757387161255,924.828524504202,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],0.4544825897216797,0.845,0.845,0.7137,0.8934235778808594,,,,,,,
0,37,0.001120709649812257,0.3911383698383967,0.8653245192307693,53.962424755096436,925.0881558150396,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],0.4032361572265625,0.8618,0.8618,0.7053,0.9176377685546875,,,,,,,
0,38,0.09973994907550722,0.46477951411253365,0.8397035256410257,53.967135190963745,925.0074109614512,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],0.7599878662109375,0.7478,0.7478,0.734,0.8020213073730469,,,,,,,
0,39,0.09052961755456705,0.5942818075418472,0.7927083333333333,53.992039918899536,924.5807358822509,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],0.6571514404296875,0.776,0.776,0.7599,0.7394736083984375,,,,,,,
0,40,0.07045940774033838,0.5415395578512778,0.8114983974358975,53.99057674407959,924.6057925371957,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],0.6063329284667969,0.7989,0.7989,0.7638,0.7266972412109375,1.1868829374825605,1.73280962896808,1.2945715116800809,4.337857974789192,0.4714399313173749,0.5580396021113676,0.01011029411764706
0,41,0.044907116144466984,0.4767670049881324,0.8365384615384616,53.960893630981445,925.1144049130169,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],0.5045494903564454,0.832,0.832,0.7726,0.6803263122558594,,,,,,,
0,42,0.020719458664831165,0.4001010841666124,0.8616185897435897,53.96274209022522,925.082715710299,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],0.39933753967285157,0.864,0.864,0.7879,0.6327506225585937,,,,,,,
0,43,0.004377498589899937,0.32020502732350276,0.8892227564102564,53.9875431060791,924.6577474717295,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],0.34835755615234376,0.8816,0.8816,0.7994,0.6156197387695312,,,,,,,
0,44,0.049358974358974364,0.28187081191020136,0.9039463141025641,53.990330934524536,924.6100021231445,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],0.5451989685058594,0.8208,0.8208,0.791,0.6223430419921875,,,,,,,
0,45,0.09573171502671274,0.525599939089555,0.819130608974359,53.98887777328491,924.6348888678272,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],0.7789097106933593,0.7464,0.7464,0.779,0.6534193298339844,1.199190741914568,1.8427445410124528,1.9668712780813247,6.664724328606148,0.5524310781013068,0.5681533182368559,0.014705882352941176
0,46,0.07949777200115615,0.49137210823022404,0.8313301282051282,53.975937843322754,924.8565563585755,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],0.5003779022216797,0.8277,0.8277,0.8173,0.5491192260742187,,,,,,,
0,47,0.0553599247893724,0.4278714383641879,0.8539863782051282,53.97391080856323,924.8912901097384,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],0.4779363220214844,0.8379,0.8379,0.8239,0.5298325256347656,,,,,,,
0,48,0.02978589005878476,0.3611853254911227,0.8755008012820513,53.92325019836426,925.7602206165664,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],0.40890777587890625,0.866,0.866,0.8317,0.4970009582519531,,,,,,,
0,49,0.009628209762659656,0.28015535997274593,0.9033653846153846,53.904319524765015,926.0853386167964,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],0.31837757568359376,0.8927,0.8927,0.8483,0.45248846740722654,,,,,,,
0,50,0.00028096683608284657,0.21904771629816447,0.926963141025641,53.92548584938049,925.7218403081572,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],0.29079211730957033,0.9026,0.9026,0.8509,0.4494776977539062,1.3030775241664585,1.9248695337353552,0.4426377328415113,1.4269274094358801,0.5640016828133156,0.5714996702530805,0.015625
0,51,0.09893511710707532,0.37815551658471425,0.8696314102564102,53.95892071723938,925.1482301062968,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],0.5991929992675781,0.8049,0.8049,0.8158,0.5537310272216797,,,,,,,
0,52,0.08724694207950906,0.45673627555370333,0.8428485576923077,53.95844101905823,925.1564548050629,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],0.4770618377685547,0.8383,0.8383,0.8386,0.4762746795654297,,,,,,,
0,53,0.06551467834234702,0.4042886649950957,0.8618589743589744,54.01205086708069,924.2381875639031,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],0.48060089111328125,0.8385,0.8385,0.8414,0.4800172210693359,,,,,,,
0,54,0.03973577505523072,0.3339869324213419,0.8859975961538461,54.029046058654785,923.9474623669287,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],0.3972794860839844,0.8636,0.8636,0.8614,0.4036993957519531,,,,,,,
0,55,0.016593385680891137,0.2549901857207983,0.9119391025641026,53.97345972061157,924.899019970298,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],0.291531298828125,0.8986,0.8986,0.8764,0.36110704345703126,1.3336680464801216,1.901314761044652,0.34569950338560035,1.0972849945842955,0.6462600376576875,0.5791548490524292,0.015625
0,56,0.0024679607429524634,0.184080337618406,0.9377403846153847,53.99130725860596,924.5932824129386,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],0.26176544494628906,0.9117,0.9117,0.8899,0.3318309509277344,,,,,,,
0,57,0.028388278388278388,0.16400058743281243,0.9455328525641026,53.66618752479553,930.1946402832384,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.33184786376953124,0.8919,0.8919,0.8919,0.33184786376953124,,,,,,,
0,58,0.1,0.3509853683221035,0.8784455128205129,53.1470890045166,939.2800421441266,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.7311236938476563,0.7534,0.7534,0.7534,0.7311236938476563,,,,,,,
0,59,0.09944439622131102,0.4364073214240563,0.8509214743589744,53.168580055236816,938.9003796629162,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.6366189086914062,0.7974,0.7974,0.7974,0.6366189086914062,,,,,,,
0,60,0.09778429001395322,0.40466761929102435,0.8623998397435897,53.15916419029236,939.0666832402177,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.5764009399414063,0.8061,0.8061,0.8061,0.5764009399414063,1.286676379556096,1.6961612368650398,1.2325279485808338,3.9213037255845187,0.7081892890065964,0.5742379917817957,0.020909926470588234
0,61,0.09505676172884603,0.3888855380889697,0.8666266025641025,53.16652989387512,938.9365847205851,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.48733045959472654,0.8399,0.8399,0.8399,0.48733045959472654,,,,,,,
0,62,0.09133353488550355,0.36881034756318115,0.8744991987179487,53.13666081428528,939.4643779832603,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.4484805419921875,0.8433,0.8433,0.8433,0.4484805419921875,,,,,,,
0,63,0.08666563622843099,0.3557034356853901,0.8782852564102565,53.127219915390015,939.6313241969407,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.44469764404296874,0.8499,0.8499,0.8499,0.44469764404296874,,,,,,,
0,64,0.08118948289088493,0.34414949478247225,0.8823717948717948,53.14445877075195,939.3265291370973,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.41288878173828125,0.8614,0.8614,0.8614,0.41288878173828125,,,,,,,
0,65,0.07501660804462551,0.3259988533762785,0.8880608974358974,53.13270163536072,939.5343820946871,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.43962747497558596,0.8569,0.8569,0.8569,0.43962747497558596,1.3285832514059015,1.6809079787985834,0.7743712462802044,2.430022052404028,0.7228244075539754,0.5846024330924539,0.02458639705882353
0,66,0.06828490351334958,0.3073155321371861,0.89453125,53.09647536277771,940.1754007008059,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.45599544982910156,0.8505,0.8505,0.8505,0.45599544982910156,,,,,,,
0,67,0.0611634405672999,0.287408535526349,0.9023637820512821,53.08507418632507,940.3773238553671,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.40481746826171877,0.8609,0.8609,0.8609,0.40481746826171877,,,,,,,
0,68,0.053755630216675704,0.26237716193382554,0.9099759615384615,53.080265283584595,940.4625190416687,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.3664181427001953,0.8769,0.8769,0.8769,0.3664181427001953,,,,,,,
0,69,0.046301748041945916,0.240414001315068,0.9185296474358975,53.093918323516846,940.2206801883178,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.4056895050048828,0.8716,0.8716,0.8716,0.4056895050048828,,,,,,,
0,70,0.038892652693938434,0.21683236181927032,0.9266626602564103,53.08100724220276,940.4493733930211,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.36571663818359373,0.882,0.882,0.882,0.36571663818359373,1.4027553343179793,1.9346881367304511,0.9636933277030201,2.9481712370006976,0.7372646841721017,0.589673869750079,0.02665441176470588
0,71,0.031750803764531314,0.18564787060022353,0.9359975961538461,53.05988645553589,940.8237245632422,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.31655445861816406,0.897,0.897,0.897,0.31655445861816406,,,,,,,
0,72,0.02503322712233689,0.15477593928957598,0.9472355769230769,53.06709957122803,940.6958436271063,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.2906584732055664,0.906,0.906,0.906,0.2906584732055664,,,,,,,
0,73,0.018840507292038556,0.13147988941233893,0.9550080128205128,53.05553579330444,940.9008740290557,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.0,0.0,0.0,[0.0],0.2778551696777344,0.9146,0.9146,0.9146,0.2778551696777344,,,,,,,
