seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,test_loss,test_acc,test_acc_at_s1,ratio_mean,ratio_last_block,grad_norm_mean,grad_norm_total
0,0,0.020000000000000004,2.1151518592467675,0.20893429487179488,17.213754415512085,580.0013035507798,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.9179500122070312,0.2849,0.2849,0.00683139599267512,0.0022061681783270433,0.08725105539028036,1.7566987194134065
0,1,0.04000000000000001,1.909710835187863,0.28926282051282054,9.507559299468994,1050.111777957316,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.8888675048828125,0.2968,0.2968,,,,
0,2,0.06,1.8000154632788439,0.3245192307692308,9.645219087600708,1035.1242319456287,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.784172412109375,0.3416,0.3416,,,,
0,3,0.08000000000000002,1.6746259408119397,0.3691907051282051,9.758777141571045,1023.0790041786626,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.6607742797851563,0.3798,0.3798,,,,
0,4,0.1,1.5401783937062972,0.4245793269230769,9.869980096817017,1011.5521918042929,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.728927099609375,0.4081,0.4081,,,,
0,5,0.09988130427787018,1.3958102816190474,0.48938301282051283,9.991313457489014,999.2680184121806,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.4512845825195313,0.4817,0.4817,0.22204909861640462,0.09352608062259983,1.4923778901374292,6.155131981323563
0,6,0.09951961188279215,1.2587234989190712,0.5473758012820513,10.108072757720947,987.7253794373239,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.4586797729492187,0.4858,0.4858,,,,
0,7,0.09891666491631518,1.1466479683533692,0.5837339743589743,10.252082109451294,973.8509595817467,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.402084619140625,0.5462,0.5462,,,,
0,8,0.09807540087545184,1.068557858467102,0.6152844551282052,10.36325454711914,963.403914726328,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.39314736328125,0.5404,0.5404,,,,
0,9,0.09699991831404572,0.9887992113064497,0.6517427884615384,10.35736083984375,963.9521258728896,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.1449773803710936,0.6074,0.6074,,,,
0,10,0.09569545687502884,0.9324965851429181,0.6666666666666666,10.234503746032715,975.523606004852,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.109599560546875,0.6087,0.6087,0.37919210399712333,0.18822624653838366,2.125200618953347,7.597892440304299
0,11,0.09416837176340807,0.873416733283263,0.6872996794871795,10.15560507774353,983.1024270410426,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.0243548889160157,0.6467,0.6467,,,,
0,12,0.09242610278434521,0.8222996898186512,0.7088341346153846,10.160242557525635,982.6537057036013,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.21813798828125,0.6059,0.6059,,,,
0,13,0.09047713809717393,0.7751598297021328,0.7279647435897436,10.212241888046265,977.650168244308,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9688655578613281,0.6709,0.6709,,,,
0,14,0.08833097286194092,0.7485737059360895,0.7342748397435898,10.258914947509766,973.2023368049759,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.1029106811523437,0.6366,0.6366,,,,
0,15,0.08599806297994045,0.6909897029399872,0.7592147435897436,10.263649940490723,972.7533633637009,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.0791762939453124,0.6482,0.6482,0.5165163196276589,0.22631405859655956,1.890865702238137,6.542927287107372
0,16,0.08348977415361435,0.6633812949443475,0.7681290064102564,10.20734429359436,978.1192553939304,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.8530305053710937,0.7117,0.7117,,,,
0,17,0.08081832651399215,0.6147433183132074,0.7831530448717948,10.208477020263672,978.0107238505716,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9509960144042969,0.6911,0.6911,,,,
0,18,0.07799673508544117,0.5822041657490608,0.7923677884615384,10.190787076950073,979.708429251967,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9599720886230468,0.6954,0.6954,,,,
0,19,0.07503874637777586,0.5379814753929774,0.8110977564102564,10.217272758483887,977.1687842736518,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.82762568359375,0.7234,0.7234,,,,
0,20,0.071958771414644,0.5059027736767744,0.8208133012820513,10.236793994903564,975.3053548767887,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.8152981140136719,0.7337,0.7337,0.6197256836000059,0.26418654316344664,1.3575783414751497,4.6494243974969915
0,21,0.068771815524468,0.4715833973426085,0.8337339743589743,10.24605679512024,974.4236441042328,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9329279724121093,0.7091,0.7091,,,,
0,22,0.06549340523599308,0.44485251433574236,0.8495592948717948,10.232438087463379,975.7205384152032,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.7639431945800781,0.7539,0.7539,,,,
0,23,0.06213951263460006,0.4104359570222023,0.8589743589743589,10.230229616165161,975.931174039722,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.7390472290039063,0.7681,0.7681,,,,
0,24,0.0587264775479108,0.3906818553805351,0.8605769230769231,10.21545696258545,977.3424758742394,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.8597466796875,0.7427,0.7427,,,,
0,25,0.05527092793979058,0.3517247228286205,0.8804086538461539,10.203648328781128,978.473549685011,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.8423503662109375,0.7527,0.7527,0.6877937579484457,0.2883866377775704,1.6281468629577855,5.392116989627499
0,26,0.05178969890057953,0.33895987501511204,0.8767027243589743,10.195577621459961,979.2480986055537,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.8082968627929688,0.7695,0.7695,,,,
