seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,ce_loss,penalty_loss,anchor_lambda,anchor_term,theta_dist,alpha_mean,alpha_min_group,alpha_max_group,alpha_groups,test_loss,test_acc,test_acc_at_s1,test_acc_at_a0,test_loss_at_a0,ratio_mean,ratio_last_block,grad_norm_mean,grad_norm_total,linear_gap_mean,neg_frac_mean,dead_frac_mean
0,0,0.09353230514177552,2.1512838923014126,0.1971153846153846,17.084117650985718,584.4024376303651,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,2.096233367919922,18.14485740661621,0.0001,0.0009072428703308106,4.293081450436524,1.0,1.0,1.0,[1.0],2.0716267578125,0.2185,0.2185,0.182,2.1591770263671877,0.036058209085319946,0.017363297513550823,0.15453250940461596,1.4189832333854493,0.0,0.5002232860116398,0.0
0,1,0.05917131409512663,2.076651068834158,0.2233573717948718,10.346262693405151,964.9861303409527,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,2.0877180099487305,41.66518020629883,0.0001,0.0020832590103149417,6.476637205974577,1.0,1.0,1.0,[1.0],2.021199035644531,0.2663,0.2663,0.2391,2.093664892578125,,,,,,,
0,2,0.018266834147258576,2.027502111899547,0.2483974358974359,10.617400169372559,940.3431952014304,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,2.0282487869262695,56.5845832824707,0.0001,0.0028292291641235355,7.528864560907918,1.0,1.0,1.0,[1.0],1.9726072021484375,0.285,0.285,0.2336,2.10605615234375,,,,,,,
0,3,3.124802623627465e-06,1.9938516769653711,0.26802884615384615,10.919845581054688,914.2986433179672,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,2.00982928276062,59.34196090698242,0.0001,0.002967098045349121,7.7033738653207005,1.0,1.0,1.0,[1.0],1.957105126953125,0.294,0.294,0.2295,2.0920270751953125,,,,,,,
0,4,0.09380455756570981,1.9970910854828663,0.26191907051282054,11.320655107498169,881.9277599391891,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1,1.8274662494659424,103.21155548095703,0.0001,0.00458718024359809,10.202099536812517,0.8888888888888888,0.8888888888888888,0.8888888888888888,[0.8888888888888888],1.9011527709960938,0.3163,0.3163,0.2203,2.206847607421875,,,,,,,
0,5,0.05917131409512663,1.904368078097319,0.2980769230769231,11.626570701599121,858.7226841210194,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1,1.8426182270050049,161.2301788330078,0.0001,0.007165785725911459,12.72258274981239,0.8888888888888888,0.8888888888888888,0.8888888888888888,[0.8888888888888888],1.8247878662109376,0.3377,0.3377,0.1916,2.364083349609375,0.10024236367159173,0.10293290079267071,0.3989477594585726,1.8591547321856883,0.07671645292785262,0.5020413959727568,0.0
0,6,0.018266834147258576,1.8150053528638987,0.3329326923076923,11.19635796546936,891.7185419394067,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1,1.7997606992721558,192.04150390625,0.0001,0.00853517795138889,13.864829733371769,0.8888888888888888,0.8888888888888888,0.8888888888888888,[0.8888888888888888],1.7211982055664063,0.3573,0.3573,0.1965,2.4408052490234375,,,,,,,
0,7,1.2498819918843608e-05,1.7317925431789496,0.3659855769230769,11.089238405227661,900.3323434090269,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1,1.6310749053955078,197.21307373046875,0.0001,0.008765025499131945,14.043262699854779,0.8888888888888888,0.8888888888888888,0.8888888888888888,[0.8888888888888888],1.6765717041015624,0.388,0.388,0.21,2.3805150146484375,,,,,,,
0,8,0.09380455756570981,1.7616352163828337,0.34745592948717946,11.05520749092102,903.1038095123281,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.7989544868469238,269.3147277832031,0.0001,0.010473350524902345,16.447417752393978,0.7777777777777778,0.7777777777777778,0.7777777777777778,[0.7777777777777778],1.7769839599609376,0.3373,0.3373,0.2671,1.9349787719726563,,,,,,,
0,9,0.05972024739849622,1.699184333666777,0.379306891025641,11.095982313156128,899.7851400828489,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.4013606309890747,348.9112548828125,0.0001,0.013568771023220487,18.70159156945897,0.7777777777777778,0.7777777777777778,0.7777777777777778,[0.7777777777777778],1.642913427734375,0.3974,0.3974,0.2845,1.9544903442382813,,,,,,,
