problem,method,seed,probe,policy,coords,vector,t,C_fd,quad_r1_f64,ratio_C_fd_over_quad,sign_agrees
plain_s4_test_centre_frozen_rel,plain,4,test_probe,centre_frozen,relative,min,0.01,70371.77443495726,-10497.97948973547,-6.703363680960145,False
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,top1,1e-05,3544634.857015616,3608515.892621886,0.9822971444474212,True
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,top1,3e-05,3513015.995181896,3608515.892621886,0.9735348546932402,True
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,top1,0.0001,3524594.7462731795,3608515.892621886,0.9767435841088313,True
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,top1,0.0003,3571767.154596124,3608515.892621886,0.9898161074748486,True
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,top1,0.001,3435345.895065712,3608515.892621886,0.9520107427238316,True
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,top1,0.003,2057369.0852552804,3608515.892621886,0.5701427252854445,True
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,top1,0.01,807298.1272927766,3608515.892621886,0.22372026376367365,True
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,min,1e-05,1798.790580931353,-13386.029322534268,-0.13437820414028515,False
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,min,3e-05,-9471.380880328914,-13386.029322534268,0.707557159193177,True
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,min,0.0001,-15615.440521754565,-13386.029322534268,1.166547610609762,True
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,min,0.0003,-16410.706231610267,-13386.029322534268,1.225957738190832,True
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,min,0.001,-13229.553497305036,-13386.029322534268,0.9883105122916608,True
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,min,0.003,2504.7243675020177,-13386.029322534268,-0.18711481255203305,False
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,min,0.01,122497.3432023816,-13386.029322534268,-9.15113363722934,False
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,top1,1e-05,3563351.1595967165,3638252.782386289,0.9794127491217239,True
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,top1,3e-05,3535327.2115160963,3638252.782386289,0.9717101650087422,True
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,top1,0.0001,3553021.351379137,3638252.782386289,0.9765735268808756,True
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,top1,0.0003,3599633.0791057902,3638252.782386289,0.9893850962012682,True
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,top1,0.001,3456054.6675739973,3638252.782386289,0.9499215349482149,True
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,top1,0.003,2065504.5286391024,3638252.782386289,0.5677188068511175,True
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,top1,0.01,817222.8243625973,3638252.782386289,0.2246195834217407,True
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,min,1e-05,1899.3411110557188,-13480.241107664837,-0.1408981557440955,False
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,min,3e-05,-10152.761899343925,-13480.241107664837,0.7531587764829433,True
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,min,0.0001,-16391.319070696576,-13480.241107664837,1.2159514759254941,True
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,min,0.0003,-16827.396073865806,-13480.241107664837,1.248300823365673,True
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,min,0.001,-13577.362765610837,-13480.241107664837,1.00720474190115,True
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,min,0.003,2710.497229053699,-13480.241107664837,-0.20107186565917695,False
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,min,0.01,124552.90385485714,-13480.241107664837,-9.239664399180265,False
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,top1,1e-05,2568450.411659095,2530868.1729231616,1.0148495441753989,True
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,top1,3e-05,2603347.4791231635,2530868.1729231616,1.0286381199050316,True
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,top1,0.0001,2635211.116555175,2530868.1729231616,1.0412281227241862,True
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,top1,0.0003,2888651.802856298,2530868.1729231616,1.1413679439177962,True
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,top1,0.001,3349311.899576102,2530868.1729231616,1.323384574277385,True
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,top1,0.003,2364292.562218278,2530868.1729231616,0.9341824230566351,True
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,top1,0.01,1054757.057741658,2530868.1729231616,0.41675701209020694,True
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,min,1e-05,3991.6682370577655,-4470.252054807413,-0.8929403058525599,False
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,min,3e-05,3084.995930318573,-4470.252054807413,-0.6901167747355312,False
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,min,0.0001,1784.7322137831688,-4470.252054807413,-0.3992464388811871,False
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,min,0.0003,691.6369339767434,-4470.252054807413,-0.1547198962154586,False
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,min,0.001,622.3013792225896,-4470.252054807413,-0.13920946103102896,False
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,min,0.003,6276.3899637516215,-4470.252054807413,-1.4040349149891551,False
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,min,0.01,71483.78377968055,-4470.252054807413,-15.990996235392418,False
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,top1,1e-05,2589212.74197188,2550839.1527460576,1.0150435158502693,True
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,top1,3e-05,2624845.57722906,2550839.1527460576,1.0290125798027416,True
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,top1,0.0001,2657880.9537965986,2550839.1527460576,1.041963367598191,True
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,top1,0.0003,2913062.240289909,2550839.1527460576,1.1420015398281411,True
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,top1,0.001,3383195.79730647,2550839.1527460576,1.3263069894722115,True
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,top1,0.003,2394814.85427791,2550839.1527460576,0.9388341290354657,True
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,top1,0.01,1085690.5152266314,2550839.1527460576,0.42562092323926104,True
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,min,1e-05,4272.458205001328,-4501.08414943302,-0.9492064718540107,False
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,min,3e-05,2895.6256664041607,-4501.08414943302,-0.6433173809400806,False
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,min,0.0001,1777.950314191257,-4501.08414943302,-0.3950049044106889,False
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,min,0.0003,666.9812702956673,-4501.08414943302,-0.1481823596609905,False
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,min,0.001,662.3270405413107,-4501.08414943302,-0.14714833550151266,False
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,min,0.003,6440.035701095791,-4501.08414943302,-1.4307743395348456,False
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,min,0.01,73242.68765720948,-4501.08414943302,-16.27223247235569,False
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,top1,1e-05,2645680.4566854504,2583743.1329789017,1.0239719354900185,True
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,top1,3e-05,2657495.781072661,2583743.1329789017,1.0285448840298326,True
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,top1,0.0001,2687746.8155452944,2583743.1329789017,1.0402531045903478,True
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,top1,0.0003,2901920.0495286807,2583743.1329789017,1.1231457231520303,True
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,top1,0.001,3337327.0590779376,2583743.1329789017,1.2916636396553083,True
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,top1,0.003,2376527.0570281497,2583743.1329789017,0.9198000477269409,True
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,top1,0.01,1102042.7530399822,2583743.1329789017,0.4265295334406531,True
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,min,1e-05,-4380.687956273554,-8024.014114167289,0.5459471897661499,True
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,min,3e-05,-2416.495958335041,-8024.014114167289,0.3011579894991023,True
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,min,0.0001,-2337.1082110146267,-8024.014114167289,0.2912642198482929,True
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,min,0.0003,-2517.072840347363,-8024.014114167289,0.31369247418236607,True
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,min,0.001,-597.3452388070011,-8024.014114167289,0.07444468944194922,True
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,min,0.003,8897.785732801785,-8024.014114167289,-1.1088945764803373,False
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,min,0.01,74964.00970037046,-8024.014114167289,-9.34245735784701,False
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,top1,1e-05,2663396.4151351326,2604346.9997903733,1.0226734054062352,True
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,top1,3e-05,2677478.221450529,2604346.9997903733,1.0280804446051321,True
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,top1,0.0001,2710689.1632555253,2604346.9997903733,1.0408325632005688,True
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,top1,0.0003,2928397.622657737,2604346.9997903733,1.1244268228824528,True
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,top1,0.001,3375089.8241522475,2604346.9997903733,1.2959447509966653,True
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,top1,0.003,2389424.9551038346,2604346.9997903733,0.9174756494799511,True
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,top1,0.01,1119751.5111789268,2604346.9997903733,0.4299548068168554,True
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,min,1e-05,-4452.061829751663,-8077.555271811583,0.5511645145020695,True
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,min,3e-05,-2455.609405384153,-8077.555271811583,0.30400403621545563,True
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,min,0.0001,-2397.863703190728,-8077.555271811583,0.2968551278823933,True
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,min,0.0003,-2494.070504803646,-8077.555271811583,0.3087655139305895,True
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,min,0.001,-548.3820054335564,-8077.555271811583,0.06788960112068274,True
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,min,0.003,9158.731626944304,-8077.555271811583,-1.133849453052426,False
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,min,0.01,75814.92901179472,-8077.555271811583,-9.385875609711727,False
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,top1,1e-05,1773581.6357178355,1807630.830204468,0.9811636347877619,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,top1,3e-05,1809581.868023664,1807630.830204468,1.0010793342238886,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,top1,0.0001,1813179.5086036015,1807630.830204468,1.003069586060615,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,top1,0.0003,1832881.47762126,1807630.830204468,1.0139689183183138,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,top1,0.001,1955721.660661833,1807630.830204468,1.081925373247044,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,top1,0.003,1502023.2929931043,1807630.830204468,0.8309347616201063,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,top1,0.01,763763.6864333313,1807630.830204468,0.4225219406923587,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,min,1e-05,-10627.68296700156,-5086.0624445454205,2.0895698947619654,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,min,3e-05,-7647.761817657855,-5086.0624445454205,1.503670452544236,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,min,0.0001,-6627.543500825616,-5086.0624445454205,1.303079459422164,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,min,0.0003,-3283.657694303561,-5086.0624445454205,0.6456188318775246,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,min,0.001,-2600.0984719856124,-5086.0624445454205,0.5112203203037949,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,min,0.003,-864.1393700759251,-5086.0624445454205,0.16990341339648252,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,min,0.01,33129.58724928209,-5086.0624445454205,-6.513798760927941,False
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,top1,1e-05,1783669.467301241,1821145.9443730891,0.9794214861320468,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,top1,3e-05,1820297.600434204,1821145.9443730891,0.9995341702615838,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,top1,0.0001,1826796.310530976,1821145.9443730891,1.0031026432424843,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,top1,0.0003,1847238.9926144136,1821145.9443730891,1.0143278183288638,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,top1,0.001,1972866.502268486,1821145.9443730891,1.0833104883022568,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,top1,0.003,1513365.0608695373,1821145.9443730891,0.8309960360648074,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,top1,0.01,769552.0968042195,1821145.9443730891,0.42256475884426165,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,min,1e-05,-10851.860585692206,-5132.248215003037,2.1144457810846125,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,min,3e-05,-7699.853826882553,-5132.248215003037,1.5002886657690613,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,min,0.0001,-6562.66170351305,-5132.248215003037,1.278710894053897,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,min,0.0003,-3293.5518516241664,-5132.248215003037,0.6417366646445835,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,min,0.001,-2536.848759952859,-5132.248215003037,0.4942958044267852,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,min,0.003,-910.3963059713392,-5132.248215003037,0.1773874270753291,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,min,0.01,32005.46288786212,-5132.248215003037,-6.236148671512213,False
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,top1,1e-05,1781325.1573461916,1805053.386495972,0.9868545554789144,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,top1,3e-05,1781606.1983272964,1805053.386495972,0.9870102522484434,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,top1,0.0001,1781239.1094706336,1805053.386495972,0.9868068849356486,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,top1,0.0003,1811059.5872748524,1805053.386495972,1.0033274366419376,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,top1,0.001,1927487.5615896827,1805053.386495972,1.06782856175317,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,top1,0.003,1472604.8100131806,1805053.386495972,0.815823410559534,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,top1,0.01,744370.867184538,1805053.386495972,0.41238163522106946,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,min,1e-05,-6448.510041501264,-6261.937829187042,1.029794644629751,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,min,3e-05,-752.4514816164501,-6261.937829187042,0.12016271993459529,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,min,0.0001,-3547.86118819117,-6261.937829187042,0.5665756008714274,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,min,0.0003,-2614.3193222077307,-6261.937829187042,0.4174936566796186,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,min,0.001,-2792.501219295529,-6261.937829187042,0.4459484101358551,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,min,0.003,-338.9732925794685,-6261.937829187042,0.05413233120895993,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,min,0.01,50623.97184532853,-6261.937829187042,-8.084393877142789,False
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,top1,1e-05,1789082.770635719,1818615.9970076915,0.9837606034365881,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,top1,3e-05,1792532.469073244,1818615.9970076915,0.9856574846051256,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,top1,0.0001,1792071.276809581,1818615.9970076915,0.9854038894182243,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,top1,0.0003,1824720.1586065944,1818615.9970076915,1.0033564873557401,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,top1,0.001,1944676.8064134528,1818615.9970076915,1.06931689241334,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,top1,0.003,1483255.8536899742,1818615.9970076915,0.815595956557343,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,top1,0.01,749519.0687406086,1818615.9970076915,0.41213707015326484,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,min,1e-05,-6278.331439180106,-6313.457911316202,0.9944362546437293,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,min,3e-05,-455.778804574357,-6313.457911316202,0.07219162794408149,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,min,0.0001,-3383.6972968215305,-6313.457911316202,0.5359499254373127,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,min,0.0003,-2358.151842440925,-6313.457911316202,0.3735119288930696,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,min,0.001,-2706.470401904415,-6313.457911316202,0.4286827345523845,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,min,0.003,-363.5182239913141,-6313.457911316202,0.05757830797283788,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,min,0.01,50083.90025710332,-6313.457911316202,-7.932879407865103,False
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,top1,1e-05,1686443.8593033878,1673880.581191146,1.0075054805303385,True
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,top1,3e-05,1717221.6339949523,1673880.581191146,1.025892559654981,True
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,top1,0.0001,1717123.5072475532,1673880.581191146,1.0258339373443446,True
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,top1,0.0003,1744351.3737380046,1673880.581191146,1.0421002509609802,True
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,top1,0.001,1838238.7139825388,1673880.581191146,1.0981898796355198,True
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,top1,0.003,1444364.8035811116,1673880.581191146,0.8628840192131811,True
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,top1,0.01,702910.483333187,1673880.581191146,0.4199286921848335,True
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,min,1e-05,6648.600636705026,-2997.6755800959813,-2.21791867033595,False
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,min,3e-05,1751.5278040293304,-2997.6755800959813,-0.5842953172315094,False
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,min,0.0001,-322.97521177504507,-2997.6755800959813,0.10774188305083496,True
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,min,0.0003,-1170.3497998826074,-2997.6755800959813,0.390419099269286,True
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,min,0.001,-497.7258537282037,-2997.6755800959813,0.16603726468368107,True
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,min,0.003,455.5676828153067,-2997.6755800959813,-0.15197364445979175,False
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,min,0.01,13067.318373851938,-2997.6755800959813,-4.359150289850091,False
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,top1,1e-05,1701400.712258438,1687043.4175401595,1.0085103291172035,True
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,top1,3e-05,1732252.7921427423,1687043.4175401595,1.0267979911675904,True
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,top1,0.0001,1732069.2186017835,1687043.4175401595,1.0266891774055673,True
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,top1,0.0003,1758773.2108433084,1687043.4175401595,1.0425180481766951,True
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,top1,0.001,1855441.402158099,1687043.4175401595,1.099818405897032,True
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,top1,0.003,1462143.4531025237,1687043.4175401595,0.8666898776289009,True
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,top1,0.01,708237.4571977247,1687043.4175401595,0.41980985778681973,True
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,min,1e-05,5461.529630768068,-3038.126672036243,-1.797663567170354,False
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,min,3e-05,1414.643178401478,-3038.126672036243,-0.46563008429577496,False
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,min,0.0001,-907.5099978272938,-3038.126672036243,0.29870709677126583,True
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,min,0.0003,-1471.680650504897,-3038.126672036243,0.4844039796137048,True
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,min,0.001,-777.9341436989773,-3038.126672036243,0.2560571785433761,True
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,min,0.003,223.818116542645,-3038.126672036243,-0.07366977769647617,False
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,min,0.01,11306.562754246916,-3038.126672036243,-3.721557385449278,False
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,top1,1e-05,1684323.8443842165,1676982.6646691514,1.0043776121660228,True
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,top1,3e-05,1713888.057448543,1676982.6646691514,1.0220070210366023,True
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,top1,0.0001,1717720.768641584,1676982.6646691514,1.0242925015450113,True
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,top1,0.0003,1737924.8347716045,1676982.6646691514,1.0363403697524067,True
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,top1,0.001,1826139.9997671708,1676982.6646691514,1.088943874161899,True
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,top1,0.003,1439988.988644608,1676982.6646691514,0.8586785176629722,True
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,top1,0.01,693748.5164391035,1676982.6646691514,0.41368854374888353,True
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,min,1e-05,2877.6739346980658,-3973.526034246347,-0.7242116724280806,False
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,min,3e-05,2829.119385921391,-3973.526034246347,-0.7119921604988265,False
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,min,0.0001,2604.557059593393,-3973.526034246347,-0.6554775373674872,False
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,min,0.0003,358.5124017929037,-3973.526034246347,-0.09022525552947641,False
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,min,0.001,21.853032373897463,-3973.526034246347,-0.005499657529749216,False
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,min,0.003,2574.413414660211,-3973.526034246347,-0.6478914174645634,False
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,min,0.01,43494.58556114184,-3973.526034246347,-10.946093013177247,False
resolution_s0_train_saved_rel,resolution_max_b1,0,train_probe,saved,relative,top1,1e-05,1696819.5033650876,1690244.4899655604,1.0038899777153902,True
resolution_s0_train_saved_rel,resolution_max_b1,0,train_probe,saved,relative,top1,3e-05,1727608.8673607365,1690244.4899655604,1.022105901020235,True
resolution_s0_train_saved_rel,resolution_max_b1,0,train_probe,saved,relative,top1,0.0001,1731115.1669715974,1690244.4899655604,1.0241803344123723,True
resolution_s0_train_saved_rel,resolution_max_b1,0,train_probe,saved,relative,top1,0.0003,1751994.9110302946,1690244.4899655604,1.0365334254489966,True
resolution_s0_train_saved_rel,resolution_max_b1,0,train_probe,saved,relative,top1,0.001,1842515.6217729612,1690244.4899655604,1.0900882284849238,True
