method,u1,u2,t1,t2,T1,T2,train_probe_ce,test_probe_ce,train_probe_ce_centred,test_probe_ce_centred
resolution_max_b1_gaussian_conv,-0.05,0.6,-6.119399785200134e-05,0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,0.7455313720703125,0.9879140319824219,0.43890545654296875,0.4598882141113282
resolution_max_b1_gaussian_conv,-0.05,0.65,-6.119399785200134e-05,0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,0.8248082885742187,1.0665029907226562,0.518182373046875,0.5384771728515625
resolution_max_b1_gaussian_conv,-0.05,0.7,-6.119399785200134e-05,0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,0.9109202880859375,1.1516739501953126,0.6042943725585938,0.6236481323242189
resolution_max_b1_gaussian_conv,-0.05,0.75,-6.119399785200134e-05,0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,1.0036995239257813,1.243339111328125,0.6970736083984376,0.7153132934570312
resolution_max_b1_gaussian_conv,-0.05,0.8,-6.119399785200134e-05,0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,1.103016357421875,1.3414240112304687,0.7963904418945312,0.813398193359375
resolution_max_b1_gaussian_conv,-0.05,0.85,-6.119399785200134e-05,0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,1.208689453125,1.446046630859375,0.9020635375976563,0.9180208129882812
resolution_max_b1_gaussian_conv,-0.05,0.9,-6.119399785200134e-05,0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,1.32048486328125,1.5571136474609375,1.0138589477539064,1.0290878295898438
resolution_max_b1_gaussian_conv,-0.05,0.95,-6.119399785200134e-05,0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,1.4381302490234376,1.6744434204101561,1.131504333496094,1.1464176025390624
resolution_max_b1_gaussian_conv,-0.05,1.0,-6.119399785200134e-05,0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,1.5614820556640625,1.7977291870117187,1.2548561401367189,1.269703369140625
resolution_max_b1_gaussian_conv,0.0,-1.0,0.0,-0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,1.94690185546875,2.164273193359375,1.6402759399414064,1.6362473754882811
resolution_max_b1_gaussian_conv,0.0,-0.95,0.0,-0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,1.766280517578125,1.97863671875,1.4596546020507812,1.4506109008789063
resolution_max_b1_gaussian_conv,0.0,-0.9,0.0,-0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,1.5970043334960937,1.80489453125,1.2903784179687499,1.2768687133789063
resolution_max_b1_gaussian_conv,0.0,-0.85,0.0,-0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,1.4390338134765626,1.6429840087890626,1.1324078979492187,1.1149581909179689
resolution_max_b1_gaussian_conv,0.0,-0.8,0.0,-0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,1.2923771362304688,1.4932368774414062,0.985751220703125,0.9652110595703125
resolution_max_b1_gaussian_conv,0.0,-0.75,0.0,-0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,1.1569172973632813,1.3556801147460937,0.8502913818359376,0.827654296875
resolution_max_b1_gaussian_conv,0.0,-0.7,0.0,-0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,1.0325565795898437,1.2299924926757813,0.7259306640625,0.7019666748046876
resolution_max_b1_gaussian_conv,0.0,-0.65,0.0,-0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,0.9191446533203125,1.1163885803222657,0.6125187377929687,0.588362762451172
resolution_max_b1_gaussian_conv,0.0,-0.6,0.0,-0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,0.8164426574707031,1.0145387268066406,0.5098167419433594,0.4865129089355469
resolution_max_b1_gaussian_conv,0.0,-0.55,0.0,-0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,0.7244530334472656,0.9240222778320313,0.4178271179199219,0.3959964599609376
resolution_max_b1_gaussian_conv,0.0,-0.5,0.0,-0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,0.6428963623046875,0.8443687438964844,0.33627044677734375,0.3163429260253907
resolution_max_b1_gaussian_conv,0.0,-0.45,0.0,-0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,0.571560791015625,0.7751201477050781,0.2649348754882812,0.24709432983398438
resolution_max_b1_gaussian_conv,0.0,-0.4,0.0,-0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,0.5101658477783203,0.7158916320800781,0.20353993225097655,0.1878658142089844
resolution_max_b1_gaussian_conv,0.0,-0.35,0.0,-0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,0.4582104034423828,0.66594677734375,0.15158448791503903,0.13792095947265626
resolution_max_b1_gaussian_conv,0.0,-0.3,0.0,-0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,0.41508575439453127,0.6246032104492187,0.10845983886718752,0.09657739257812503
resolution_max_b1_gaussian_conv,0.0,-0.25,0.0,-0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,0.3799586639404297,0.5912179870605468,0.07333274841308596,0.06319216918945314
resolution_max_b1_gaussian_conv,0.0,-0.2,0.0,-0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,0.35229580688476564,0.5652193603515625,0.04566989135742189,0.0371935424804688
resolution_max_b1_gaussian_conv,0.0,-0.15,0.0,-0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,0.33149420166015625,0.5463031311035156,0.0248682861328125,0.018277313232421877
resolution_max_b1_gaussian_conv,0.0,-0.1,0.0,-0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,0.31713385009765627,0.5339176635742188,0.010507934570312516,0.005891845703125065
resolution_max_b1_gaussian_conv,0.0,-0.05,0.0,-7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,0.3089403076171875,0.5278922424316407,0.002314392089843742,-0.0001335754394530264
resolution_max_b1_gaussian_conv,0.0,0.0,0.0,0.0,0.0012238799570400269,0.0014645035812604406,0.30662591552734375,0.5280258178710937,0.0,0.0
resolution_max_b1_gaussian_conv,0.0,0.05,0.0,7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,0.3098868408203125,0.5341414489746094,0.0032609252929687305,0.006115631103515651
resolution_max_b1_gaussian_conv,0.0,0.1,0.0,0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,0.3187019958496094,0.5460968627929688,0.012076080322265648,0.018071044921875057
resolution_max_b1_gaussian_conv,0.0,0.15,0.0,0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,0.3332322845458984,0.5637808227539063,0.026606369018554676,0.03575500488281258
resolution_max_b1_gaussian_conv,0.0,0.2,0.0,0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,0.35364813232421877,0.5873164672851563,0.047022216796875016,0.05929064941406259
resolution_max_b1_gaussian_conv,0.0,0.25,0.0,0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,0.38027276611328126,0.6167139892578125,0.0736468505859375,0.0886881713867188
resolution_max_b1_gaussian_conv,0.0,0.3,0.0,0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,0.4133573760986328,0.6520916137695313,0.10673146057128907,0.12406579589843758
resolution_max_b1_gaussian_conv,0.0,0.35,0.0,0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,0.45313539123535157,0.6935491333007813,0.14650947570800782,0.16552331542968757
resolution_max_b1_gaussian_conv,0.0,0.4,0.0,0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,0.4998370666503906,0.7413668212890625,0.19321115112304688,0.2133410034179688
resolution_max_b1_gaussian_conv,0.0,0.45,0.0,0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,0.553451904296875,0.7957366638183594,0.2468259887695312,0.2677108459472657
resolution_max_b1_gaussian_conv,0.0,0.5,0.0,0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,0.6140259094238282,0.856752685546875,0.3073999938964844,0.3287268676757813
resolution_max_b1_gaussian_conv,0.0,0.55,0.0,0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,0.6815459899902344,0.9244270324707031,0.37492007446289066,0.3964012145996094
resolution_max_b1_gaussian_conv,0.0,0.6,0.0,0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,0.7560884704589844,0.9988366088867188,0.44946255493164067,0.47081079101562506
resolution_max_b1_gaussian_conv,0.0,0.65,0.0,0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,0.8376831665039063,1.0800881958007813,0.5310572509765625,0.5520623779296876
resolution_max_b1_gaussian_conv,0.0,0.7,0.0,0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,0.9261448669433594,1.1679630737304687,0.6195189514160157,0.639937255859375
resolution_max_b1_gaussian_conv,0.0,0.75,0.0,0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,1.0213829956054687,1.2624430541992187,0.714757080078125,0.734417236328125
resolution_max_b1_gaussian_conv,0.0,0.8,0.0,0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,1.12332666015625,1.3633902587890625,0.8167007446289062,0.8353644409179688
resolution_max_b1_gaussian_conv,0.0,0.85,0.0,0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,1.2315716552734375,1.4709420166015625,0.9249457397460937,0.9429161987304688
resolution_max_b1_gaussian_conv,0.0,0.9,0.0,0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,1.3459926147460937,1.5850377807617186,1.0393666992187498,1.057011962890625
resolution_max_b1_gaussian_conv,0.0,0.95,0.0,0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,1.4663095703125,1.7054017944335937,1.1596836547851561,1.1773759765625
resolution_max_b1_gaussian_conv,0.0,1.0,0.0,0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,1.5923392944335937,1.8316781616210938,1.2857133789062498,1.30365234375
resolution_max_b1_gaussian_conv,0.05,-1.0,6.119399785200134e-05,-0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,2.029137451171875,2.2544700927734374,1.7225115356445313,1.7264442749023436
resolution_max_b1_gaussian_conv,0.05,-0.95,6.119399785200134e-05,-0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,1.8406912841796874,2.0611600341796876,1.5340653686523438,1.533134216308594
resolution_max_b1_gaussian_conv,0.05,-0.9,6.119399785200134e-05,-0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,1.6637997436523437,1.8797060546875,1.357173828125,1.3516802368164063
resolution_max_b1_gaussian_conv,0.05,-0.85,6.119399785200134e-05,-0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,1.498508056640625,1.7102214965820313,1.1918821411132812,1.1821956787109376
resolution_max_b1_gaussian_conv,0.05,-0.8,6.119399785200134e-05,-0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,1.3451214599609376,1.552905029296875,1.038495544433594,1.0248792114257812
resolution_max_b1_gaussian_conv,0.05,-0.75,6.119399785200134e-05,-0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,1.2032659912109376,1.407830810546875,0.8966400756835938,0.8798049926757814
resolution_max_b1_gaussian_conv,0.05,-0.7,6.119399785200134e-05,-0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,1.0729883422851563,1.2749483032226563,0.7663624267578125,0.7469224853515626
resolution_max_b1_gaussian_conv,0.05,-0.65,6.119399785200134e-05,-0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,0.9541470947265625,1.1543506469726563,0.6475211791992187,0.6263248291015626
resolution_max_b1_gaussian_conv,0.05,-0.6,6.119399785200134e-05,-0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,0.8465202331542969,1.046111572265625,0.5398943176269532,0.5180857543945312
resolution_max_b1_gaussian_conv,0.05,-0.55,6.119399785200134e-05,-0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,0.7499525451660156,0.9497623901367187,0.44332662963867187,0.421736572265625
resolution_max_b1_gaussian_conv,0.05,-0.5,6.119399785200134e-05,-0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,0.6642653503417969,0.8648281555175781,0.35763943481445315,0.3368023376464844
resolution_max_b1_gaussian_conv,0.05,-0.45,6.119399785200134e-05,-0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,0.58920947265625,0.7909627075195312,0.28258355712890626,0.26293688964843753
resolution_max_b1_gaussian_conv,0.05,-0.4,6.119399785200134e-05,-0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,0.524503662109375,0.7276993713378906,0.2178777465820313,0.19967355346679694
resolution_max_b1_gaussian_conv,0.05,-0.35,6.119399785200134e-05,-0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,0.4696610412597656,0.6742408447265625,0.16303512573242185,0.14621502685546883
resolution_max_b1_gaussian_conv,0.05,-0.3,6.119399785200134e-05,-0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,0.42410342407226564,0.6299912414550781,0.1174775085449219,0.10196542358398442
resolution_max_b1_gaussian_conv,0.05,-0.25,6.119399785200134e-05,-0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,0.3870617980957031,0.594159423828125,0.08043588256835937,0.06613360595703133
resolution_max_b1_gaussian_conv,0.05,-0.2,6.119399785200134e-05,-0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,0.3579205780029297,0.5662274475097656,0.05129466247558595,0.03820162963867191
resolution_max_b1_gaussian_conv,0.05,-0.15,6.119399785200134e-05,-0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,0.33609025573730467,0.5458391723632813,0.029464340209960915,0.017813354492187572
resolution_max_b1_gaussian_conv,0.05,-0.1,6.119399785200134e-05,-0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,0.3210765380859375,0.5325326080322266,0.014450622558593751,0.004506790161132868
resolution_max_b1_gaussian_conv,0.05,-0.05,6.119399785200134e-05,-7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,0.3125323944091797,0.5259714965820312,0.00590647888183593,-0.0020543212890624662
resolution_max_b1_gaussian_conv,0.05,0.0,6.119399785200134e-05,0.0,0.0012238799570400269,0.0014645035812604406,0.3100893096923828,0.5259335327148438,0.0034633941650390465,-0.002092285156249929
resolution_max_b1_gaussian_conv,0.05,0.05,6.119399785200134e-05,7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,0.3134906768798828,0.5322725982666016,0.0068647613525390505,0.004246780395507854
resolution_max_b1_gaussian_conv,0.05,0.1,6.119399785200134e-05,0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,0.32258676147460935,0.5447907409667969,0.0159608459472656,0.01676492309570321
resolution_max_b1_gaussian_conv,0.05,0.15,6.119399785200134e-05,0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,0.33753004455566404,0.563384033203125,0.030904129028320293,0.03535821533203132
resolution_max_b1_gaussian_conv,0.05,0.2,6.119399785200134e-05,0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,0.35857102966308596,0.5880188293457032,0.05194511413574221,0.05999301147460945
resolution_max_b1_gaussian_conv,0.05,0.25,6.119399785200134e-05,0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,0.3859939270019531,0.6187888488769532,0.07936801147460937,0.09076303100585947
resolution_max_b1_gaussian_conv,0.05,0.3,6.119399785200134e-05,0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,0.42004100036621095,0.6557763061523437,0.1134150848388672,0.12775048828125002
resolution_max_b1_gaussian_conv,0.05,0.35,6.119399785200134e-05,0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,0.4609201354980469,0.6990235290527343,0.15429421997070314,0.17099771118164064
resolution_max_b1_gaussian_conv,0.05,0.4,6.119399785200134e-05,0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,0.5089248504638672,0.7487401428222656,0.2022989349365234,0.22071432495117194
resolution_max_b1_gaussian_conv,0.05,0.45,6.119399785200134e-05,0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,0.5641126098632813,0.8052590026855468,0.2574866943359375,0.27723318481445314
resolution_max_b1_gaussian_conv,0.05,0.5,6.119399785200134e-05,0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,0.6264898986816406,0.8686155395507813,0.31986398315429687,0.3405897216796876
resolution_max_b1_gaussian_conv,0.05,0.55,6.119399785200134e-05,0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,0.696027099609375,0.9388290405273437,0.3894011840820313,0.41080322265625
resolution_max_b1_gaussian_conv,0.05,0.6,6.119399785200134e-05,0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,0.7727369689941406,1.015921875,0.4661110534667968,0.4878960571289064
resolution_max_b1_gaussian_conv,0.05,0.65,6.119399785200134e-05,0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,0.8564909973144531,1.0998230590820313,0.5498650817871094,0.5717972412109376
resolution_max_b1_gaussian_conv,0.05,0.7,6.119399785200134e-05,0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,0.9473157653808594,1.190481689453125,0.6406898498535156,0.6624558715820312
resolution_max_b1_gaussian_conv,0.05,0.75,6.119399785200134e-05,0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,1.0450386962890625,1.287795654296875,0.7384127807617188,0.7597698364257812
resolution_max_b1_gaussian_conv,0.05,0.8,6.119399785200134e-05,0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,1.1494752197265625,1.39164697265625,0.8428493041992188,0.8636211547851562
resolution_max_b1_gaussian_conv,0.05,0.85,6.119399785200134e-05,0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,1.2602538452148437,1.502065185546875,0.9536279296875,0.9740393676757813
resolution_max_b1_gaussian_conv,0.05,0.9,6.119399785200134e-05,0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,1.3772646484375,1.6190663452148437,1.0706387329101563,1.09104052734375
resolution_max_b1_gaussian_conv,0.05,0.95,6.119399785200134e-05,0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,1.500265625,1.7423522338867188,1.1936397094726563,1.214326416015625
resolution_max_b1_gaussian_conv,0.05,1.0,6.119399785200134e-05,0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,1.6289130859375,1.8716597900390626,1.3222871704101564,1.3436339721679689
resolution_max_b1_gaussian_conv,0.1,-1.0,0.00012238799570400268,-0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,2.118271240234375,2.3517188720703124,1.8116453247070314,1.8236930541992187
resolution_max_b1_gaussian_conv,0.1,-0.95,0.00012238799570400268,-0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,1.922162841796875,2.1509967041015625,1.6155369262695314,1.6229708862304688
resolution_max_b1_gaussian_conv,0.1,-0.9,0.00012238799570400268,-0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,1.7376368408203124,1.9620140380859374,1.4310109252929686,1.4339882202148437
resolution_max_b1_gaussian_conv,0.1,-0.85,0.00012238799570400268,-0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,1.5649705810546874,1.7850858154296876,1.2583446655273436,1.2570599975585939
resolution_max_b1_gaussian_conv,0.1,-0.8,0.00012238799570400268,-0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,1.40452490234375,1.6203038940429688,1.0978989868164062,1.0922780761718751
resolution_max_b1_gaussian_conv,0.1,-0.75,0.00012238799570400268,-0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,1.2561002197265625,1.467840087890625,0.9494743041992187,0.9398142700195313
resolution_max_b1_gaussian_conv,0.1,-0.7,0.00012238799570400268,-0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,1.1197473754882812,1.3278947143554687,0.8131214599609374,0.799868896484375
resolution_max_b1_gaussian_conv,0.1,-0.65,0.00012238799570400268,-0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,0.9952632751464844,1.200324462890625,0.6886373596191406,0.6722986450195314
resolution_max_b1_gaussian_conv,0.1,-0.6,0.00012238799570400268,-0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,0.8825580139160156,1.0853521118164062,0.5759320983886719,0.5573262939453125
resolution_max_b1_gaussian_conv,0.1,-0.55,0.00012238799570400268,-0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,0.78133740234375,0.982900390625,0.4747114868164063,0.4548745727539063
resolution_max_b1_gaussian_conv,0.1,-0.5,0.00012238799570400268,-0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,0.6914320678710938,0.8924878234863282,0.38480615234375004,0.36446200561523445
resolution_max_b1_gaussian_conv,0.1,-0.45,0.00012238799570400268,-0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,0.6126075439453125,0.8137779541015625,0.3059816284179687,0.2857521362304688
resolution_max_b1_gaussian_conv,0.1,-0.4,0.00012238799570400268,-0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,0.5444949035644531,0.7462071838378906,0.23786898803710932,0.21818136596679694
resolution_max_b1_gaussian_conv,0.1,-0.35,0.00012238799570400268,-0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,0.4867662811279297,0.6890330505371094,0.18014036560058594,0.1610072326660157
resolution_max_b1_gaussian_conv,0.1,-0.3,0.00012238799570400268,-0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,0.43873666381835935,0.6415827331542969,0.1321107482910156,0.11355691528320322
resolution_max_b1_gaussian_conv,0.1,-0.25,0.00012238799570400268,-0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,0.3996964874267578,0.6031858520507812,0.09307057189941403,0.07516003417968753
resolution_max_b1_gaussian_conv,0.1,-0.2,0.00012238799570400268,-0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,0.3689760284423828,0.5732060852050781,0.06235011291503906,0.04518026733398439
resolution_max_b1_gaussian_conv,0.1,-0.15,0.00012238799570400268,-0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,0.3460092620849609,0.5512220916748047,0.03938334655761716,0.02319627380371103
resolution_max_b1_gaussian_conv,0.1,-0.1,0.00012238799570400268,-0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,0.33025302124023437,0.5368417053222656,0.023627105712890617,0.0088158874511719
resolution_max_b1_gaussian_conv,0.1,-0.05,0.00012238799570400268,-7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,0.32130506896972655,0.5296123809814454,0.014679153442382797,0.0015865631103516575
resolution_max_b1_gaussian_conv,0.1,0.0,0.00012238799570400268,0.0,0.0012238799570400269,0.0014645035812604406,0.31873689270019534,0.5293474884033204,0.01211097717285159,0.0013216705322266487
resolution_max_b1_gaussian_conv,0.1,0.05,0.00012238799570400268,7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,0.3222535247802734,0.5358365020751953,0.015627609252929664,0.007810684204101581
resolution_max_b1_gaussian_conv,0.1,0.1,0.00012238799570400268,0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,0.3317266540527344,0.548931640625,0.02510073852539063,0.02090582275390629
resolution_max_b1_gaussian_conv,0.1,0.15,0.00012238799570400268,0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,0.3472062530517578,0.5684156799316407,0.040580337524414034,0.040389862060546955
resolution_max_b1_gaussian_conv,0.1,0.2,0.00012238799570400268,0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,0.36894580078125,0.5942399597167969,0.06231988525390625,0.06621414184570318
resolution_max_b1_gaussian_conv,0.1,0.25,0.00012238799570400268,0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,0.39725404357910155,0.6264349060058594,0.0906281280517578,0.09840908813476568
resolution_max_b1_gaussian_conv,0.1,0.3,0.00012238799570400268,0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,0.4323619995117188,0.6650194091796875,0.12573608398437502,0.1369935913085938
resolution_max_b1_gaussian_conv,0.1,0.35,0.00012238799570400268,0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,0.47454754638671875,0.7101675109863281,0.167921630859375,0.18214169311523443
resolution_max_b1_gaussian_conv,0.1,0.4,0.00012238799570400268,0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,0.5239872741699219,0.7619515991210938,0.2173613586425781,0.23392578125000008
resolution_max_b1_gaussian_conv,0.1,0.45,0.00012238799570400268,0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,0.5807846069335938,0.82064453125,0.27415869140625004,0.2926187133789063
resolution_max_b1_gaussian_conv,0.1,0.5,0.00012238799570400268,0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,0.6449592590332032,0.8864107055664062,0.3383333435058594,0.3583848876953125
resolution_max_b1_gaussian_conv,0.1,0.55,0.00012238799570400268,0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,0.7165236206054687,0.9592391357421876,0.40989770507812495,0.43121331787109385
resolution_max_b1_gaussian_conv,0.1,0.6,0.00012238799570400268,0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,0.7953580932617188,1.0390258178710938,0.48873217773437505,0.5110000000000001
resolution_max_b1_gaussian_conv,0.1,0.65,0.00012238799570400268,0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,0.8813333740234375,1.125733642578125,0.5747074584960937,0.5977078247070313
resolution_max_b1_gaussian_conv,0.1,0.7,0.00012238799570400268,0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,0.9744715270996094,1.2191846313476562,0.6678456115722656,0.6911588134765625
resolution_max_b1_gaussian_conv,0.1,0.75,0.00012238799570400268,0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,1.0746207885742187,1.319328857421875,0.767994873046875,0.7913030395507812
resolution_max_b1_gaussian_conv,0.1,0.8,0.00012238799570400268,0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,1.1814995727539062,1.426068115234375,0.8748736572265624,0.8980422973632813
resolution_max_b1_gaussian_conv,0.1,0.85,0.00012238799570400268,0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,1.294845703125,1.539319580078125,0.9882197875976563,1.0112937622070313
resolution_max_b1_gaussian_conv,0.1,0.9,0.00012238799570400268,0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,1.4143297119140625,1.6591751708984375,1.1077037963867187,1.1311493530273438
resolution_max_b1_gaussian_conv,0.1,0.95,0.00012238799570400268,0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,1.5398989868164064,1.78530078125,1.2332730712890627,1.2572749633789062
resolution_max_b1_gaussian_conv,0.1,1.0,0.00012238799570400268,0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,1.6712002563476562,1.9175352783203126,1.3645743408203126,1.3895094604492189
resolution_max_b1_gaussian_conv,0.15,-1.0,0.00018358199355600403,-0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,2.2139412841796875,2.455383544921875,1.9073153686523439,1.9273577270507813
resolution_max_b1_gaussian_conv,0.15,-0.95,0.00018358199355600403,-0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,2.0104884033203123,2.24759033203125,1.7038624877929687,1.719564514160156
resolution_max_b1_gaussian_conv,0.15,-0.9,0.00018358199355600403,-0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,1.818548583984375,2.0514373779296875,1.5119226684570313,1.5234115600585938
resolution_max_b1_gaussian_conv,0.15,-0.85,0.00018358199355600403,-0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,1.6384161987304688,1.8671602172851562,1.3317902832031252,1.3391343994140625
resolution_max_b1_gaussian_conv,0.15,-0.8,0.00018358199355600403,-0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,1.470731689453125,1.6950931396484374,1.1641057739257814,1.1670673217773437
resolution_max_b1_gaussian_conv,0.15,-0.75,0.00018358199355600403,-0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,1.315614013671875,1.5355823364257812,1.0089880981445312,1.0075565185546875
resolution_max_b1_gaussian_conv,0.15,-0.7,0.00018358199355600403,-0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,1.17289794921875,1.38864013671875,0.8662720336914062,0.8606143188476563
