objective,draw,trace_ordinary_cv,trace_relative_cv,trace_covariance_cv
gaussian_s0_test_centre_frozen,94,8558.351048052806,14299.2990917871,86.35369933722329
gaussian_s0_test_centre_frozen,95,10588.080527977465,16922.45370727918,72.02916289697617
gaussian_s0_test_centre_frozen,96,11819.906859671937,23133.1170153501,278.47991543589717
gaussian_s0_test_centre_frozen,97,10372.347530709863,16831.617239643154,78.99602109408637
gaussian_s0_test_centre_frozen,98,10153.428744357181,16656.10474961564,60.73390937444747
gaussian_s0_test_centre_frozen,99,9188.731171258296,15275.335290569576,84.55538165497211
gaussian_s0_test_centre_frozen,100,13712.45914550529,22982.099489786764,108.06328971362473
gaussian_s0_test_centre_frozen,101,9073.134639443277,15436.489909700367,108.73187375911722
gaussian_s0_test_centre_frozen,102,12281.128005568346,20302.90573254336,90.65435913929885
gaussian_s0_test_centre_frozen,103,11371.660817252276,19332.45385795305,116.50447289862207
gaussian_s0_test_centre_frozen,104,8730.706258526365,14932.339848271578,101.830473144793
gaussian_s0_test_centre_frozen,105,13262.453525467234,22724.229975284106,166.14706543462825
gaussian_s0_test_centre_frozen,106,10909.23756151713,18300.341869530894,104.75753639547231
gaussian_s0_test_centre_frozen,107,11136.64391289664,19548.46742083438,165.12703535164718
gaussian_s0_test_centre_frozen,108,10908.564947360144,17134.79891312579,59.98617365440912
gaussian_s0_test_centre_frozen,109,8414.84892040395,14493.691894284028,112.11817466786508
gaussian_s0_test_centre_frozen,110,17028.630023142396,29241.328557103294,197.44363027088806
gaussian_s0_test_centre_frozen,111,13526.781321537035,22507.574743629255,115.97129284403432
gaussian_s0_test_centre_frozen,112,15669.772418235141,26313.948120784335,162.5683869758887
gaussian_s0_test_centre_frozen,113,7625.1414165744245,12944.220489678239,76.60390068011854
gaussian_s0_test_centre_frozen,114,9427.643863810847,16790.95816986283,133.96458751803598
gaussian_s0_test_centre_frozen,115,12434.56605039156,21172.627901889613,132.16032933159704
gaussian_s0_test_centre_frozen,116,11812.143735642232,19507.87367607102,86.91593730731721
gaussian_s0_test_centre_frozen,117,12068.69106867177,20536.552093199512,155.58801795913806
gaussian_s0_test_centre_frozen,118,12654.94482668725,20404.5120751453,91.54485284260973
gaussian_s0_test_centre_frozen,119,27317.746721925858,44157.51139097142,211.9707307432351
gaussian_s0_test_centre_frozen,120,14194.834621582984,23511.3480035962,113.04768268163927
gaussian_s0_test_centre_frozen,121,7725.034031529836,13366.256421272356,113.91187838206427
gaussian_s0_test_centre_frozen,122,12425.92368169891,21547.60187456394,157.99185568947703
gaussian_s0_test_centre_frozen,123,17153.75612878922,29420.297948723128,207.9318351149129
gaussian_s0_test_centre_frozen,124,10911.602492365151,17841.393692011996,85.54753879967141
gaussian_s0_test_centre_frozen,125,14188.644052705116,23801.847365747075,106.87958280115609
gaussian_s0_test_centre_frozen,126,13455.25124289303,21993.851196691598,124.4531186467636
gaussian_s0_test_centre_frozen,127,11524.868247607752,18864.57511354834,82.56157878530176
gaussian_s0_train_centre_frozen,0,7950.443024375489,14035.332630623281,96.38249859335603
gaussian_s0_train_centre_frozen,1,14846.764005233561,23890.63620241168,81.90273780594731
gaussian_s0_train_centre_frozen,2,7737.044565401324,12638.779628680899,67.39963611727072
gaussian_s0_train_centre_frozen,3,12514.552799931073,20600.281119233492,117.97379934171457
gaussian_s0_train_centre_frozen,4,12218.004702298078,19669.005163273487,85.12378908218432
gaussian_s0_train_centre_frozen,5,22006.83467303606,37235.50182800292,197.8831367983553
gaussian_s0_train_centre_frozen,6,8257.824044875913,14179.69100324701,93.2196345059102
gaussian_s0_train_centre_frozen,7,7834.1865528454855,13384.652257570368,77.72047193013873
gaussian_s0_train_centre_frozen,8,10221.506664167582,16987.664778435013,107.04741713954328
gaussian_s0_train_centre_frozen,9,13948.237126907656,22474.81555558468,100.37669218412677
gaussian_s0_train_centre_frozen,10,11843.977071357474,20482.317511089386,130.59717215917703
gaussian_s0_train_centre_frozen,11,14978.910031540736,25617.91861102374,175.65121749569124
gaussian_s0_train_centre_frozen,12,7522.240654056988,12451.286815716234,57.084959207771455
gaussian_s0_train_centre_frozen,13,9292.600546917745,15705.349008938676,82.54460388980027
gaussian_s0_train_centre_frozen,14,7615.388793083076,12725.675574757908,82.72446041868474
gaussian_s0_train_centre_frozen,15,16164.588784416996,26167.29659853058,107.56503008277821
gaussian_s0_train_centre_frozen,16,10171.591721835332,17010.78597139713,88.9020955371244
gaussian_s0_train_centre_frozen,17,9039.58122116011,15602.106714336658,113.4428397567539
gaussian_s0_train_centre_frozen,18,9033.662787996202,15314.946881462545,98.66753744804225
gaussian_s0_train_centre_frozen,19,8775.50190143835,14748.592364212382,96.80095871314542
gaussian_s0_train_centre_frozen,20,8445.915956528841,13929.889547615594,66.988816398183
gaussian_s0_train_centre_frozen,21,15896.394482798532,27242.017239289402,177.09774043017114
gaussian_s0_train_centre_frozen,22,10535.56638790302,17879.005802039865,126.57845698629426
gaussian_s0_train_centre_frozen,23,9693.571876933585,17376.789898648327,152.9600413020311
gaussian_s0_train_centre_frozen,24,9714.450053102039,16101.733856492167,92.55121366815138
gaussian_s0_train_centre_frozen,25,11217.671430356453,19448.304261988673,158.69131109174523
gaussian_s0_train_centre_frozen,26,7390.90038115614,13532.914881443266,133.39001101286686
gaussian_s0_train_centre_frozen,27,10514.066577956004,17661.313048477998,121.55675861713084
gaussian_s0_train_centre_frozen,28,12777.319899391901,21276.86945687934,100.83639497699482
gaussian_s0_train_centre_frozen,29,11826.015307502246,19301.373947985616,75.24411558679203
gaussian_s0_train_centre_frozen,30,12733.986802015927,21575.709042521157,122.15474292553601
gaussian_s0_train_centre_frozen,31,10917.727630831378,18187.357335600773,103.87003972575144
gaussian_s0_train_centre_frozen,32,11469.747808389868,18544.20032180093,86.03728543588372
gaussian_s0_train_centre_frozen,33,10730.666820018323,19541.998561884015,198.49248238362293
gaussian_s0_train_centre_frozen,34,11277.398382395595,19920.157621817176,191.6254546700531
gaussian_s0_train_centre_frozen,35,8966.373508081979,15421.616093096745,118.96157285399728
gaussian_s0_train_centre_frozen,36,11322.370970067986,19392.08132355143,125.66633139102599
gaussian_s0_train_centre_frozen,37,10434.710392079665,17398.155184177598,92.47890528164115
gaussian_s0_train_centre_frozen,38,8285.831503230736,13588.426215214024,61.59064856554704
gaussian_s0_train_centre_frozen,39,9678.786188908678,16065.481477613108,62.963474709615106
gaussian_s0_train_centre_frozen,40,8785.092231379842,14530.302482510244,93.94306702995436
gaussian_s0_train_centre_frozen,41,9502.564976151105,15858.610538355259,79.35891091296523
gaussian_s0_train_centre_frozen,42,11139.55603981378,20574.5680100039,205.14425519749412
gaussian_s0_train_centre_frozen,43,12724.879480610853,20808.921443152823,138.68553913633548
gaussian_s0_train_centre_frozen,44,12040.93672430627,21125.23303459639,143.04204797464348
gaussian_s0_train_centre_frozen,45,8987.269077836247,14975.38096361028,65.56535788040406
gaussian_s0_train_centre_frozen,46,8839.972086383212,15012.004811478248,100.02321357174877
gaussian_s0_train_centre_frozen,47,8792.400907423811,16230.459812193358,171.13303585510764
gaussian_s0_train_centre_frozen,48,10401.24495847417,17497.62223095771,105.16021104413242
gaussian_s0_train_centre_frozen,49,9835.727267077162,16331.197319561581,91.25730509017956
gaussian_s0_train_centre_frozen,50,9456.911996637042,16414.399889972472,101.65441970930348
gaussian_s0_train_centre_frozen,51,11556.644096447317,18768.563960691372,97.42006807431693
gaussian_s0_train_centre_frozen,52,11568.180305320411,19963.611439089385,114.4806519030321
gaussian_s0_train_centre_frozen,53,19084.14581890693,31506.99936149586,152.60602107579555
gaussian_s0_train_centre_frozen,54,9000.54616596579,15080.825907360351,74.585343340649
gaussian_s0_train_centre_frozen,55,10080.41116268466,17064.71614463278,124.54029694075344
gaussian_s0_train_centre_frozen,56,12706.622181657222,21141.700090352202,109.34103717826025
gaussian_s0_train_centre_frozen,57,16379.091865131099,26400.175359614834,68.98501578698105
gaussian_s0_train_centre_frozen,58,10440.375254387614,17055.591564697173,70.32520471269247
gaussian_s0_train_centre_frozen,59,10565.422920197092,17746.310775357535,92.84273283914796
gaussian_s0_train_centre_frozen,60,9515.26914551376,16003.551982728099,69.84019648020337
gaussian_s0_train_centre_frozen,61,15921.15440814592,25776.370797288837,82.302606054606
gaussian_s0_train_centre_frozen,62,17976.15442134919,29044.00429157674,116.35534138334044
gaussian_s0_train_centre_frozen,63,8949.414021798311,14871.541388421207,67.38407439554072
gaussian_s0_train_centre_frozen,64,8603.85698072598,15058.148889247159,114.72376339002697
gaussian_s0_train_centre_frozen,65,10412.118560483968,17627.29989238613,123.93429754925572
gaussian_s0_train_centre_frozen,66,9959.478417355445,16450.319608511814,93.90628488799297
gaussian_s0_train_centre_frozen,67,9954.401641291677,17346.62849331191,130.5244305802318
gaussian_s0_train_centre_frozen,68,9985.193610024025,16979.589158469164,99.96285160073501
gaussian_s0_train_centre_frozen,69,8425.978363195685,15236.304169117451,129.7810141625069
gaussian_s0_train_centre_frozen,70,11077.827651232368,18416.930295167338,81.29826820497362
gaussian_s0_train_centre_frozen,71,13681.163767078822,22450.01038400424,95.82679629037573
gaussian_s0_train_centre_frozen,72,9413.809286638501,15904.535712504214,95.28557400917832
gaussian_s0_train_centre_frozen,73,6995.825503084504,11832.005607818632,79.65138021796426
gaussian_s0_train_centre_frozen,74,11243.708726335539,18526.060871756807,90.01685518415977
gaussian_s0_train_centre_frozen,75,10161.434242709594,16897.471936365047,60.621571786845585
gaussian_s0_train_centre_frozen,76,9775.75914455028,16468.685152320944,102.03299519771235
gaussian_s0_train_centre_frozen,77,9265.319484573969,15373.865871915008,84.7720968728455
gaussian_s0_train_centre_frozen,78,12745.81437631687,20638.61892241451,71.99037121395851
gaussian_s0_train_centre_frozen,79,9807.334048297942,15752.036086116186,69.0893561881136
gaussian_s0_train_centre_frozen,80,8028.255042650541,13311.897537936544,74.36456036933777
gaussian_s0_train_centre_frozen,81,9850.232835551833,17144.506570858382,169.068158472702
gaussian_s0_train_centre_frozen,82,18453.602240146105,30584.895637940233,176.93513829531133
gaussian_s0_train_centre_frozen,83,9534.97720316397,15583.999102077963,66.66256463062192
gaussian_s0_train_centre_frozen,84,7420.188771921176,13726.963313081247,124.6249889109968
gaussian_s0_train_centre_frozen,85,8808.821764266071,15281.63534470709,109.73672179699753
gaussian_s0_train_centre_frozen,86,8413.646860913428,13601.78906252325,68.73830258779174
gaussian_s0_train_centre_frozen,87,11505.765663873899,18670.718587664138,75.76691070628843
gaussian_s0_train_centre_frozen,88,7910.637788812932,13079.213230171197,73.11279382633629
gaussian_s0_train_centre_frozen,89,9277.79444895757,15424.672450339214,94.38667040803128
gaussian_s0_train_centre_frozen,90,9364.412961935745,15382.151331473415,87.67415361641287
gaussian_s0_train_centre_frozen,91,9498.357887708253,15427.12671004169,71.24623886608836
gaussian_s0_train_centre_frozen,92,9969.717490271998,16237.36248123223,69.68598945193592
gaussian_s0_train_centre_frozen,93,12607.260356702318,21341.222058757594,105.28839998780954
gaussian_s0_train_centre_frozen,94,7654.500999012515,12669.26864634168,73.14464440060914
gaussian_s0_train_centre_frozen,95,9526.680531843942,15414.066184111814,71.60520376087739
gaussian_s0_train_centre_frozen,96,10497.52611695506,21538.657406143655,298.90192708855955
gaussian_s0_train_centre_frozen,97,10002.460600918625,16105.775161546808,69.25677983527066
gaussian_s0_train_centre_frozen,98,9342.968378306705,15387.726825347247,57.16163444893635
gaussian_s0_train_centre_frozen,99,8667.924787536904,14416.89781009224,84.90031305057191
gaussian_s0_train_centre_frozen,100,12543.977297436913,20955.294001888626,96.66757310538158
gaussian_s0_train_centre_frozen,101,7169.156633185438,12384.982168316308,96.87728112363632
gaussian_s0_train_centre_frozen,102,9574.232621044637,15775.371599102826,62.56778263298473
gaussian_s0_train_centre_frozen,103,9978.813894280767,16975.15253383859,97.14071392102768
gaussian_s0_train_centre_frozen,104,7718.316962688621,12994.40891156394,80.23428735949074
gaussian_s0_train_centre_frozen,105,12950.675071724521,21845.95220547756,141.4103104895164
gaussian_s0_train_centre_frozen,106,9934.412368421532,16484.256556460594,91.46390029458479
gaussian_s0_train_centre_frozen,107,9742.101909436788,17255.415525456072,140.1538624631928
gaussian_s0_train_centre_frozen,108,9107.23941956,14490.887961293827,60.13524551231761
gaussian_s0_train_centre_frozen,109,8481.23125903442,14390.639749210317,105.38856437560713
gaussian_s0_train_centre_frozen,110,14903.482478191747,25417.498897240315,157.23696269645905
gaussian_s0_train_centre_frozen,111,12077.505668020938,19735.285306207858,89.32453102189554
gaussian_s0_train_centre_frozen,112,13005.035817396294,22009.08141787831,135.20564080426584
gaussian_s0_train_centre_frozen,113,7628.100855543483,12658.81668825349,59.289998346261484
gaussian_s0_train_centre_frozen,114,7731.585474746337,13439.410527172473,95.43528322673312
gaussian_s0_train_centre_frozen,115,12542.264387003866,21603.94117132249,155.062537119577
gaussian_s0_train_centre_frozen,116,9982.495689379139,16371.558563810417,64.59920238348151
gaussian_s0_train_centre_frozen,117,10903.39433795152,18879.64997817228,157.2152360744834
gaussian_s0_train_centre_frozen,118,11537.362065682746,18572.456199528802,81.60677471459337
gaussian_s0_train_centre_frozen,119,20721.539457123672,33555.254115457676,173.03477313548487
gaussian_s0_train_centre_frozen,120,13037.140989982285,22000.213794603485,127.99559141764354
gaussian_s0_train_centre_frozen,121,7500.826021855402,13191.565144515373,114.96848087245233
gaussian_s0_train_centre_frozen,122,9316.08172525728,16068.294155225944,115.6294997886732
gaussian_s0_train_centre_frozen,123,15182.79741915195,26021.586496590022,171.98110953015254
gaussian_s0_train_centre_frozen,124,9665.080775616216,15904.107031690419,80.96131942336761
gaussian_s0_train_centre_frozen,125,13143.457161365672,21876.24287941638,91.00966567821459
gaussian_s0_train_centre_frozen,126,11476.362374502893,18749.89255302639,103.08717025888262
gaussian_s0_train_centre_frozen,127,10432.547457167882,16801.01736342191,68.00005310012467
gaussian_s1_test_centre_frozen,0,9912.891848675758,16693.470029235275,78.26067142348612
gaussian_s1_test_centre_frozen,1,8709.698431771623,16348.103287597554,167.816373091115
gaussian_s1_test_centre_frozen,2,16318.185941398879,27780.004405528845,186.75829256163337
gaussian_s1_test_centre_frozen,3,15211.50863076228,26290.764920473066,155.36921203688604
gaussian_s1_test_centre_frozen,4,11331.504038737068,18629.653433117088,81.49949481762489
gaussian_s1_test_centre_frozen,5,11594.279665387883,20537.729545849455,124.30175351285772
gaussian_s1_test_centre_frozen,6,8905.74668484298,15162.786720990862,103.54935951205032
gaussian_s1_test_centre_frozen,7,10939.31984771622,19021.741861734274,153.66255575010126
gaussian_s1_test_centre_frozen,8,11040.668057094015,19839.69167168756,135.16776834479168
gaussian_s1_test_centre_frozen,9,10155.7950685597,16618.468504713976,76.52243247601808
gaussian_s1_test_centre_frozen,10,11742.580420367689,19314.737804314078,83.037798116949
gaussian_s1_test_centre_frozen,11,13021.758350514563,22350.127346345555,133.89323445516342
gaussian_s1_test_centre_frozen,12,10556.526338983298,17490.497303322376,76.89601886278402
gaussian_s1_test_centre_frozen,13,8631.191106381088,13882.271061363077,76.48106432274439
gaussian_s1_test_centre_frozen,14,10203.713569185587,16475.707381778593,65.20136021343208
gaussian_s1_test_centre_frozen,15,9806.543758292271,16665.523239754326,97.91001885168959
gaussian_s1_test_centre_frozen,16,7856.120705158467,12844.356151638607,62.57114315519415
gaussian_s1_test_centre_frozen,17,8427.208691511845,13459.040988967134,62.32927003081771
gaussian_s1_test_centre_frozen,18,8978.246373906095,15428.939658106914,100.25132020593762
gaussian_s1_test_centre_frozen,19,7673.258097033333,12528.838413220648,75.0867581869409
gaussian_s1_test_centre_frozen,20,10283.438931418174,17604.79439648915,102.81227158894583
gaussian_s1_test_centre_frozen,21,15011.548535795548,24655.8730480995,106.64645510462856
gaussian_s1_test_centre_frozen,22,11910.053208411126,19206.415544498712,88.43710716485913
gaussian_s1_test_centre_frozen,23,8671.027090895224,14924.117527397924,96.31303572940044
gaussian_s1_test_centre_frozen,24,8411.675745174321,14471.581670992577,128.32899783986514
gaussian_s1_test_centre_frozen,25,7535.474706715366,12743.349054519802,76.2458600317539
gaussian_s1_test_centre_frozen,26,15887.09170232044,26308.146266827178,106.95713263748885
gaussian_s1_test_centre_frozen,27,11164.920328100616,18184.730461212897,54.81565235573265
gaussian_s1_test_centre_frozen,28,13572.857190175066,23373.809643663146,140.2595384274078
gaussian_s1_test_centre_frozen,29,16269.885024207893,25940.3804341338,67.9061764831305
gaussian_s1_test_centre_frozen,30,9363.019864566857,15717.373765620869,112.98683621522915
gaussian_s1_test_centre_frozen,31,12860.258771998457,22308.28631094109,176.73937689611327
gaussian_s1_test_centre_frozen,32,12255.862172570167,20679.32828987169,133.10233584527327
gaussian_s1_test_centre_frozen,33,13590.422908021956,23000.075038020237,132.3524444677774
gaussian_s1_test_centre_frozen,34,12802.353727874102,21185.971070657422,119.96357854858275
gaussian_s1_test_centre_frozen,35,14826.732647483723,24471.555360353894,116.86464787510633
gaussian_s1_test_centre_frozen,36,9580.525945515685,15681.064652539284,83.71553294863367
gaussian_s1_test_centre_frozen,37,9983.659411970822,16442.963218302437,70.830746475983
gaussian_s1_test_centre_frozen,38,9374.526165897376,15595.242539180437,110.4800180109935
gaussian_s1_test_centre_frozen,39,13459.230066264558,22284.911391928912,132.62564037539798
gaussian_s1_test_centre_frozen,40,13620.816770035142,23552.49021795035,181.80201982330982
gaussian_s1_test_centre_frozen,41,17419.535153791785,28593.625250578465,84.41845862484908
gaussian_s1_test_centre_frozen,42,11873.857599979232,20982.974390891846,149.41103711094266
gaussian_s1_test_centre_frozen,43,15088.392741322468,25026.08120591779,117.06713906157883
gaussian_s1_test_centre_frozen,44,8669.107443187393,14682.290872335989,71.93908152954141
gaussian_s1_test_centre_frozen,45,11049.82965423524,18744.103169470498,124.3709010109028
gaussian_s1_test_centre_frozen,46,8287.490421409797,14244.79047829189,90.06965396732387
gaussian_s1_test_centre_frozen,47,7965.719227659397,13285.058037750889,73.06332194137673
gaussian_s1_test_centre_frozen,48,9519.029214234468,16109.58440789863,83.3986348578647
gaussian_s1_test_centre_frozen,49,12770.310627236919,21194.75375632502,104.23595728644904
gaussian_s1_test_centre_frozen,50,9114.388469096211,14932.861362863106,74.50474758676674
gaussian_s1_test_centre_frozen,51,14655.289376384466,23921.200476236387,116.15070168265026
gaussian_s1_test_centre_frozen,52,9243.871933141923,15483.023224880448,79.93843369721824
gaussian_s1_test_centre_frozen,53,10394.010996416782,17319.61279411877,86.29175183692624
gaussian_s1_test_centre_frozen,54,10230.446763242953,17337.740178365617,95.36079373060198
gaussian_s1_test_centre_frozen,55,8210.227414767125,14661.23911234307,130.33341905464968
gaussian_s1_test_centre_frozen,56,12266.300925053845,20093.283860154657,84.06509544188684
gaussian_s1_test_centre_frozen,57,10526.571705642134,17135.66888723323,80.25731239232829
gaussian_s1_test_centre_frozen,58,11183.517055068409,18308.182021845027,96.11476774710037
gaussian_s1_test_centre_frozen,59,8808.898270259153,15374.454680279496,115.10514009666713
gaussian_s1_test_centre_frozen,60,8391.78600357531,14658.020847970247,119.88837891169479
gaussian_s1_test_centre_frozen,61,11888.749818582284,20386.038908821425,141.0710488060118
gaussian_s1_test_centre_frozen,62,9356.527452437409,15475.698488708542,75.92010534706682
gaussian_s1_test_centre_frozen,63,16802.204617991167,27886.192026099096,99.12717985843597
gaussian_s1_test_centre_frozen,64,10584.23488885043,17785.58798185956,119.35066347860125
gaussian_s1_test_centre_frozen,65,14591.856172007447,24400.78104590803,120.94438409147654
gaussian_s1_test_centre_frozen,66,11693.274245516543,20083.309674718676,126.99984491289818
gaussian_s1_test_centre_frozen,67,9191.165812378356,15238.563034097806,88.16558651015087
gaussian_s1_test_centre_frozen,68,13153.531205386262,22242.17242485306,143.70034656922053
gaussian_s1_test_centre_frozen,69,11868.094464731888,19427.431688099474,78.71056966335084
gaussian_s1_test_centre_frozen,70,8663.377930867853,15182.6885221818,118.43630716791225
gaussian_s1_test_centre_frozen,71,16088.675426576794,28616.383330381897,243.32412794503696
gaussian_s1_test_centre_frozen,72,10071.094432825055,17558.56312291292,126.79954272715509
gaussian_s1_test_centre_frozen,73,12478.345529491602,19733.42303758308,88.2885519149654
gaussian_s1_test_centre_frozen,74,12290.36238897197,22999.660868870073,230.21305771636432
gaussian_s1_test_centre_frozen,75,8999.603662544596,15436.952771641509,101.07512796607045
gaussian_s1_test_centre_frozen,76,21141.26978373391,35193.331808968025,155.90822401118774
gaussian_s1_test_centre_frozen,77,8624.04588141676,14544.325395319853,96.45473290266771
gaussian_s1_test_centre_frozen,78,8605.075738674928,14487.520727779038,74.10218472394538
gaussian_s1_test_centre_frozen,79,15852.476429800527,26161.1335123942,125.52931843188075
gaussian_s1_test_centre_frozen,80,13673.872799855833,23503.395795477256,153.39710151071432
gaussian_s1_test_centre_frozen,81,10764.782180488233,17468.532537245672,78.23861494673177
gaussian_s1_test_centre_frozen,82,18187.692036363464,29917.313215824313,136.8115502801541
gaussian_s1_test_centre_frozen,83,11302.187591004496,19037.69699201589,116.11147083642551
gaussian_s1_test_centre_frozen,84,10550.39613523111,16967.9016563539,79.85978175199055
gaussian_s1_test_centre_frozen,85,10337.61664856663,17085.16864683913,103.78082982023668
gaussian_s1_test_centre_frozen,86,9213.341074309115,14919.421404498338,85.11725945901972
gaussian_s1_test_centre_frozen,87,10337.482847204887,18033.33588418101,126.00961267885367
gaussian_s1_test_centre_frozen,88,10985.962215319782,19770.33343582468,189.2362236507533
gaussian_s1_test_centre_frozen,89,9413.154187138181,15287.852667734523,78.31200605444258
gaussian_s1_test_centre_frozen,90,11429.981002045623,18664.43832899456,87.67771493394406
gaussian_s1_test_centre_frozen,91,11299.199373739077,19504.49840024249,154.62396262597628
gaussian_s1_test_centre_frozen,92,13170.90001807744,22254.488572382146,95.19283363775953
gaussian_s1_test_centre_frozen,93,8920.924335230357,14939.6767305199,89.65162973471485
gaussian_s1_test_centre_frozen,94,12751.853139790792,20488.269803015293,101.17639827985545
gaussian_s1_test_centre_frozen,95,9303.471638996738,16346.211393051612,122.71359089761278
gaussian_s1_test_centre_frozen,96,10045.007951025857,16831.451493489585,89.70501831900782
gaussian_s1_test_centre_frozen,97,14286.134248788101,23585.13830083743,104.43638670829601
gaussian_s1_test_centre_frozen,98,8485.260138274365,14221.172327435617,82.68715436598762
gaussian_s1_test_centre_frozen,99,8876.193155507677,14295.472035502491,57.211417929659106
gaussian_s1_test_centre_frozen,100,11964.2064850235,20795.373671952315,142.55691423556584
gaussian_s1_test_centre_frozen,101,9774.798338355533,16302.705082780914,89.8512256307099
gaussian_s1_test_centre_frozen,102,15436.66358010112,25388.365044209997,127.3727858617663
gaussian_s1_test_centre_frozen,103,13222.010570529135,21701.481995965783,105.3434878351022
gaussian_s1_test_centre_frozen,104,10959.274258812991,19196.172620775735,148.59871297182286
gaussian_s1_test_centre_frozen,105,9848.24247613005,16558.377685961626,85.72433220504502
gaussian_s1_test_centre_frozen,106,11155.676102001424,18005.122816932042,95.87566496999099
gaussian_s1_test_centre_frozen,107,11000.526392462172,18989.24709040443,124.57489255876297
gaussian_s1_test_centre_frozen,108,14927.327413003779,25266.41131393046,143.5503718761243
gaussian_s1_test_centre_frozen,109,10171.625801042173,18082.987956868215,135.61878064796363
gaussian_s1_test_centre_frozen,110,13172.444165636916,20532.93278034875,66.32258590904226
gaussian_s1_test_centre_frozen,111,11918.75131362134,19534.173753186933,116.33359727260765
gaussian_s1_test_centre_frozen,112,11727.342152421137,19679.91023742678,95.08713482908215
gaussian_s1_test_centre_frozen,113,10032.045965161178,17095.975729298665,107.7022271250656
gaussian_s1_test_centre_frozen,114,12725.146800995704,20644.143279269265,119.08629148407762
gaussian_s1_test_centre_frozen,115,11388.535689947552,18567.62074281803,97.30267353904158
gaussian_s1_test_centre_frozen,116,8396.185938617487,14415.941065806273,129.07513018557515
gaussian_s1_test_centre_frozen,117,9315.49431921353,14777.420842728638,68.87248251051354
gaussian_s1_test_centre_frozen,118,9720.867331199479,16348.45164302515,102.80929445711703
gaussian_s1_test_centre_frozen,119,9324.039563885019,16145.860301736087,101.67006000211978
gaussian_s1_test_centre_frozen,120,12083.530579852128,20106.038230702252,110.47122034110689
gaussian_s1_test_centre_frozen,121,10674.874855763763,17667.4234635231,71.44618381062908
gaussian_s1_test_centre_frozen,122,24173.53627373058,40642.654717581696,204.07207972471448
gaussian_s1_test_centre_frozen,123,10969.287759221635,17757.908785484437,73.889809413259
gaussian_s1_test_centre_frozen,124,16253.220917921388,26897.095335316222,117.47751111823428
gaussian_s1_test_centre_frozen,125,11916.49030939113,19392.430768127888,84.10436451539009
gaussian_s1_test_centre_frozen,126,10926.255023090633,18831.177378559583,112.48666766953514
gaussian_s1_test_centre_frozen,127,8838.370884091835,14849.083773405171,90.51037511973138
gaussian_s1_train_centre_frozen,0,8045.976651651855,13348.947399559882,57.48657648720202
gaussian_s1_train_centre_frozen,1,7990.732925431981,14859.332911113805,147.82725337471942
gaussian_s1_train_centre_frozen,2,14633.512764611001,24980.23454068773,186.94438354671513
gaussian_s1_train_centre_frozen,3,11457.999768967034,19879.376395901352,119.06335304730027
gaussian_s1_train_centre_frozen,4,9569.694412979576,15590.864680697685,59.65601235798053
gaussian_s1_train_centre_frozen,5,8682.572267620559,15565.88419767709,104.25199244842995
gaussian_s1_train_centre_frozen,6,7977.024262534815,13588.527724510335,90.36261556237754
gaussian_s1_train_centre_frozen,7,8622.833758959088,14935.339844332451,123.77200776808174
gaussian_s1_train_centre_frozen,8,8692.822611406262,15809.122147409711,113.81211143052221
gaussian_s1_train_centre_frozen,9,7888.389210989857,12842.929714910028,53.56316501256871
gaussian_s1_train_centre_frozen,10,9734.668455884615,15991.144596089856,61.988054858263204
gaussian_s1_train_centre_frozen,11,10638.218629904371,18067.96066161453,100.31403106658536
gaussian_s1_train_centre_frozen,12,7809.299859174033,12846.564853363174,52.14686345564011
gaussian_s1_train_centre_frozen,13,6827.721029856631,10988.066920193287,57.75123189840187
gaussian_s1_train_centre_frozen,14,8763.66116201339,14136.772729384465,55.93178631551389
gaussian_s1_train_centre_frozen,15,8520.055912147393,14324.382549087362,80.08631565822657
gaussian_s1_train_centre_frozen,16,6647.9441064092725,10946.326780028827,59.0650310282318
gaussian_s1_train_centre_frozen,17,7687.484947597839,12141.04258145531,46.214922094210074
gaussian_s1_train_centre_frozen,18,7649.631734639022,13017.175990821846,79.52896647496921
gaussian_s1_train_centre_frozen,19,6115.747199714786,9888.653847796308,52.56805812918057
gaussian_s1_train_centre_frozen,20,8407.637615752103,14305.06701665482,82.56220110066388
gaussian_s1_train_centre_frozen,21,12043.607564591643,19704.531956628107,86.39889823103879
gaussian_s1_train_centre_frozen,22,9431.920691135972,15275.078818730808,69.84950924655003
gaussian_s1_train_centre_frozen,23,7935.258663062365,13689.774918213083,90.73314722889447
gaussian_s1_train_centre_frozen,24,7327.520716902876,12551.482609241459,112.17458141682098
gaussian_s1_train_centre_frozen,25,6319.938339293991,10704.64477907828,67.1936069230148
gaussian_s1_train_centre_frozen,26,13530.971188796733,22349.04208852438,91.20143420243033
gaussian_s1_train_centre_frozen,27,9220.016796348815,15010.207803315445,49.10508671351869
gaussian_s1_train_centre_frozen,28,10740.354977425595,18467.461038927024,101.65155400695917
gaussian_s1_train_centre_frozen,29,13583.150693751266,22028.265307916536,76.35027709114962
gaussian_s1_train_centre_frozen,30,8098.387722716575,13841.51305508556,109.18991656650452
gaussian_s1_train_centre_frozen,31,10921.585127087597,18590.653663433714,130.1095359156285
gaussian_s1_train_centre_frozen,32,8733.47613805887,15083.074923554997,106.35678804849282
gaussian_s1_train_centre_frozen,33,11041.286835423858,18829.04190543007,112.1831129578827
