method,seed,split,amplitude,S_centre_frozen,S_pointwise,S_saved,ratio_pointwise_over_centre_frozen,ratio_saved_over_centre_frozen,delta_vs_plain_centre_frozen,relchange_vs_plain_centre_frozen,delta_vs_plain_pointwise,relchange_vs_plain_pointwise,delta_vs_plain_saved,relchange_vs_plain_saved,delta_sign_differs_cf_vs_pw
resolution_max_b1,1,test_probe,0.25,4.032879025268555,0.6317660263061524,4.08951100769043,0.15665385010255353,1.0140425691093238,-1.3871029479980477,-0.2559239043302659,-0.1647456878662108,-0.20683397988364077,-1.343174569702147,-0.24723951912321143,False
resolution_max_b1,1,test_probe,0.35,8.284330133056638,1.2431722732543946,8.397582196044922,0.15006310145630397,1.0136706361491292,-1.947183190917972,-0.19031233496567002,-0.2572688674926753,-0.1714621523671239,-1.8699847351074208,-0.1821254000725126,False
resolution_max_b1,1,test_probe,0.5,18.59746798095703,2.208273840332031,18.90386004638672,0.11874056417751082,1.016474934423515,-2.6231316894531282,-0.12361251473542488,-0.29063825988769576,-0.1163059156271004,-2.459927764892573,-0.11514473868692057,False
resolution_max_b1,1,train_probe,0.005,0.001070877456665,0.0003169334411621,0.0010952739715576,0.2959567774907839,1.0227817989264405,-0.0008149354934692001,-0.43214015123356053,-0.00038979053497310005,-0.5515456502618089,-0.0008046016693115002,-0.4235022819406402,False
resolution_max_b1,1,train_probe,0.01,0.0043290775299072,0.0012995357513427,0.0043737953186035,0.30018768256399353,1.0103296345208348,-0.0030309343338011992,-0.4118110663308142,-0.0013750349044800003,-0.5141142566140352,-0.0030236385345459,-0.40874154396914403,False
resolution_max_b1,1,train_probe,0.02,0.0174015617370605,0.0053538223266601,0.017549743270874,0.3076633239910843,1.0085154158030492,-0.0116379899978638,-0.40076341756568573,-0.0047628322601318005,-0.4707912303687879,-0.011521091079711901,-0.39631098787089686,False
resolution_max_b1,1,train_probe,0.025,0.0271993625640869,0.0083782321929931,0.0273951663970947,0.3080304611276232,1.0071988390369977,-0.0180803812026977,-0.3993039646121129,-0.007159192466735799,-0.46077085640141824,-0.017907736968994097,-0.39528894703024314,False
resolution_max_b1,1,train_probe,0.05,0.1104597293853759,0.0331893230438232,0.1112781921386718,0.300465366233436,1.0074096031001525,-0.07460568428039549,-0.4031314268971594,-0.0247502101898193,-0.42717310286248783,-0.07377216758728031,-0.39865995233152873,False
resolution_max_b1,1,train_probe,0.1,0.4955130676269531,0.1275095954895019,0.500111173248291,0.25732842142822654,1.0092794840777026,-0.3236518791198731,-0.395099766420916,-0.08309169654846191,-0.3945450464448408,-0.3194245635986327,-0.3897628245323195,False
resolution_max_b1,1,train_probe,0.2,2.538777780151367,0.4964131401062012,2.5700424530029298,0.19553233212739243,1.0123148520898504,-1.2163138931274418,-0.32391057235239235,-0.2540256408691405,-0.3385028163642937,-1.1945338333129896,-0.31730897250112083,False
resolution_max_b1,1,train_probe,0.25,4.203210015869141,0.7698377937316895,4.258087414550782,0.18315472955792864,1.0130560686890382,-1.6415220932006838,-0.28085497548354327,-0.34117894058227527,-0.30708713023386447,-1.6032858581542975,-0.2735341674314432,False
resolution_max_b1,1,train_probe,0.35,8.522473541259767,1.437902848815918,8.636901065063475,0.1687189572199448,1.0134265625172938,-2.230388423156736,-0.20742277084347993,-0.4725666564941404,-0.2473562939270499,-2.156047872924807,-0.1997644837673694,False
resolution_max_b1,1,train_probe,0.5,18.968414990234372,2.44775352935791,19.283840145874024,0.12904365128125372,1.0166289674599613,-2.8874299331665085,-0.1321124826464595,-0.5223692169189458,-0.1758746225467457,-2.7189647735595734,-0.12357355271364037,False
resolution_max_b1,2,test_probe,0.005,0.0009900413513183,0.0003223678588867,0.0008961708068847,0.3256104994578738,0.9051852285678716,-0.00042720870971679997,-0.30143495594897673,6.161422729490001e-05,0.23629288274440896,-0.0005003623962402001,-0.3582889365756453,True
resolution_max_b1,2,test_probe,0.01,0.0037340263366699,0.0011538375854492,0.0034102485656738,0.30900627939282876,0.9132899069788423,-0.0017963500976563,-0.3248151584233272,0.00013692398071289994,0.1346466209864566,-0.0022805427551269,-0.4007426430821971,True
resolution_max_b1,2,test_probe,0.02,0.0141341918945312,0.004143138885498,0.0134423248291015,0.2931288124863412,0.95105011516807,-0.0084886138916016,-0.37522374420969934,-0.0001051498413086006,-0.024751105226230887,-0.0092751899719238,-0.4082836548434949,False
resolution_max_b1,2,test_probe,0.025,0.02191987991333,0.0062697048187255,0.0210956604003906,0.28602824666538174,0.9623985388515668,-0.0136913490295411,-0.38446718734434265,-0.0005978092193604,-0.0870488529102476,-0.014581481170654196,-0.408706542300137,False
resolution_max_b1,2,test_probe,0.05,0.0901541664123535,0.024206492614746,0.0879634864807129,0.26850109737611716,0.9757007355420411,-0.056482579803466784,-0.38518707800796126,-0.0043144393920898985,-0.15127273509350303,-0.059130233001708915,-0.4019901951610869,False
resolution_max_b1,2,test_probe,0.1,0.415407974243164,0.0968177574157714,0.407684772491455,0.23306668003223735,0.9814081523933671,-0.24156327209472672,-0.36769230531968655,-0.014260950469970807,-0.12838599531280026,-0.253713478088379,-0.3836016770016457,False
resolution_max_b1,2,test_probe,0.2,2.1835904968261715,0.3996313453674316,2.163459242248535,0.1830157009513881,0.990780663953751,-0.9480510208129886,-0.3027329327041534,-0.0737333526611329,-0.1557643672378027,-0.9999283920288087,-0.31609417106962806,False
resolution_max_b1,2,test_probe,0.25,3.702767404174805,0.6372648178100586,3.6792689361572255,0.17210500910523135,0.9936538093127089,-1.200839370727539,-0.2448890022898408,-0.12036696319580065,-0.1588726426391421,-1.277933551025391,-0.25779329255353733,False
resolution_max_b1,2,test_probe,0.35,7.94491785888672,1.2535870178222654,7.940877246093751,0.1577847675819677,0.9994914217031898,-1.1052898620605482,-0.12212867330130844,-0.21583564147949263,-0.14688465576136797,-1.2174289367675764,-0.1329316701647133,False
resolution_max_b1,2,test_probe,0.5,19.318569598388677,2.280008969116211,19.421212341308596,0.11802162460860362,1.005313164745307,-0.3341936828613221,-0.01700492078791609,-0.2803050140380865,-0.10948071833469103,-0.468058300781248,-0.023533205877883677,False
resolution_max_b1,2,train_probe,0.005,0.0009000942230224,0.0002746356964111,0.0009273006439208,0.30511883021414005,1.0302261921058047,-0.0009250114440918001,-0.5068262406715328,-0.00047860794067380006,-0.6353959291658178,-0.000909232711792,-0.4950809681532336,False
resolution_max_b1,2,train_probe,0.01,0.0038314723968505,0.0012440063476562,0.0038599502563476,0.3246810152354961,1.0074326150752146,-0.003089455986023,-0.44639328932635025,-0.0014873468399047999,-0.5445457755805455,-0.0031675020217896,-0.4507326263379799,False
resolution_max_b1,2,train_probe,0.02,0.0159144969940185,0.0053786483764648,0.0157522499084472,0.33797162288486887,0.9898050761119072,-0.0110876695632935,-0.410621478826892,-0.0046592414855957005,-0.46416543213986683,-0.011635047531127901,-0.4248337228891765,False
resolution_max_b1,2,train_probe,0.025,0.0250234951019287,0.0084948451995849,0.0247328659057617,0.33947476821214134,0.9883857472753836,-0.0170855319976806,-0.40574511392211965,-0.0068617734909058,-0.4468284085971885,-0.017858406829834,-0.41929732742897863,False
resolution_max_b1,2,train_probe,0.05,0.1033986133575439,0.0338915615081787,0.1021129264831542,0.32777578352027287,0.9875657242138839,-0.06818359336853029,-0.39738149234426934,-0.022655491256713796,-0.4006484891601559,-0.0708430004119874,-0.4096014613881232,False
resolution_max_b1,2,train_probe,0.1,0.462617594909668,0.130527819442749,0.4567653533935547,0.28215057291159934,0.9873497212805837,-0.28621852722167956,-0.38221784281324533,-0.0739536334991455,-0.36166426067091856,-0.29671543426513675,-0.39379296609158093,False
resolution_max_b1,2,train_probe,0.2,2.3254318817138677,0.5005344985961915,2.308367546081543,0.2152436725978369,0.9926618639029977,-1.044252255249023,-0.30989618397592944,-0.20848814773559554,-0.2940500544153755,-1.092635667419434,-0.32126863717211246,False
resolution_max_b1,2,train_probe,0.25,3.8910261566162103,0.7695142700195313,3.8726375,0.19776640892302078,0.9952740855815265,-1.3315855102539067,-0.2549654454879121,-0.27577287445068344,-0.2638249938398066,-1.4043806427001946,-0.26613147893813904,False
resolution_max_b1,2,train_probe,0.35,8.225748394775392,1.4317955749511715,8.228581484985352,0.17406265135225635,1.0003444173191292,-1.2550671691894522,-0.13237966298593276,-0.41051188201904343,-0.22282484960146381,-1.3620687835693346,-0.14202048301513123,False
resolution_max_b1,2,train_probe,0.5,19.80250821228028,2.513661715698242,19.91486713256836,0.12693653191566034,1.0056739741796143,-0.45100574645995906,-0.022268024569895992,-0.5144779113769533,-0.1698990055732254,-0.5776448364257831,-0.02818809315811449,False
resolution_max_b1,3,test_probe,0.005,0.0008254600524902,0.0001871643066406,0.0008255798339843,0.2267393874191411,1.0001451087714526,-0.0004939674377441,-0.37438013183762203,-9.196624755859997e-05,-0.32947395466054485,-0.0006509689331054999,-0.4408719492472473,False
resolution_max_b1,3,test_probe,0.01,0.0034273345947265,0.0008645874023437,0.0033783554077148,0.252262327604082,0.9857092484967582,-0.002068766784668,-0.3764062272257274,-0.00026570053100590007,-0.23507331465399128,-0.0023916343688965003,-0.41449542572692405,False
resolution_max_b1,3,test_probe,0.02,0.014248526763916,0.0037540367126464,0.014153490447998,0.2634684114959445,0.9933300952798377,-0.007945811462402298,-0.3580107404590268,-0.0009713157653809005,-0.20555414011917203,-0.008543376159668001,-0.37641214125928846,False
resolution_max_b1,3,test_probe,0.025,0.0225742012023925,0.0060138008117675,0.0224402626037597,0.26640148893198196,0.9940667402832131,-0.0123914932250977,-0.3543900222200491,-0.0014266242980958002,-0.19173962200151906,-0.013174148559570397,-0.3699106100379664,False
resolution_max_b1,3,test_probe,0.05,0.0943103507995605,0.0247116310119628,0.0941616142272949,0.262024590116125,0.9984229029899198,-0.0487225524902344,-0.34063877170638857,-0.004763591003418,-0.16161340535220586,-0.051731226348876905,-0.3545837214806139,False
resolution_max_b1,3,test_probe,0.1,0.4154841651916503,0.1007669883728027,0.4160451736450195,0.24252907045524086,1.0013502523089186,-0.19567735977172884,-0.3201729032001055,-0.012699559020996107,-0.11192337576749221,-0.20754640350341802,-0.3328242572686552,False
resolution_max_b1,3,test_probe,0.2,2.0936232604980467,0.4103721878051758,2.116509414672852,0.19601052182977438,1.0109313622018896,-0.7712891448974615,-0.26921910193306003,-0.038204055023193295,-0.085167361477524,-0.8083436935424797,-0.27637069747947435,False
resolution_max_b1,3,test_probe,0.25,3.514136303710938,0.6506780464172364,3.5637530426025386,0.18516016175300842,1.0141191845174604,-1.100506713867187,-0.2384814404223968,-0.05294516067504873,-0.07524646734414006,-1.1440566253662112,-0.24301250603867985,False
resolution_max_b1,3,test_probe,0.35,7.400735949707029,1.251867558288574,7.524925708007812,0.16915446879821885,1.016780730882001,-1.736101922607423,-0.19001124315316884,-0.09085367889404306,-0.06766384293189405,-1.7944583068847635,-0.1925511711951327,False
resolution_max_b1,3,test_probe,0.5,16.439582263183596,2.177330111694336,16.72405718383789,0.13244436974353427,1.0173042669880594,-4.350305993652341,-0.20925105223795104,-0.15506841430664053,-0.06648452765596355,-4.508950842285159,-0.2123557263642429,False
resolution_max_b1,3,train_probe,0.005,0.0010918697357177,0.0004070156097412,0.0011966453552245,0.37276938486958194,1.095959816523287,-0.0004712537765503,-0.3014821112034446,-0.00018765029907220004,-0.3155558378092307,-0.00029505596160889994,-0.19779828460247523,False
resolution_max_b1,3,train_probe,0.01,0.0044351200103759,0.0016979743957519,0.0046920539855956,0.3828474521049066,1.0579316849642415,-0.0017014038085938002,-0.27725856833379975,-0.0006157545089721999,-0.2661307933332083,-0.0013716499328614,-0.22620661419273863,False
resolution_max_b1,3,train_probe,0.02,0.0176892051696777,0.0067839710235595,0.0182138645172119,0.3835090926068503,1.0296598599259597,-0.006819091987609903,-0.27823605792955836,-0.002080703163147001,-0.23471851523513762,-0.006507407951354897,-0.26323110833510266,False
resolution_max_b1,3,train_probe,0.025,0.0276139675140381,0.0105246116638183,0.0282621326446533,0.38113362951078683,1.0234723652182791,-0.0109642421722412,-0.2842081646972004,-0.0031478860855102993,-0.23023489513208215,-0.010762452316284102,-0.275786464534012,False
resolution_max_b1,3,train_probe,0.05,0.1101860805511474,0.0399029029846191,0.1112971031188964,0.36214105071190483,1.0100831480908632,-0.05180594272613531,-0.319805516827571,-0.0118008108139038,-0.22823913307057128,-0.05271373748779301,-0.3214039833757367,False
resolution_max_b1,3,train_probe,0.1,0.4613518112182618,0.1422277442932129,0.4641763435363768,0.3082847857855837,1.006122295934325,-0.2539831428527832,-0.3550548472534984,-0.047007748794555604,-0.24840873150975512,-0.26221322746276876,-0.36098154204237215,False
resolution_max_b1,3,train_probe,0.2,2.2289381896972658,0.5117033645629884,2.253583734130859,0.22957270279104863,1.011057078454446,-0.9760318191528321,-0.30453695867906727,-0.1664419540405272,-0.24543700218011702,-1.014753118896485,-0.3104799671908222,False
resolution_max_b1,3,train_probe,0.25,3.7103368103027337,0.7808683212280274,3.762552239990234,0.21045753017886126,1.0140729622018438,-1.312726359558106,-0.26133980703939147,-0.22754645004272467,-0.22564767645755765,-1.3592066116333021,-0.26537887686813877,False
resolution_max_b1,3,train_probe,0.35,7.68857060241699,1.4371555450439453,7.816122970581053,0.18692103114617414,1.0165898675787624,-1.9368927963256857,-0.20122592711522772,-0.3335913818359375,-0.18839020798061587,-1.9978949920654303,-0.20357564044305773,False
resolution_max_b1,3,train_probe,0.5,16.831794537353513,2.4239359588623044,17.118368206787107,0.14400935999325853,1.0170257347662854,-4.605659193420411,-0.21484170887370307,-0.4252093368530274,-0.14924101536431844,-4.7682905090332035,-0.2178628803484995,False
resolution_max_b1,4,test_probe,0.005,0.0009280555725097,0.0002805358886718,0.0008931449890136,0.3022835021755853,0.9623830894073586,-0.00024082717895510008,-0.2060319383217046,0.00011266784667959999,0.6711691239291104,-0.0002588417053223,-0.22469157551469612,True
resolution_max_b1,4,test_probe,0.01,0.0034949127197265,0.0010197547912597,0.0034468681335448,0.2917826203509605,0.9862529939845079,-0.0013144508361817003,-0.2733107657388316,0.00011155090332030005,0.12282583767990134,-0.0010466560363771,-0.2329254270808321,True
resolution_max_b1,4,test_probe,0.02,0.0134387825012206,0.0034914146423339,0.013469172668457,0.25980140998760765,1.0022613780105185,-0.0060992233276368005,-0.31217225447994906,-4.224548339849983e-05,-0.011955163172277038,-0.005390201568603599,-0.28581020244093264,False
resolution_max_b1,4,test_probe,0.025,0.0210421394348144,0.0052635467529296,0.0210403434753417,0.25014313631155854,0.999914649388278,-0.0098456321716309,-0.3187550172630915,-0.00021235122680670054,-0.03877925184006562,-0.0089951477050782,-0.29948395553265084,False
resolution_max_b1,4,test_probe,0.05,0.0890045173645019,0.0205608528137207,0.088195832824707,0.23100909282522644,0.9909141180274808,-0.041056715393066406,-0.3156721993370257,-0.0018591674804687014,-0.08292443343374413,-0.03880161285400399,-0.3055306557280501,False
resolution_max_b1,4,test_probe,0.1,0.4151379615783691,0.090244773864746,0.4109972976684569,0.21738501948034866,0.9900258123969939,-0.16782654342651387,-0.2878846687674546,-0.005041585540771609,-0.05290983486225704,-0.16017251205444366,-0.2804288835436704,False
resolution_max_b1,4,test_probe,0.2,2.114297505187989,0.3952713012695312,2.1076355224609373,0.18695159990475718,0.9968490797956746,-0.6521782196044921,-0.23574333718522447,-0.02544284439086908,-0.060475371825045546,-0.6419954208374028,-0.23348421445508336,False
resolution_max_b1,4,test_probe,0.25,3.523783355712891,0.6361116653442382,3.5122147125244134,0.18051951585302484,0.9967169822827723,-0.9389515960693355,-0.2103982437259372,-0.04321841430664053,-0.06361916776723818,-0.9411499084472656,-0.21133457251966858,False
resolution_max_b1,4,test_probe,0.35,7.499364297485352,1.2666701904296875,7.458142129516601,0.1689036750560872,0.9945032450307056,-1.4098865264892577,-0.15824972877576668,-0.07557590789794943,-0.05630555230677352,-1.4550965545654329,-0.16325116000360895,False
resolution_max_b1,4,test_probe,0.5,17.377479492187497,2.2790189834594727,17.232682580566408,0.13114784480016597,0.9916675538770633,-1.8646055358886713,-0.09690246837429631,-0.11799800262451177,-0.049227019795669257,-1.9883623413085907,-0.10344715125480428,False
resolution_max_b1,4,train_probe,0.005,0.0011372058868408,0.0004373764038085,0.0010079311370849,0.3846061727868361,0.8863224757699504,-0.0003646036148071,-0.24277620724001883,-0.00011399250030520004,-0.20674452159836199,-0.00045537109374999994,-0.311194149885348,False
resolution_max_b1,4,train_probe,0.01,0.0044047187805175,0.0015972003936767,0.0041100490570068,0.36261120704033883,0.9331013537540573,-0.0016402259826660001,-0.27133845666477097,-0.0006179618835449,-0.2789691256028375,-0.0017658273696899004,-0.3005215292933948,False
resolution_max_b1,4,train_probe,0.02,0.017611273574829,0.0061437316894531,0.0168968101501464,0.34885220897562225,0.9594314731613873,-0.0067197174072266,-0.2761793554640858,-0.0025629528045654007,-0.2943661052983086,-0.007164094543457098,-0.297748344656452,False
resolution_max_b1,4,train_probe,0.025,0.027547151184082,0.0095130943298339,0.0265444458007812,0.3453385893250188,0.963600396403959,-0.010773826980590803,-0.28114697214391404,-0.003934697341919001,-0.2925905931591606,-0.0113673986434937,-0.29983765786447514,False
resolution_max_b1,4,train_probe,0.05,0.1114117496490478,0.036478611755371,0.1090100326538086,0.3274215858765375,0.978442875165279,-0.0493686483383179,-0.30705638844231087,-0.014987348175048897,-0.29120895044629974,-0.0497220113754272,-0.3132449511345626,False
resolution_max_b1,4,train_probe,0.1,0.4851343719482422,0.1344110473632812,0.4798438240051269,0.27705941927697747,0.9890946751064676,-0.22440680999755852,-0.31627031060009725,-0.057567713165283224,-0.2998650111438643,-0.21810124664306646,-0.3124905609556239,False
resolution_max_b1,4,train_probe,0.2,2.298009310913085,0.5068849609375,2.289517137145996,0.22057567762251393,0.9963045520630572,-0.826777436828614,-0.2645868353820083,-0.1798796363830566,-0.26192328067705467,-0.8138448944091801,-0.26224619819858436,False
resolution_max_b1,4,train_probe,0.25,3.7495167327880856,0.7788164962768553,3.735518846130371,0.20771116700624478,0.9962667491158771,-1.1689136840820322,-0.23765990062046657,-0.24232258758544956,-0.2373061529178776,-1.168750779724121,-0.23831291280615194,False
resolution_max_b1,4,train_probe,0.35,7.778207467651367,1.4529082122802732,7.735743322753906,0.18679216494581102,0.9945406258351858,-1.7032440460205098,-0.17963958825971948,-0.34070927581787114,-0.18995648630697784,-1.746894436645511,-0.18422030672994416,False
resolution_max_b1,4,train_probe,0.5,17.72875486145019,2.492992886352539,17.58172359619141,0.14061861116785812,0.9917066220155997,-2.193629885864265,-0.1101088004115555,-0.4366389556884771,-0.1490422617008011,-2.3171068878173813,-0.11644437544605789,False
gaussian_postrelu,0,test_probe,0.005,0.0010864807128906,0.000339492034912,0.0007735050201415,0.31246945379156876,0.7119362644584615,5.057983398440002e-05,0.04882690517437044,0.0001767936706542,1.0866345919376645,-0.00025467567443849995,-0.24769544476083755,False
gaussian_postrelu,0,test_probe,0.01,0.0041089622497558,0.0011923984527587,0.0036172382354736,0.2901945504195288,0.8803289043817757,-0.0002553276062012,-0.05850381496836026,0.0005596073150634,0.8843475860005813,-0.0006851924896240005,-0.15925706499515035,True
gaussian_postrelu,0,test_probe,0.02,0.0166953479766845,0.0048908836364745,0.0162782810211181,0.29294888871467367,0.9750189719825639,-0.002088317489624101,-0.11117731485208891,0.0019100677490234003,0.640786892295016,-0.0018436450958251999,-0.10173560381649846,True
gaussian_postrelu,0,test_probe,0.025,0.0265984420776366,0.0078180358886718,0.0261447422027587,0.29392833857908685,0.9829426147007551,-0.003342620849609502,-0.11164001951873748,0.0028610527038574005,0.5771761971317892,-0.0028163661956786996,-0.09724649198269832,True
gaussian_postrelu,0,test_probe,0.05,0.1206230911254882,0.0356124103546142,0.1185835060119628,0.2952370895350827,0.9830912547962848,-0.007278184509277405,-0.05690470617401003,0.013795174026489204,0.6323062105123549,-0.00539131164550781,-0.04348715124069339,True
gaussian_postrelu,0,test_probe,0.1,0.6110621963500975,0.1688264678955077,0.5984596382141113,0.2762836073053053,0.9793759813464785,0.021683016967773194,0.03678958763100052,0.0778624443054198,0.8559696595688436,0.024984284973144533,0.04356644942445585,False
gaussian_postrelu,0,test_probe,0.2,2.855716011047363,0.6609234962463377,2.804202394104004,0.23143880332972508,0.9819612255756252,-0.15111836853027372,-0.05025829475566292,0.2781323020935057,0.726590126267271,-0.13473662109374995,-0.0458453273092786,True
gaussian_postrelu,0,test_probe,0.25,4.386132296752931,0.979575343322754,4.317133792114258,0.223334655009822,0.9842689412971531,-0.559563912963867,-0.1131415859842934,0.3632738845825195,0.5894418704201643,-0.5287945129394531,-0.1091214066019064,True
gaussian_postrelu,0,test_probe,0.35,8.02552594909668,1.6592477600097657,7.926595864868164,0.20674629557412666,0.987673071539984,-1.961006466674803,-0.19636510302393193,0.438100073242188,0.3587609246526559,-1.903098883056641,-0.19360711923006702,True
gaussian_postrelu,0,test_probe,0.5,16.25614627380371,2.53033681640625,16.047288723754882,0.15565416143454683,0.9871520871840703,-5.595148275756838,-0.25605568874038914,0.3098912292480467,0.13956263150075895,-5.523174874877935,-0.2560526735840766,True
gaussian_postrelu,0,train_probe,0.005,0.001471039199829,0.0006034698486328,0.0013641761779785,0.41023369649357405,0.9273554220289151,-8.734588623049997e-05,-0.05604897468016776,6.78895950318e-05,0.1267589582986695,-6.52534484863001e-05,-0.04564999023259505,True
gaussian_postrelu,0,train_probe,0.01,0.0060174629211425,0.0025269897460937,0.005611668395996,0.4199427199152422,0.9325638511671204,-9.224967956549934e-05,-0.015098857441315545,0.00044236087799070026,0.21220126266084288,-0.00017135181427010027,-0.02963016002709347,True
gaussian_postrelu,0,train_probe,0.02,0.0235869506835937,0.0096478576660156,0.02254885597229,0.40903369814252116,0.9559886004244812,-0.0005175085067748997,-0.02146940956807196,0.0015809120178222995,0.19597405099368256,-0.0007762222290038992,-0.03327844058249889,True
gaussian_postrelu,0,train_probe,0.025,0.0368668117523193,0.0149697845458984,0.0354719909667968,0.40605042406349784,0.9621659503703963,-0.0007898027420043946,-0.020973811709054414,0.0025707569122313985,0.20733536436768948,-0.0011213037490844999,-0.030642328267803116,True
gaussian_postrelu,0,train_probe,0.05,0.1553955631256103,0.0603203784942627,0.1508229793548584,0.38817310662534277,0.9705745538754169,0.00044753379821768635,0.0028882832531679625,0.013963567352295002,0.3012193248049696,-0.0007283409118652162,-0.004805902783185052,False
gaussian_postrelu,0,train_probe,0.1,0.7020957527160644,0.2392736679077148,0.6856595066070557,0.34079919581066004,0.9765897371613131,0.009433236694335934,0.013618806382818639,0.06701348495483397,0.3890248100639978,0.007490406417846707,0.011045042329054636,False
gaussian_postrelu,0,train_probe,0.2,3.023672866821289,0.8182881034851073,2.970710043334961,0.2706271939878711,0.982483943925453,-0.33204926300048854,-0.09895016635901367,0.19506256866455063,0.3129887300280698,-0.321524787902832,-0.09766155951334347,True
gaussian_postrelu,0,train_probe,0.25,4.5835734375,1.163569268035889,4.512523796081543,0.2538563598689781,0.9844990720914009,-0.8091978851318355,-0.15005232685018108,0.22805771560668986,0.24377862038635767,-0.7848952133178715,-0.1481655900590838,True
gaussian_postrelu,0,train_probe,0.35,8.273402243041991,1.8806198852539064,8.172192950439452,0.22730913232648944,0.9877669077811784,-2.2493543762207047,-0.21376094284107006,0.2114863571166996,0.12670427713037644,-2.1994162017822276,-0.2120612307600403,True
gaussian_postrelu,0,train_probe,0.5,16.54464121398926,2.793259866333007,16.332534298706054,0.16883169784130325,0.9871797210625602,-5.861499871826176,-0.26160238165852184,0.03267929687499915,0.011837834851317224,-5.7965328186035165,-0.2619420325256012,True
gaussian_postrelu,1,test_probe,0.005,0.0011345317840576,0.0004708103179931,0.0010428688049317,0.41498204334943256,0.9192063365575608,-0.00024063529968260003,-0.1749862271485706,0.0003191951751708,2.105298779719593,-0.00020606613159169997,-0.16499348810380493,True
gaussian_postrelu,1,test_probe,0.01,0.0044491668701172,0.0016946739196777,0.0044716037750244,0.38089691152291144,1.0050429452439507,-0.0011154014587402006,-0.20044707744099735,0.0008416168212889999,0.9865890839882709,-0.0010576236724852998,-0.19127874237867376,True
gaussian_postrelu,1,test_probe,0.02,0.0185529682159424,0.0070962520599365,0.0190821449279785,0.3824860786339705,1.028522482541709,-0.004794779586791999,-0.20536368763716273,0.0030853885650635,0.7692579338607473,-0.004546823883056602,-0.1924258277802273,True
gaussian_postrelu,1,test_probe,0.025,0.0295807289123535,0.0113699569702148,0.0303879081726074,0.3843704123689285,1.0272873350296925,-0.007233659362793,-0.19649000572084652,0.0048484970092773,0.7434680329740609,-0.0067854614257812015,-0.18253554894510665,True
gaussian_postrelu,1,test_probe,0.05,0.1329453163146973,0.0502596466064453,0.1355618972778321,0.3780475160740132,1.01968163328854,-0.021435312652587885,-0.13884716493239735,0.023276522827148403,0.862632622432232,-0.0190479927062987,-0.12320035094943661,True
gaussian_postrelu,1,test_probe,0.1,0.6192020805358887,0.2179990280151367,0.6246532310485841,0.35206443076946603,1.0088035080695752,-0.0924859901428221,-0.12995298636187846,0.1065685928344727,0.9563688112829434,-0.08738433609008778,-0.12272433383148922,True
gaussian_postrelu,1,test_probe,0.2,2.6508831146240235,0.7564304016113282,2.6750964324951174,0.28535034134034737,1.0091340571515648,-0.7758935424804689,-0.2264208088589211,0.25931533050537126,0.5216404522366609,-0.757630786132812,-0.22070812443863194,True
gaussian_postrelu,1,test_probe,0.25,4.113316583251954,1.084013331604004,4.158368615722656,0.26353753951683245,1.010952726725227,-1.3066653900146488,-0.24108297711313725,0.2875016174316407,0.3609508966611708,-1.2743169616699213,-0.234564828668316,True
gaussian_postrelu,1,test_probe,0.35,7.873771276855469,1.7556593185424805,7.987619857788085,0.22297565636725408,1.0144592187059418,-2.3577420471191415,-0.2304392295120655,0.25521817779541056,0.17009542784753115,-2.2799470733642586,-0.22205329545471753,True
gaussian_postrelu,1,test_probe,0.5,16.859353729248042,2.585156329345703,17.126036285400392,0.15333662077810892,1.015818077041097,-4.361245941162117,-0.20551944850283402,0.08624422912597662,0.03451271019832721,-4.237751525878899,-0.19836143118972202,True
gaussian_postrelu,1,train_probe,0.005,0.0015319004058838,0.0007097232818603,0.0014937507629394,0.4632959682851177,0.9750965253368478,-0.0003539125442504,-0.18767107534456934,2.9993057250999157e-06,0.0042439563767200286,-0.00040612487792969997,-0.2137639270662567,True
gaussian_postrelu,1,train_probe,0.01,0.0061052787780761,0.0027775787353515,0.0061128047943115,0.45494707716307964,1.0012327064019462,-0.0012547330856323,-0.17047976400952333,0.0001030080795287997,0.03851387485484631,-0.0012846290588379005,-0.1736587422530287,True
gaussian_postrelu,1,train_probe,0.02,0.0243008689880371,0.0109786296844482,0.0243583068847656,0.4517793042649129,1.002363614929029,-0.004738682746887199,-0.1631802994117241,0.0008619750976562989,0.08520357102847775,-0.0047125274658203,-0.16210499530177133,True
gaussian_postrelu,1,train_probe,0.025,0.038040005493164,0.0171133487701416,0.0381807186126708,0.4498776629571456,1.0036990825233212,-0.007239738273620601,-0.1598891175468926,0.001575924110412701,0.10142762683814024,-0.007122184753417998,-0.1572125454270391,True
gaussian_postrelu,1,train_probe,0.05,0.1588917137145996,0.0707335948944092,0.1599790134429931,0.44516855687931267,1.006843023484198,-0.026173699951171803,-0.141429451525943,0.012794061660766694,0.22081747895990714,-0.02507134628295901,-0.13548391000205615,True
gaussian_postrelu,1,train_probe,0.1,0.676634009552002,0.272630818939209,0.68097783203125,0.4029221338131042,1.0064197519159936,-0.14253093719482413,-0.1739954056394398,0.06202952690124519,0.29453535778908474,-0.13855790481567376,-0.16906877709660412,True
gaussian_postrelu,1,train_probe,0.2,2.795087522888183,0.8728888389587401,2.817241082763672,0.31229391989012856,1.0079258912982436,-0.9600041503906258,-0.2556539850203937,0.12245005798339847,0.16317128203882364,-0.9473352035522473,-0.2516445760431983,True
