campaign,campaign_label,policy,split,arm,arm_short,n_seeds,acc_mean_pct,acc_sd_pct,ce_mean,ce_sd,acc_seed0_pct,ce_seed0,acc_seed1_pct,ce_seed1,acc_seed2_pct,ce_seed2
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P0,test,gaussian_postrelu,G,3,79.92666666666666,0.13428824718988913,0.5918460098266601,0.003073593613646867,79.83,0.5883055130004883,80.08,0.5938298919677735,79.86999999999999,0.5934026245117188
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P0,test,plain,Plain,3,75.47333333333333,0.8685812186165053,0.7586587361653646,0.012536071046009453,74.53,0.7731327758789063,75.64999999999999,0.7512493560791016,76.24,0.751594076538086
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P0,test,resolution_max_b1,R,3,80.38,0.39962482405376254,0.5781259373982747,0.008446925067176326,80.31,0.5855790832519531,80.02,0.5798480804443359,80.81,0.5689506484985352
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P0,test,resolution_max_b1_gaussian_conv,RG,3,81.48333333333332,0.3385754470326108,0.5443958679199219,0.004563366742540009,81.34,0.5434872039794922,81.24,0.5493452041625977,81.87,0.5403551956176758
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P0,test,sdpoint,SDPoint,3,77.92333333333333,1.1729592206608621,0.6501246175130209,0.05278108102039662,78.94,0.6076374389648438,78.19,0.6335267974853516,76.64,0.7092096160888672
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P0,train,cbs_budget_matched,CBS-bm,3,94.76133333333333,0.362018415737837,0.19266188446044916,0.012891925710770195,94.416,0.2042651605224609,94.73,0.1949364297485351,95.138,0.1787840631103515
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P0,train,cbs_published_schedule,CBS-pub,3,87.79133333333333,0.3411588095496479,0.3707366983032226,0.009998651723132843,87.414,0.3818135208129883,87.882,0.3680180456542968,88.078,0.3623785284423828
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P0,train,gaussian_postrelu,G,3,91.488,0.17840403582879166,0.2751068875630696,0.004800032347028953,91.352,0.2791657766723633,91.422,0.2763461392211914,91.69,0.2698087467956543
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P0,train,plain,Plain,3,94.30666666666667,0.8441334807560553,0.20513815175374348,0.02152706468044409,93.45400000000001,0.2273749816894531,94.324,0.203640394744873,95.14200000000001,0.1843990788269043
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P0,train,resolution_max_b1,R,3,90.424,0.32922332845653557,0.30141345372517897,0.011047568806539258,90.05,0.3138185397338867,90.55199999999999,0.2977865965270996,90.67,0.2926352249145508
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P0,train,resolution_max_b1_gaussian_conv,RG,3,89.83333333333333,0.07422488351848575,0.3152898567708333,0.003994818530241189,89.756,0.3198434967041015,89.84,0.3136508828735351,89.904,0.3123751907348633
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P0,train,sdpoint,SDPoint,3,82.26133333333333,1.3967180579248355,0.5146292026774089,0.041366170323993826,83.392,0.4845144384765625,82.692,0.4975776174926757,80.7,0.5617955520629883
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,test,cbs_budget_matched,CBS-bm,3,78.71000000000001,0.901165911472466,0.6569795867919922,0.018276856513222483,78.22,0.6668406890869141,78.16,0.6682080108642579,79.75,0.6358900604248047
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,test,cbs_published_schedule,CBS-pub,3,78.01333333333332,0.6132971003790377,0.6427273539225261,0.014339601770870658,77.52,0.6559895599365234,77.82,0.6446816802978516,78.7,0.6275108215332031
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,test,gaussian_postrelu,G,3,79.94333333333333,0.03214550253663964,0.5886117823282878,0.0011932343752464754,79.97999999999999,0.5873259841918945,79.92,0.5896834594726562,79.93,0.5888259033203125
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,test,plain,Plain,3,75.46,0.8459314393022679,0.7534403391520182,0.015350070636142372,74.52,0.7711591278076172,75.7,0.7449785186767578,76.16000000000001,0.7441833709716796
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,test,resolution_max_b1,R,3,80.46000000000001,0.5106858133921489,0.5751964075724283,0.00947829842478697,80.34,0.5830239868164062,80.02,0.5779071853637695,81.02000000000001,0.5646580505371094
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,test,resolution_max_b1_gaussian_conv,RG,3,81.63,0.274954541697354,0.5418107981363932,0.0049081182095398745,81.57,0.5417412292480469,81.39,0.5467533309936523,81.93,0.5369378341674804
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,test,sdpoint,SDPoint,3,79.82666666666667,0.3365016097039287,0.5881697774251302,0.01004761002394054,79.69000000000001,0.5892258209228516,79.58,0.59764765625,80.21000000000001,0.577635855102539
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,train,cbs_budget_matched,CBS-bm,3,94.92866666666666,0.3946255609224182,0.19151507308959959,0.012441065497518314,94.57799999999999,0.2023000874328613,94.852,0.1943410031127929,95.356,0.1779041287231445
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,train,cbs_published_schedule,CBS-pub,3,87.87466666666667,0.3531420866072636,0.36995012532552085,0.009710397880491098,87.492,0.3804446398925781,87.944,0.3681220346069336,88.188,0.3612837014770508
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,train,gaussian_postrelu,G,3,91.60266666666666,0.15709020763030815,0.2743114172871908,0.004630340169797612,91.51599999999999,0.2767416998291016,91.508,0.2772206359863281,91.78399999999999,0.2689719160461425
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,train,plain,Plain,3,94.45133333333334,0.8445337964423533,0.20375166620890295,0.020697149764422197,93.58999999999999,0.2245521604919433,94.486,0.2035434054565429,95.27799999999999,0.1831594326782226
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,train,resolution_max_b1,R,3,90.57066666666667,0.3792325583772239,0.29947829076131177,0.010246445569700113,90.184,0.3102699114990234,90.586,0.2982831158447265,90.94200000000001,0.2898818449401855
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,train,resolution_max_b1_gaussian_conv,RG,3,89.96933333333334,0.13764204783907158,0.31374730453491206,0.003779814380212848,89.898,0.3173013952636718,89.88199999999999,0.3141641885375976,90.128,0.3097763298034668
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P1,train,sdpoint,SDPoint,3,84.21133333333333,0.3666187847524109,0.47689023000081376,0.00978020454279836,84.152,0.4803787045288086,83.878,0.4844478909301757,84.604,0.465844094543457
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,test,cbs_budget_matched,CBS-bm,3,78.70333333333333,0.9246260505379075,0.6593342529296875,0.018303951713424665,78.21000000000001,0.6692041625976562,78.13,0.6705848876953125,79.77,0.6382137084960937
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,test,cbs_published_schedule,CBS-pub,3,77.98333333333333,0.6205105424836347,0.6441249084472657,0.014478576908044912,77.49000000000001,0.6575344970703125,77.78,0.6460668701171876,78.68,0.6287733581542969
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,test,gaussian_postrelu,G,3,79.96,0.009999999999998899,0.5897446904500326,0.001272721332309874,79.95,0.5883349227905273,79.97,0.5908090682983398,79.96,0.5900900802612304
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,test,plain,Plain,3,75.46,0.8750428560933464,0.7556917266845703,0.015295304152691777,74.49,0.7733511535644532,75.7,0.7470961303710938,76.19,0.746627896118164
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,test,resolution_max_b1,R,3,80.44333333333333,0.5227172594561401,0.5759756932576497,0.009432985709695052,80.34,0.5838640991210937,79.97999999999999,0.578536181640625,81.01,0.5655267990112305
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,test,resolution_max_b1_gaussian_conv,RG,3,81.64666666666668,0.28746014216466953,0.542316705830892,0.00490201354560038,81.55,0.542249626159668,81.42,0.5472519149780274,81.97,0.5374485763549804
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,test,sdpoint,SDPoint,3,79.84666666666668,0.3212994449626913,0.5875942326863607,0.01003662258617649,79.73,0.5886238067626953,79.60000000000001,0.597076383972168,80.21000000000001,0.5770825073242187
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,train,cbs_budget_matched,CBS-bm,3,94.922,0.3810091862409638,0.1901556204732259,0.012370703704588936,94.59,0.20086470581054688,94.838,0.19298770889282227,95.338,0.1766144467163086
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,train,cbs_published_schedule,CBS-pub,3,87.904,0.3437382725272205,0.36824680358886724,0.009717465404613745,87.53800000000001,0.3787638592529297,87.954,0.3663754263305664,88.22,0.35960112518310544
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,train,gaussian_postrelu,G,3,91.61466666666666,0.1702272990249627,0.27303980962117513,0.004651435728507411,91.498,0.27544348022460935,91.536,0.2759976173400879,91.81,0.2676783312988281
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,train,plain,Plain,3,94.46333333333334,0.8213752694921685,0.20254838755289714,0.020684960620131154,93.628,0.22335205154418944,94.492,0.2023089012145996,95.27,0.18198420989990235
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,train,resolution_max_b1,R,3,90.578,0.381999999999999,0.29847781412760416,0.0101832187227918,90.196,0.30919642822265625,90.578,0.2973055618286133,90.96,0.288931452331543
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,train,resolution_max_b1_gaussian_conv,RG,3,89.97666666666667,0.15892555909397288,0.31265549062093095,0.003714915452475129,89.89200000000001,0.31613034240722654,89.878,0.31309628662109373,90.16,0.30873984283447264
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P2,train,sdpoint,SDPoint,3,84.21466666666667,0.3818760706477081,0.47572333740234374,0.009782848818176955,84.152,0.47920668365478514,83.868,0.48328778350830076,84.624,0.4646755450439453
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,test,cbs_budget_matched,CBS-bm,3,78.58999999999999,0.7884795495128611,0.6635760976155599,0.01879607483521622,78.11,0.67235595703125,78.16,0.6763756408691406,79.5,0.6419966949462891
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,test,cbs_published_schedule,CBS-pub,3,77.85666666666667,0.6957969052340883,0.6486104309082031,0.013967294089177256,77.35,0.6609948852539063,77.57,0.6513655090332031,78.64999999999999,0.6334708984375
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,test,gaussian_postrelu,G,3,80.01,0.14933184523068108,0.5938845728556316,0.0017305055687296229,79.84,0.5919330749511719,80.12,0.5944883117675781,80.07,0.5952323318481445
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,test,plain,Plain,3,75.43333333333334,0.9610584442859489,0.7601678741455079,0.015646710934366224,74.37,0.7782350280761718,75.69,0.7511892944335937,76.24,0.7510792999267578
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,test,resolution_max_b1,R,3,80.28333333333335,0.4833563212924157,0.5794871170043946,0.010396266877037735,80.17999999999999,0.5876644775390625,79.86,0.5830096420288086,80.81,0.5677872314453125
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,test,resolution_max_b1_gaussian_conv,RG,3,81.53,0.31320919526731394,0.5463825546264648,0.005258291539636275,81.32000000000001,0.546376106262207,81.38,0.5516440673828125,81.89,0.541127490234375
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,test,sdpoint,SDPoint,3,79.83666666666666,0.3768730997740903,0.5893421305338542,0.010378605564930274,79.88,0.5895153991699219,79.44,0.5996330169677735,80.19,0.5788779754638672
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,train,cbs_budget_matched,CBS-bm,3,94.72200000000001,0.3794258820902993,0.19397995585123698,0.012170680842124127,94.404,0.2044766828918457,94.62,0.19682415145874024,95.14200000000001,0.180639033203125
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,train,cbs_published_schedule,CBS-pub,3,87.77133333333333,0.33740381345404397,0.37104678181966144,0.009605184295073078,87.394,0.3814829666137695,87.876,0.3690804736328125,88.044,0.3625769052124023
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,train,gaussian_postrelu,G,3,91.42466666666667,0.13865544826415155,0.27635150751749676,0.004005998379876775,91.4,0.27861241882324217,91.3,0.2787159385681152,91.574,0.2717261651611328
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,train,plain,Plain,3,94.284,0.7570178333434445,0.2061163175455729,0.019730027871124232,93.524,0.2262405891418457,94.28999999999999,0.20530265563964845,95.038,0.1868057078552246
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,train,resolution_max_b1,R,3,90.45799999999998,0.4285463802203907,0.3005142940266927,0.010014849527921935,90.05199999999999,0.31076188049316406,90.416,0.30003134552001953,90.90599999999999,0.2907496560668945
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,train,resolution_max_b1_gaussian_conv,RG,3,89.84200000000001,0.1638047618355457,0.31538610819498697,0.003212461022892221,89.766,0.31834647552490236,89.73,0.3158416607666016,90.03,0.311970188293457
historical_sgd_30,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",P3,train,sdpoint,SDPoint,3,84.11066666666667,0.3657831780349276,0.4773385101318359,0.009996119651085959,84.024,0.48025038330078124,83.796,0.48555537841796875,84.512,0.4662097686767578
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,test,cbs_budget_matched,CBS-bm,3,91.50666666666667,0.23629078131263376,0.3580776835123698,0.010896524306344009,91.69,0.3605391159057617,91.59,0.3461609832763672,91.24,0.3675329513549805
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,test,cbs_published_schedule,CBS-pub,3,91.30666666666669,0.3202082655606067,0.373211078898112,0.014043203617610595,91.62,0.3597983657836914,90.98,0.3878095779418945,91.32000000000001,0.37202529296875
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,test,gaussian_postrelu,G,3,90.42999999999999,0.33151168908501716,0.3740105885823568,0.010233209717600838,90.58,0.37422237854003904,90.05,0.3841362594604492,90.66,0.36367312774658206
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,test,plain,Plain,3,91.49333333333333,0.3421013495052774,0.36769909693400066,0.015978322025002788,91.88,0.34927646560668946,91.23,0.3777832046508789,91.36999999999999,0.37603762054443357
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,test,resolution_max_b1,R,3,91.63666666666667,0.14571661996263013,0.35145572865804037,0.008509095152200373,91.79,0.34288651885986327,91.5,0.3599034072875977,91.62,0.35157725982666016
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,test,resolution_max_b1_gaussian_conv,RG,3,90.66333333333333,0.3247049943153527,0.37782753346761067,0.020976285279736946,90.88000000000001,0.3788295455932617,90.82000000000001,0.35636819915771484,90.29,0.39828485565185545
