seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,ce_loss,penalty_loss,anchor_lambda,anchor_term,theta_dist,alpha_mean,alpha_min_group,alpha_max_group,alpha_groups,test_loss,test_acc,test_acc_at_s1,test_acc_at_a0,test_loss_at_a0,ratio_mean,ratio_last_block,grad_norm_mean,grad_norm_total,linear_gap_mean,neg_frac_mean,dead_frac_mean
1,15,0.04220037806065911,1.6399829540497217,0.4108573717948718,4.2977142333984375,1161.547680673164,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1,1.6945898532867432,254.09092712402344,0.0001,0.009528409767150879,15.954447541072897,0.75,0.75,0.75,[0.75],1.6121669677734376,0.4129,0.4129,0.2491,2.2626740478515623,,,,,,,
1,16,0.025388560157630764,1.6045594245959551,0.43028846153846156,4.299762964248657,1160.9942318930375,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1,1.588765025138855,267.7782897949219,0.0001,0.010041685867309571,16.372273514803762,0.75,0.75,0.75,[0.75],1.7131432983398438,0.3769,0.3769,0.2463,2.325178125,,,,,,,
1,17,0.011986968701726492,1.5619194935529659,0.4358974358974359,4.289076089859009,1163.8870226161218,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1,1.5351759195327759,275.1619567871094,0.0001,0.010318573379516603,16.591534707353976,0.75,0.75,0.75,[0.75],1.67204580078125,0.3944,0.3944,0.258,2.3220750244140627,,,,,,,
1,18,0.0033290021961708163,1.5306984002773578,0.45332532051282054,4.294018030166626,1162.547517250711,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1,1.4610836505889893,277.9248046875,0.0001,0.01042218017578125,16.67202822356526,0.75,0.75,0.75,[0.75],1.5053355346679687,0.4532,0.4532,0.2558,2.32602666015625,,,,,,,
1,19,8.010763592264382e-06,1.5097840993832319,0.4645432692307692,4.289210796356201,1163.8504697043188,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1,1.5470908880233765,278.3690490722656,0.0001,0.010438839340209963,16.68439769839786,0.75,0.75,0.75,[0.75],1.4861771728515625,0.4606,0.4606,0.2532,2.34273984375,,,,,,,
1,20,0.1,1.5738767385482788,0.4208733974358974,4.287707805633545,1164.2584397754665,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.5328086614608765,298.2196044921875,0.0001,0.007455490112304688,17.30795643157635,0.5,0.5,0.5,[0.5],1.68371416015625,0.3913,0.3913,0.3438,1.8362307495117187,nan,nan,1.2270866694270557,3.675628878383127,0.35124507774468083,0.5017033815383911,0.0
1,21,0.09728320896389263,1.612901244408045,0.4140625,4.296629190444946,1161.8410104138038,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.6198358535766602,350.9834289550781,0.0001,0.008774585723876953,18.770669063889443,0.5,0.5,0.5,[0.5],1.714446875,0.3883,0.3883,0.3589,1.7603542236328125,,,,,,,
1,22,0.0888713758644883,1.549695604886764,0.44030448717948717,4.287832260131836,1164.2246471289232,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.6394450664520264,401.2387390136719,0.0001,0.010030968475341797,20.06122745506707,0.5,0.5,0.5,[0.5],1.5566613891601562,0.4344,0.4344,0.3886,1.7313287475585937,,,,,,,
1,23,0.0753865574266234,1.507876286139855,0.4545272435897436,4.290251016616821,1163.5682808920023,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.522686243057251,445.73883056640625,0.0001,0.011143470764160156,21.137214030221227,0.5,0.5,0.5,[0.5],1.5277376586914062,0.44,0.44,0.4044,1.6564915771484374,,,,,,,
1,24,0.059562413718353115,1.4634715135280902,0.47275641025641024,4.288271903991699,1164.1052880423094,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.5560405254364014,482.37762451171875,0.0001,0.012059440612792969,21.98176791329634,0.5,0.5,0.5,[0.5],1.5272023071289063,0.4401,0.4401,0.4072,1.6526484497070313,,,,,,,
1,25,0.04175865448469219,1.405960079951164,0.49559294871794873,4.288769006729126,1163.9703588996042,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.3201568126678467,509.9168701171875,0.0001,0.012747921752929688,22.59406946940403,0.5,0.5,0.5,[0.5],1.4084205810546875,0.4841,0.4841,0.4318,1.6057823486328124,,,,,,,
1,26,0.025388560157630764,1.3644458789091845,0.5022035256410257,4.287993907928467,1164.180758459062,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.202160358428955,527.82275390625,0.0001,0.01319556884765625,22.98234956324238,0.5,0.5,0.5,[0.5],1.363557275390625,0.5074,0.5074,0.4137,1.6748658203125,,,,,,,
1,27,0.011986968701726492,1.3026899527280758,0.5352564102564102,4.289350986480713,1163.8124312358477,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.410085916519165,537.5641479492188,0.0001,0.01343910369873047,23.188663644973776,0.5,0.5,0.5,[0.5],1.3147645263671874,0.5255,0.5255,0.4128,1.667389453125,,,,,,,
1,28,0.0031703098329864234,1.2567026829108214,0.5546875,4.289216041564941,1163.8490464515387,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.2116975784301758,541.21875,0.0001,0.01353046875,23.264975408704636,0.5,0.5,0.5,[0.5],1.2773107177734375,0.5347,0.5347,0.3972,1.7165120361328126,,,,,,,
1,29,8.010763592264382e-06,1.2257770819541736,0.5627003205128205,4.290307998657227,1163.5528268745245,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.2815455198287964,541.791259765625,0.0001,0.013544781494140627,23.276412075888498,0.5,0.5,0.5,[0.5],1.2779019897460937,0.5378,0.5378,0.3949,1.7239829223632812,,,,,,,
1,30,0.09743589743589744,1.3307674848116362,0.5232371794871795,4.297924995422363,1161.4907205958416,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,1.446893334388733,570.980712890625,0.0001,0.007137258911132813,23.931708267677955,0.25,0.25,0.25,[0.25],1.6181682250976563,0.4421,0.4421,0.4494,1.5103721557617187,nan,nan,1.3889798559898168,4.466814715361695,0.5273268371304565,0.501430497449987,0.0
1,31,0.09713580800847915,1.3833854076189873,0.4951923076923077,4.2915589809417725,1163.213653166318,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,1.336267352104187,645.4176025390625,0.0001,0.00806772003173828,25.44307578038542,0.25,0.25,0.25,[0.25],1.5024781982421875,0.4646,0.4646,0.4681,1.46545341796875,,,,,,,
1,32,0.08858834465170576,1.3198434175589147,0.5214342948717948,4.2858991622924805,1164.7497551785223,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,1.1911547183990479,715.4485473632812,0.0001,0.008943106842041016,26.779236469669474,0.25,0.25,0.25,[0.25],1.3757086181640625,0.4994,0.4994,0.4913,1.4078310546875,,,,,,,
1,33,0.0753865574266234,1.2554843486883702,0.5520833333333334,4.286881685256958,1164.4828027720052,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,1.31801176071167,775.8466796875,0.0001,0.00969808349609375,27.878592165609767,0.25,0.25,0.25,[0.25],1.5311923583984375,0.473,0.473,0.5114,1.3665083618164062,,,,,,,
1,34,0.05912277671020564,1.1816776440693781,0.5715144230769231,4.2897629737854,1163.7006591053973,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,1.2038848400115967,824.0493774414062,0.0001,0.01030061721801758,28.72467407874987,0.25,0.25,0.25,[0.25],1.2885701049804688,0.5459,0.5459,0.5173,1.3540300415039062,,,,,,,
1,35,0.04220037806065911,1.0902273379839384,0.6147836538461539,4.288625240325928,1164.0093783574844,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,1.0093820095062256,858.9898681640625,0.0001,0.010737373352050782,29.32066186340505,0.25,0.25,0.25,[0.25],1.186376123046875,0.5817,0.5817,0.5367,1.3211422241210937,,,,,,,
1,36,0.02577909191900988,1.0102684146318681,0.6470352564102564,4.289538145065308,1163.7616524620037,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,1.0867362022399902,881.3108520507812,0.0001,0.011016385650634767,29.69367083613418,0.25,0.25,0.25,[0.25],1.1515338989257813,0.596,0.596,0.5497,1.2929534790039063,,,,,,,
1,37,0.012279204754460489,0.9373031365565765,0.6664663461538461,4.292007923126221,1163.0919815180391,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,0.7317734360694885,892.9297485351562,0.0001,0.011161621856689454,29.88500226543355,0.25,0.25,0.25,[0.25],1.083497705078125,0.6178,0.6178,0.5648,1.2424341918945312,,,,,,,
1,38,0.0033290021961708163,0.8745333139712994,0.6915064102564102,4.289277076721191,1163.8324852205594,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,0.9595445990562439,897.3087158203125,0.0001,0.011216358947753908,29.95594836675528,0.25,0.25,0.25,[0.25],1.065121826171875,0.6278,0.6278,0.5632,1.2516449096679687,,,,,,,
1,39,8.010763592264382e-06,0.8345216069466028,0.7127403846153846,4.287946939468384,1164.193510430636,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,0.7772626876831055,898.0084228515625,0.0001,0.011225105285644531,29.96679168364982,0.25,0.25,0.25,[0.25],1.0613647705078124,0.6326,0.6326,0.5642,1.2500834594726562,,,,,,,
1,40,0.1,1.00155159448966,0.6460336538461539,4.2180259227752686,1183.4920153158973,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,1.2001681327819824,939.013671875,0.0001,0.0,30.69167972718143,0.0,0.0,0.0,[0.0],1.6737867309570313,0.469,0.469,0.469,1.6737867309570313,nan,nan,2.313260848796101,6.772764524903896,0.70944931929666,0.5090690430472878,0.0
1,41,0.09728320896389263,1.1686644691687365,0.5785256410256411,4.2176079750061035,1183.609294553455,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,1.12806236743927,1052.9500732421875,0.0001,0.0,32.4900211530178,0.0,0.0,0.0,[0.0],1.6022559326171875,0.4927,0.4927,0.4927,1.6022559326171875,,,,,,,
1,42,0.0888713758644883,1.05334518964474,0.616386217948718,4.21412205696106,1184.58837511695,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,1.1157728433609009,1147.4765625,0.0001,0.0,33.90702453379065,0.0,0.0,0.0,[0.0],1.3205862915039062,0.5541,0.5541,0.5541,1.3205862915039062,,,,,,,
1,43,0.07577108115541761,0.9447859770212418,0.6674679487179487,4.213453054428101,1184.7764613761842,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,1.0458347797393799,1225.5350341796875,0.0001,0.0,35.03273035795823,0.0,0.0,0.0,[0.0],1.3202691772460937,0.5497,0.5497,0.5497,1.3202691772460937,,,,,,,
1,44,0.059562413718353115,0.8526474237442017,0.6923076923076923,4.215008974075317,1184.3391154570763,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.9535832405090332,1284.66845703125,0.0001,0.0,35.860297814091005,0.0,0.0,0.0,[0.0],1.1534502197265626,0.6165,0.6165,0.6165,1.1534502197265626,,,,,,,
1,45,0.04175865448469219,0.7735287684660691,0.7327724358974359,4.217978000640869,1183.5054614418395,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.8572660088539124,1326.2044677734375,0.0001,0.0,36.428122303368575,0.0,0.0,0.0,[0.0],1.059038848876953,0.6498,0.6498,0.6498,1.059038848876953,,,,,,,
1,46,0.025388560157630764,0.6685753311866369,0.7640224358974359,4.214699029922485,1184.4262104029312,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.8087990283966064,1351.017822265625,0.0001,0.0,36.762153883954895,0.0,0.0,0.0,[0.0],0.9739294006347656,0.6737,0.6737,0.6737,0.9739294006347656,,,,,,,
1,47,0.011986968701726492,0.5772853531898596,0.8062900641025641,4.214814901351929,1184.3936487931614,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.5538595914840698,1363.51025390625,0.0001,0.0,36.92822883570698,0.0,0.0,0.0,[0.0],0.94884423828125,0.6865,0.6865,0.6865,0.94884423828125,,,,,,,
1,48,0.0033290021961708163,0.5095394643453451,0.8261217948717948,4.215487003326416,1184.2048133610285,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.49740365147590637,1368.008544921875,0.0001,0.0,36.9872668851653,0.0,0.0,0.0,[0.0],0.9357062072753907,0.6949,0.6949,0.6949,0.9357062072753907,,,,,,,
1,49,8.010763592264382e-06,0.47467787372760284,0.8391426282051282,4.214933156967163,1184.3604190373383,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,0.5066972970962524,1368.6873779296875,0.0001,0.0,36.99577572025021,0.0,0.0,0.0,[0.0],0.9342422241210937,0.6959,0.6959,0.6959,0.9342422241210937,nan,nan,0.8037003310083916,2.4039427362231,0.6894925652255399,0.499788852298961,0.0
