seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,test_loss,test_acc,test_acc_at_s1,ratio_mean,ratio_last_block,grad_norm_mean,grad_norm_total
0,0,0.020000000000000004,1.9660679795803169,0.27155448717948716,44.04133915901184,1133.4805197399464,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.7402002807617187,0.3501,0.3501,0.041987650193891723,0.006648391833694923,0.2856705403760788,3.1505321023068324
0,1,0.04000000000000001,1.5607017006629553,0.42025240384615387,44.51051092147827,1121.5328462093976,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.48007041015625,0.4525,0.4525,,,,
0,2,0.06,1.1892926916097983,0.5678084935897436,44.317063093185425,1126.4284344617622,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.1592639892578125,0.588,0.588,,,,
0,3,0.08000000000000002,0.9648777935749445,0.6536858974358974,44.05414915084839,1133.1509281694673,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9962334106445313,0.6536,0.6536,,,,
0,4,0.1,0.8327981011989789,0.7054887820512821,45.22654581069946,1103.776534448275,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.8652068969726563,0.7066,0.7066,,,,
0,5,0.09991887272568363,0.6943089636472556,0.7591145833333334,44.171098947525024,1130.1507363288524,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.8294300231933593,0.7229,0.7229,0.6108191537836717,0.18554544181374333,1.362837270722814,4.760993761965501
0,6,0.09967492100055919,0.6008201604470228,0.792167467948718,43.82845091819763,1138.9861825865523,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.7019283020019531,0.7633,0.7633,,,,
0,7,0.0992689400081761,0.544208267178291,0.8128205128205128,43.80478620529175,1139.6014984766555,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.5816953674316406,0.8049,0.8049,,,,
0,8,0.09870225397414743,0.5089797750497476,0.8255208333333334,43.773720026016235,1140.410272883612,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.7548939819335938,0.7639,0.7639,,,,
0,9,0.0979767113105292,0.4786461998254825,0.8356169871794872,44.24437189102173,1128.2790978015894,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.6223452270507812,0.7988,0.7988,,,,
0,10,0.09709467858668443,0.45068530700145626,0.8446714743589744,44.21768069267273,1128.960162948397,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.6342098449707031,0.7994,0.7994,0.827946434673765,0.23194320634744306,1.3085180836811188,4.34055516089687
0,11,0.09605903281002581,0.4319519716577652,0.8513421474358974,44.22051191329956,1128.887881213928,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.5189764282226562,0.8276,0.8276,,,,
0,12,0.09487315204181548,0.4139727118305671,0.8575721153846154,44.23529601097107,1128.5105899962562,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.721541748046875,0.7793,0.7793,,,,
0,13,0.09354090437863133,0.4052370839394056,0.8611778846153846,44.38997292518616,1124.5782934838464,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.5287020202636719,0.8212,0.8212,,,,
0,14,0.09206663533543993,0.3850502151327255,0.8657251602564102,44.46240520477295,1122.7462790213874,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.5894889221191406,0.8093,0.8093,,,,
