seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,test_loss,test_acc,test_acc_at_s1
1,0,0.09414737964294635,2.2560349464416505,0.146875,0.27309393882751465,7030.547833625361,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,2.64655546875,0.1811,0.1811
1,1,0.07649596321166025,2.0425772349039715,0.23177083333333334,0.12376785278320312,15512.913546000924,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,2.3009570068359375,0.1937,0.1937
1,2,0.05174497483512506,1.8804874579111734,0.2786458333333333,0.12465405464172363,15402.62774057689,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.9809316284179688,0.2787,0.2787
1,3,0.026526421860705474,1.7736875772476197,0.31666666666666665,0.12330389022827148,15571.28486737539,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.8118389526367187,0.3329,0.3329
1,4,0.007597595192178702,1.719863486289978,0.346875,0.11582183837890625,16577.184638693103,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.74609853515625,0.3494,0.3494
1,5,3.0458649045211895e-05,1.6740572532018025,0.35520833333333335,0.12648391723632812,15179.795518291763,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.7339641845703124,0.3452,0.3452
