seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,ce_loss,penalty_loss,anchor_lambda,anchor_term,theta_dist,alpha_mean,alpha_min_group,alpha_max_group,alpha_groups,test_loss,test_acc,test_acc_at_s1,test_acc_at_a0,test_loss_at_a0,ratio_mean,ratio_last_block,grad_norm_mean,grad_norm_total,linear_gap_mean,neg_frac_mean,dead_frac_mean
0,10,0.01870079900469392,1.725863821995564,0.41015625,11.53446650505066,865.5796950494635,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.4675652980804443,291.3319091796875,0.001,0.11329574245876738,17.07286089592654,0.7777777777777778,0.7777777777777778,0.7777777777777778,[0.7777777777777778],1.5553705078125,0.4259,0.4259,0.2958,1.8977201049804688,0.16234427822642414,0.18315316661612863,0.765538244630169,3.696323793401842,0.14899350743045897,0.5037069671294269,0.0
0,11,1.2498819918843608e-05,1.6666492987901738,0.42728365384615385,11.645915746688843,857.2962588054652,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2,1.6186312437057495,295.4269714355469,0.001,0.11488826666937935,17.18799088730758,0.7777777777777778,0.7777777777777778,0.7777777777777778,[0.7777777777777778],1.5119262573242187,0.4468,0.4468,0.2983,1.9083955322265624,,,,,,,
0,12,0.09380455756570981,1.7064822285603254,0.40604967948717946,11.674435138702393,855.2019760597784,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,1.7134380340576172,355.516845703125,0.001,0.11850561523437501,18.880218166655688,0.6666666666666667,0.6666666666666667,0.6666666666666667,[0.6666666666666667],1.5731158081054688,0.4205,0.4205,0.3345,1.7579055908203125,,,,,,,
0,13,0.05972024739849622,1.680603415538103,0.42237580128205127,11.640422344207764,857.700838060056,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,1.557070255279541,417.6183166503906,0.001,0.13920610555013022,20.4492186851465,0.6666666666666667,0.6666666666666667,0.6666666666666667,[0.6666666666666667],1.4770747924804688,0.4532,0.4532,0.3006,1.8168375122070313,,,,,,,
0,14,0.01870079900469392,1.6170941896927662,0.45763221153846156,11.614070653915405,859.6469142913414,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,1.563218355178833,445.8749084472656,0.001,0.1486249694824219,21.119373860011034,0.6666666666666667,0.6666666666666667,0.6666666666666667,[0.6666666666666667],1.4189655029296875,0.4737,0.4737,0.3225,1.7907934326171875,,,,,,,
0,15,1.2498819918843608e-05,1.5474048241590843,0.48457532051282054,11.634151458740234,858.1631445497001,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,1.4174771308898926,450.4521179199219,0.001,0.15015070597330732,21.22385953942613,0.6666666666666667,0.6666666666666667,0.6666666666666667,[0.6666666666666667],1.363875390625,0.5011,0.5011,0.342,1.737950341796875,0.21687832877307653,0.25153467544896624,0.6243383784227384,2.5521824206731223,0.21820461276287875,0.497191260842716,0.0
0,16,0.09353230514177552,1.580811844422267,0.46955128205128205,11.621750354766846,859.0788560438234,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,1.521013855934143,522.9774780273438,0.001,0.14527152167426216,22.892956036300312,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],1.4814777099609375,0.4491,0.4491,0.3876,1.6079718872070312,,,,,,,
0,17,0.05972024739849622,1.561750468535301,0.4794671474358974,11.609052896499634,860.0184777356282,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,1.282227635383606,594.8666381835938,0.001,0.16524073282877605,24.40331765263811,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],1.3678625122070311,0.4955,0.4955,0.4402,1.483045166015625,,,,,,,
0,18,0.01870079900469392,1.4571845057683113,0.5354567307692307,11.630560874938965,858.4280764578685,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,1.2382357120513916,628.322509765625,0.001,0.17453403049045138,25.07027670464556,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],1.25368408203125,0.5443,0.5443,0.4616,1.4404587036132812,,,,,,,
0,19,1.2498819918843608e-05,1.361992800847078,0.5721153846153846,11.626752138137817,858.7092836743893,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4,1.1670947074890137,633.78515625,0.001,0.17605143229166667,25.175090113254104,0.5555555555555556,0.5555555555555556,0.5555555555555556,[0.5555555555555556],1.159713134765625,0.5785,0.5785,0.4698,1.409247802734375,,,,,,,
0,20,0.09380455756570981,1.3939495468750978,0.5486778846153846,11.619589805603027,859.2385933611583,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,1.2552978992462158,723.473876953125,0.001,0.16077197265624998,26.92413257320205,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],1.34084287109375,0.5211,0.5211,0.4983,1.3765586059570312,0.3314830854216066,0.3778047245546784,0.6713679254688676,2.6244316849426435,0.3470524438068947,0.49109868442311005,0.0
0,21,0.05972024739849622,1.36623902962758,0.5654046474358975,11.622475385665894,859.0252651610998,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,1.0856297016143799,810.3257446289062,0.001,0.18007238769531247,28.480741259137467,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],1.1489474975585938,0.5884,0.5884,0.549,1.2513467407226562,,,,,,,
0,22,0.01870079900469392,1.2410585360649304,0.6230969551282052,11.61483120918274,859.5906234183243,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,1.000901699066162,847.4661865234375,0.001,0.18832581922743055,29.114759045177575,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],1.0101242553710938,0.6392,0.6392,0.5866,1.18239951171875,,,,,,,
0,23,1.2498819918843608e-05,1.137719635780041,0.6614583333333334,11.603039503097534,860.4641910712002,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5,1.0047662258148193,853.0830078125,0.001,0.1895740017361111,29.20758735864032,0.4444444444444444,0.4444444444444444,0.4444444444444444,[0.4444444444444444],0.9580935424804687,0.6626,0.6626,0.5836,1.1804399291992187,,,,,,,
0,24,0.09380455756570981,1.195706015978104,0.6213942307692307,11.59571099281311,861.0080059935927,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,1.039281964302063,954.56884765625,0.001,0.15909480794270836,30.922526450641424,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],1.3639413330078125,0.5461,0.5461,0.5907,1.1509249145507812,,,,,,,
0,25,0.05972024739849622,1.1805508977327592,0.6373197115384616,11.596379280090332,860.9583869976894,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,0.8910495042800903,1050.606689453125,0.001,0.1751011149088542,32.426540089229434,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],1.0516489685058594,0.6417,0.6417,0.6261,1.0652631225585938,0.4475914358637571,0.4904914202589233,1.1722713896773096,4.050787685227317,0.4168963447025815,0.4938151135164149,0.0
0,26,0.01870079900469392,1.0584084376310692,0.6905048076923077,11.583311557769775,861.9296778996677,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,0.7032462358474731,1090.7069091796875,0.001,0.18178448486328128,33.0292419126129,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],0.8784773010253907,0.6874,0.6874,0.654,0.9898606018066406,,,,,,,
0,27,1.2498819918843608e-05,0.9530114462742438,0.7260616987179487,11.57905101776123,862.2468270228221,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,0.7098486423492432,1096.8389892578125,0.001,0.18280649820963543,33.11856318138748,0.33333333333333337,0.33333333333333337,0.33333333333333337,[0.33333333333333337],0.8177702270507813,0.7119,0.7119,0.6633,0.9698879089355469,,,,,,,
0,28,0.09380455756570981,1.0218335795096862,0.6858974358974359,11.585950136184692,861.7333824714507,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,1.0599504709243774,1214.597900390625,0.001,0.13495532226562498,34.87647119970895,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],1.12863251953125,0.6053,0.6053,0.6515,0.9999461486816407,,,,,,,
0,29,0.05972024739849622,0.9942724185112195,0.7028245192307693,11.59731936454773,860.8885972839944,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.8339808583259583,1323.85791015625,0.001,0.14709532335069445,36.39764071900647,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],0.9285240112304688,0.6764,0.6764,0.6813,0.9046074279785157,,,,,,,
0,30,0.018266834147258576,0.8676902223856021,0.7479967948717948,11.598487615585327,860.8018847719526,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.6402137279510498,1369.5926513671875,0.001,0.15217696126302083,37.011234611626044,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],0.7738992736816406,0.7288,0.7288,0.719,0.8073761108398437,0.5396486041158981,0.5692601732571335,0.8706816476995709,2.8172077948935588,0.48767589758356966,0.4955423018511604,0.0
0,31,1.2498819918843608e-05,0.7596261417254423,0.7863581730769231,11.574151277542114,862.6118460515061,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,0.6197172403335571,1376.10302734375,0.001,0.15290033637152778,37.095863575322994,0.2222222222222222,0.2222222222222222,0.2222222222222222,[0.2222222222222222],0.7088671997070313,0.7524,0.7524,0.7254,0.8008240417480469,,,,,,,
0,32,0.09380455756570981,0.8252553450755584,0.7367788461538461,11.587259292602539,861.6360217617568,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.6239585876464844,1515.50634765625,0.001,0.08419479709201393,38.9578840659071,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],1.0003597900390624,0.6655,0.6655,0.6902,0.9009722106933594,,,,,,,
0,33,0.05972024739849622,0.8133438940231617,0.7439903846153846,11.59055233001709,861.3912189623218,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.7783632278442383,1644.884521484375,0.001,0.09138247341579865,40.57040698765668,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],0.8312426330566406,0.7197,0.7197,0.7306,0.7852040954589844,,,,,,,
0,34,0.018266834147258576,0.693158263579393,0.7926682692307693,11.584910154342651,861.8107406087613,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.5170326232910156,1696.818359375,0.001,0.09426768663194449,41.19591784633829,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],0.7049092407226563,0.7637,0.7637,0.7529,0.7133864501953125,,,,,,,
0,35,3.124802623627465e-06,0.5797848139817898,0.8337339743589743,11.582651615142822,861.9787879096017,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,0.5686014890670776,1704.27587890625,0.001,0.09468199327256949,41.28287592159621,0.11111111111111116,0.11111111111111116,0.11111111111111116,[0.11111111111111116],0.6305275756835937,0.7846,0.7846,0.7692,0.6749408081054687,0.6209311248224617,0.6531217495789826,0.5419951473487246,1.7640586060008976,0.5599261349438673,0.49931755486656637,0.0
0,36,0.07155963302752294,0.5192288909202967,0.8205128205128205,11.299206972122192,883.6018337068152,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.6939787864685059,1764.58056640625,0.001,0.0,42.029101796718784,0.0,0.0,0.0,[0.0],0.9161481018066406,0.6965,0.6965,0.6965,0.9161481018066406,,,,,,,
0,37,0.0994606557509014,0.6557119614802874,0.7689302884615384,11.271653652191162,885.7617797774643,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.7692049741744995,1978.3134765625,0.001,0.0,44.51071267926397,0.0,0.0,0.0,[0.0],1.2428967163085938,0.6165,0.6165,0.6165,1.2428967163085938,,,,,,,
0,38,0.09618632902142589,0.6517084324971224,0.7719350961538461,11.298572063446045,883.6514865715603,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.553745448589325,2184.12158203125,0.001,0.0,46.76193788219142,0.0,0.0,0.0,[0.0],0.7812174499511719,0.7328,0.7328,0.7328,0.7812174499511719,,,,,,,
0,39,0.08993765165783014,0.5824649792451125,0.7947716346153846,11.28075885772705,885.0468417877046,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.5398234128952026,2371.5859375,0.001,0.0,48.72205370982545,0.0,0.0,0.0,[0.0],0.9790850341796875,0.7021,0.7021,0.7021,0.9790850341796875,,,,,,,
0,40,0.08128145899745182,0.5443095026107935,0.8074919871794872,11.280959844589233,885.0310733788044,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.5566377639770508,2534.25244140625,0.001,0.0,50.36062296177104,0.0,0.0,0.0,[0.0],0.8069843933105468,0.7385,0.7385,0.7385,0.8069843933105468,0.7405996575697787,0.7568344714154797,0.9721057078644494,3.04376566627638,0.6417494958120482,0.5008382096010096,0.0
0,41,0.0706914341996814,0.48415020222847277,0.8316306089743589,11.263934850692749,886.368762989247,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.4648444652557373,2672.5517578125,0.001,0.0,51.71239237475612,0.0,0.0,0.0,[0.0],0.8232143188476563,0.739,0.739,0.739,0.8232143188476563,,,,,,,
0,42,0.058822256775835025,0.43275313041149044,0.8492588141025641,11.271713972091675,885.7570396764853,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.4789639711380005,2782.218994140625,0.001,0.0,52.75861129794343,0.0,0.0,0.0,[0.0],0.7385810913085937,0.7636,0.7636,0.7636,0.7385810913085937,,,,,,,
0,43,0.04640768395726542,0.3786013642182717,0.8669871794871795,11.284329414367676,884.7667976874158,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.279984712600708,2866.857421875,0.001,0.0,53.55177825027739,0.0,0.0,0.0,[0.0],0.6955925842285157,0.7777,0.7777,0.7777,0.6955925842285157,,,,,,,
0,44,0.03436689413044008,0.3103689364133737,0.8897235576923077,11.276249647140503,885.400759332408,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.3933315873146057,2927.046142578125,0.001,0.0,54.1077654866586,0.0,0.0,0.0,[0.0],0.7016052856445313,0.7857,0.7857,0.7857,0.7016052856445313,,,,,,,
0,45,0.023133147793558996,0.25574475412185377,0.9156650641025641,11.270105838775635,885.8834284988973,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.2726009488105774,2966.442626953125,0.001,0.0,54.46856797839559,0.0,0.0,0.0,[0.0],0.6105859619140624,0.8117,0.8117,0.8117,0.6105859619140624,0.8137618865828082,0.8532890943915421,0.6275527562463229,2.031555211180517,0.6648936747424226,0.509716181194081,0.0
0,46,0.013451089359686204,0.19940492864220571,0.9318910256410257,11.246466398239136,887.7455056961891,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.19393186271190643,2989.50830078125,0.001,0.0,54.67829349918034,0.0,0.0,0.0,[0.0],0.6183333984375,0.8172,0.8172,0.8172,0.6183333984375,,,,,,,
0,47,0.006163128474296603,0.1633774503492392,0.9489182692307693,11.266661405563354,886.1542599540633,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.13037291169166565,3001.093017578125,0.001,0.0,54.78304461695244,0.0,0.0,0.0,[0.0],0.5805139587402344,0.827,0.827,0.827,0.5805139587402344,,,,,,,
0,48,0.0015851802825616935,0.1381370844080662,0.9582331730769231,11.256283044815063,886.9712995178181,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.07990969717502594,3005.279052734375,0.001,0.0,54.82062658073454,0.0,0.0,0.0,[0.0],0.5746120544433594,0.8295,0.8295,0.8295,0.5746120544433594,,,,,,,
0,49,2.55347934224881e-07,0.13241450541103497,0.957832532051282,11.266988515853882,886.1285325667478,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0.12745670974254608,3005.892333984375,0.001,0.0,54.82601801831742,0.0,0.0,0.0,[0.0],0.5740444702148437,0.8297,0.8297,0.8297,0.5740444702148437,0.8341920568413909,0.8794648840845716,0.48812977218598896,1.553580867789901,0.6691919604611279,0.5106784596162683,0.0
